,sa,timedifference,sequence no,length
2722,2c:33:7a:2b:79:3a,4201.2470775090005,52408,97
2725,2c:33:7a:2b:79:3a,4208.002065517,52505,97
2726,2c:33:7a:2b:79:3a,4208.115683351,52509,97
2727,2c:33:7a:2b:79:3a,4208.11880861,52512,97
2729,2c:33:7a:2b:79:3a,4213.478794244001,52535,97
2730,2c:33:7a:2b:79:3a,4213.479968761,52536,97
2731,2c:33:7a:2b:79:3a,4213.481841359,52538,97
2732,2c:33:7a:2b:79:3a,4220.480904576,52646,97
2733,2c:33:7a:2b:79:3a,4220.481859872,52647,97
2735,2c:33:7a:2b:79:3a,4227.480446449001,52753,1548
2736,2c:33:7a:2b:79:3a,4227.483566311,52755,97
2737,2c:33:7a:2b:79:3a,4227.484757101,52756,97
2738,2c:33:7a:2b:79:3a,4227.4857567,52757,97
2739,2c:33:7a:2b:79:3a,4227.486690449,52758,97
2740,2c:33:7a:2b:79:3a,4233.539662477,52818,97
2742,2c:33:7a:2b:79:3a,4238.901073119,52846,97
2743,2c:33:7a:2b:79:3a,4239.836727399001,52891,97
2744,2c:33:7a:2b:79:3a,4239.837896229001,52892,97
2747,2c:33:7a:2b:79:3a,4245.311150225,52923,97
2748,2c:33:7a:2b:79:3a,4245.31233312,52924,97
2749,2c:33:7a:2b:79:3a,4245.313230432001,52925,97
2750,2c:33:7a:2b:79:3a,4245.314208325,52926,97
2751,2c:33:7a:2b:79:3a,4245.431147579,52930,97
2753,2c:33:7a:2b:79:3a,4252.3118271230005,53035,97
2756,2c:33:7a:2b:79:3a,4264.681704941,53171,97
2759,2c:33:7a:2b:79:3a,4271.669111818,53279,97
2760,2c:33:7a:2b:79:3a,4271.670280223,53280,97
2764,2c:33:7a:2b:79:3a,4291.037462394001,53525,97
2777,2c:33:7a:2b:79:3a,4309.684024494,53735,97
2778,2c:33:7a:2b:79:3a,4309.685219219001,53736,97
2779,2c:33:7a:2b:79:3a,4309.686197139001,53737,97
2780,2c:33:7a:2b:79:3a,4309.687197408,53738,97
2781,2c:33:7a:2b:79:3a,4310.389539126,53771,97
2782,2c:33:7a:2b:79:3a,4310.391784226,53773,97
2783,2c:33:7a:2b:79:3a,4310.395783759001,53774,97
