,sa,timedifference,sequence no,length
21875,2c:33:7a:2b:79:3a,42021.891178751,524082,97
21876,2c:33:7a:2b:79:3a,42028.775977082994,524186,97
21877,2c:33:7a:2b:79:3a,42028.890199467,524190,97
21878,2c:33:7a:2b:79:3a,42028.891210362,524191,97
21879,2c:33:7a:2b:79:3a,42028.892248505,524192,97
21895,2c:33:7a:2b:79:3a,42048.256257340996,524435,97
21896,2c:33:7a:2b:79:3a,42048.257448389,524436,97
21897,2c:33:7a:2b:79:3a,42048.25841216,524437,97
21898,2c:33:7a:2b:79:3a,42048.259676375,524438,97
21899,2c:33:7a:2b:79:3a,42060.608694773,524571,97
21900,2c:33:7a:2b:79:3a,42060.618737484,524573,97
21909,2c:33:7a:2b:79:3a,42066.101648874996,524605,97
21910,2c:33:7a:2b:79:3a,42066.102999553994,524606,97
21913,2c:33:7a:2b:79:3a,42092.449667113,524959,97
21915,2c:33:7a:2b:79:3a,42098.622986739,525027,97
21916,2c:33:7a:2b:79:3a,42098.624154515,525028,97
21917,2c:33:7a:2b:79:3a,42099.32649249,525064,97
21918,2c:33:7a:2b:79:3a,42099.440768249995,525069,97
21919,2c:33:7a:2b:79:3a,42099.441928818,525070,97
21920,2c:33:7a:2b:79:3a,42099.442874625,525071,97
21921,2c:33:7a:2b:79:3a,42099.443851564996,525072,97
21922,2c:33:7a:2b:79:3a,42111.809249647,525208,97
21923,2c:33:7a:2b:79:3a,42118.804920622,525318,97
21925,2c:33:7a:2b:79:3a,42131.161327015,525451,97
21926,2c:33:7a:2b:79:3a,42131.162494997996,525452,97
21927,2c:33:7a:2b:79:3a,42131.163392204,525453,97
21928,2c:33:7a:2b:79:3a,42131.172745339,525454,97
21951,2c:33:7a:2b:79:3a,42136.637249442996,525483,97
21952,2c:33:7a:2b:79:3a,42143.636675448,525593,97
21953,2c:33:7a:2b:79:3a,42143.639527912,525595,97
21954,2c:33:7a:2b:79:3a,42149.815765873995,525661,97
21955,2c:33:7a:2b:79:3a,42150.637822826,525704,97
21956,2c:33:7a:2b:79:3a,42150.638858747996,525705,97
21957,2c:33:7a:2b:79:3a,42150.641924662,525706,97
21964,2c:33:7a:2b:79:3a,42155.996647362,525729,97
21965,2c:33:7a:2b:79:3a,42155.997832036,525730,97
21966,2c:33:7a:2b:79:3a,42155.99983202299,525732,97
21967,2c:33:7a:2b:79:3a,42162.996101907,525840,97
