,sa,timedifference,sequence no,length
35880,2c:33:7a:2b:79:3a,71420.04186052401,890509,97
35882,2c:33:7a:2b:79:3a,71432.28514140101,890639,97
35883,2c:33:7a:2b:79:3a,71432.286341119,890640,97
35884,2c:33:7a:2b:79:3a,71432.28726104902,890641,97
35885,2c:33:7a:2b:79:3a,71432.404629423,890646,97
35889,2c:33:7a:2b:79:3a,71439.27877702401,890749,97
35890,2c:33:7a:2b:79:3a,71439.279929298,890750,97
35891,2c:33:7a:2b:79:3a,71439.28088228402,890751,97
35892,2c:33:7a:2b:79:3a,71439.28186031901,890752,97
35893,2c:33:7a:2b:79:3a,71445.46443035301,890818,97
35894,2c:33:7a:2b:79:3a,71451.52865515901,890882,97
35895,2c:33:7a:2b:79:3a,71458.647017352,890998,97
35905,2c:33:7a:2b:79:3a,71471.000570726,891131,97
35906,2c:33:7a:2b:79:3a,71471.00172037001,891132,97
35912,2c:33:7a:2b:79:3a,71476.483338961,891163,97
35913,2c:33:7a:2b:79:3a,71476.485043806,891164,97
35914,2c:33:7a:2b:79:3a,71476.48597887401,891165,97
35917,2c:33:7a:2b:79:3a,71483.482985149,891274,97
35918,2c:33:7a:2b:79:3a,71483.485462854,891275,97
35919,2c:33:7a:2b:79:3a,71483.486352651,891276,97
35920,2c:33:7a:2b:79:3a,71490.478184106,891383,97
35921,2c:33:7a:2b:79:3a,71490.47938846902,891384,97
35922,2c:33:7a:2b:79:3a,71490.480455347,891385,97
35923,2c:33:7a:2b:79:3a,71490.597661374,891392,97
35924,2c:33:7a:2b:79:3a,71495.835661073,891409,97
35925,2c:33:7a:2b:79:3a,71495.83684906001,891410,97
35926,2c:33:7a:2b:79:3a,71495.83778592001,891411,97
35927,2c:33:7a:2b:79:3a,71495.83870198701,891412,97
35928,2c:33:7a:2b:79:3a,71495.955948382,891415,97
35929,2c:33:7a:2b:79:3a,71502.83822063901,891520,97
35930,2c:33:7a:2b:79:3a,71502.839211144,891521,97
35931,2c:33:7a:2b:79:3a,71502.84028223301,891522,97
