,sa,timedifference,sequence no,length
16055,2c:33:7a:2b:79:3a,28800.368792537996,359229,97
16056,2c:33:7a:2b:79:3a,28800.370919962,359231,97
16067,2c:33:7a:2b:79:3a,28811.906958225998,359323,97
16068,2c:33:7a:2b:79:3a,28811.908646437,359324,97
16069,2c:33:7a:2b:79:3a,28811.909580387997,359325,97
16070,2c:33:7a:2b:79:3a,28811.910554482,359326,97
16071,2c:33:7a:2b:79:3a,28819.72761263,359475,97
16072,2c:33:7a:2b:79:3a,28819.728796200998,359476,97
16073,2c:33:7a:2b:79:3a,28819.729816447998,359477,97
16074,2c:33:7a:2b:79:3a,28825.907933848997,359543,97
16075,2c:33:7a:2b:79:3a,28825.911706741,359546,97
16076,2c:33:7a:2b:79:3a,28831.265391686,359569,97
16077,2c:33:7a:2b:79:3a,28831.269413862996,359570,97
16078,2c:33:7a:2b:79:3a,28831.270435522998,359571,97
16081,2c:33:7a:2b:79:3a,28851.443802967995,359857,97
16082,2c:33:7a:2b:79:3a,28851.448250463996,359859,97
16083,2c:33:7a:2b:79:3a,28857.508543211,359922,97
16084,2c:33:7a:2b:79:3a,28870.922828673996,360111,97
16085,2c:33:7a:2b:79:3a,28870.9237916,360112,97
16086,2c:33:7a:2b:79:3a,28882.460031903996,360203,97
16087,2c:33:7a:2b:79:3a,28882.461149352,360204,97
16088,2c:33:7a:2b:79:3a,28882.462776153996,360205,97
16089,2c:33:7a:2b:79:3a,28882.463798417,360206,97
16090,2c:33:7a:2b:79:3a,28890.277585493997,360356,97
16091,2c:33:7a:2b:79:3a,28890.278535452995,360357,97
16092,2c:33:7a:2b:79:3a,28890.279524503996,360358,97
16098,2c:33:7a:2b:79:3a,28896.460002317996,360423,97
16099,2c:33:7a:2b:79:3a,28896.461260098997,360424,97
16100,2c:33:7a:2b:79:3a,28896.463157037,360426,97
16101,2c:33:7a:2b:79:3a,28901.701820072998,360443,97
16102,2c:33:7a:2b:79:3a,28901.704968208996,360446,97
16103,2c:33:7a:2b:79:3a,28902.641777191,360492,97
16104,2c:33:7a:2b:79:3a,28902.643890394997,360494,97
16105,2c:33:7a:2b:79:3a,28915.116627393996,360633,97
16106,2c:33:7a:2b:79:3a,28915.119933492995,360636,97
16115,2c:33:7a:2b:79:3a,28934.475796574,360881,97
16116,2c:33:7a:2b:79:3a,28947.651997448997,361057,97
16120,2c:33:7a:2b:79:3a,28953.834967469997,361126,97
16121,2c:33:7a:2b:79:3a,28953.835932627,361127,97
16122,2c:33:7a:2b:79:3a,28953.836988345,361128,97
16123,2c:33:7a:2b:79:3a,28960.830949139,361235,97
16124,2c:33:7a:2b:79:3a,28960.832163871,361236,97
16125,2c:33:7a:2b:79:3a,28960.833095915998,361237,97
16126,2c:33:7a:2b:79:3a,28960.834118294,361238,97
16146,2c:33:7a:2b:79:3a,28973.193987977,361371,97
16147,2c:33:7a:2b:79:3a,28978.668934126,361403,97
16148,2c:33:7a:2b:79:3a,28978.670638402,361404,97
