,sa,timedifference,sequence no,length
37817,2c:33:7a:2b:79:3a,74402.633564566,927715,97
37818,2c:33:7a:2b:79:3a,74402.63471374201,927716,97
37819,2c:33:7a:2b:79:3a,74402.63565051701,927717,97
37820,2c:33:7a:2b:79:3a,74402.636562406,927718,97
37823,2c:33:7a:2b:79:3a,74407.99139907,927742,97
37824,2c:33:7a:2b:79:3a,74407.99239888901,927743,97
37825,2c:33:7a:2b:79:3a,74408.810639823,927784,97
37826,2c:33:7a:2b:79:3a,74408.812971848,927786,97
37827,2c:33:7a:2b:79:3a,74414.173447368,927809,97
37828,2c:33:7a:2b:79:3a,74414.174627926,927810,97
37838,2c:33:7a:2b:79:3a,74434.35385788901,928100,97
37842,2c:33:7a:2b:79:3a,74446.825909543,928239,97
37843,2c:33:7a:2b:79:3a,74446.82902372601,928242,97
37844,2c:33:7a:2b:79:3a,74453.829517683,928352,97
37845,2c:33:7a:2b:79:3a,74459.18522322201,928375,97
37846,2c:33:7a:2b:79:3a,74459.186403741,928376,97
37847,2c:33:7a:2b:79:3a,74459.1873437,928377,97
37848,2c:33:7a:2b:79:3a,74459.188777191,928378,97
37853,2c:33:7a:2b:79:3a,74466.183615311,928485,97
37854,2c:33:7a:2b:79:3a,74466.18479838701,928486,97
37855,2c:33:7a:2b:79:3a,74466.186676588,928488,97
37858,2c:33:7a:2b:79:3a,74473.071764191,928589,97
37859,2c:33:7a:2b:79:3a,74473.18863054401,928595,97
37860,2c:33:7a:2b:79:3a,74473.190842658,928597,97
37861,2c:33:7a:2b:79:3a,74473.191842646,928598,97
37867,2c:33:7a:2b:79:3a,74479.363700695,928664,97
37868,2c:33:7a:2b:79:3a,74479.364639502,928665,97
37875,2c:33:7a:2b:79:3a,74484.613795708,928686,97
37879,2c:33:7a:2b:79:3a,74485.548728641,928732,97
37880,2c:33:7a:2b:79:3a,74491.021674295,928764,97
37883,2c:33:7a:2b:79:3a,74498.018763956,928873,97
37884,2c:33:7a:2b:79:3a,74498.02188920601,928876,97
37886,2c:33:7a:2b:79:3a,74505.13912419701,928989,97
37892,2c:33:7a:2b:79:3a,74517.382649049,929119,97
37893,2c:33:7a:2b:79:3a,74517.38380394,929120,97
37894,2c:33:7a:2b:79:3a,74517.38486041201,929121,97
37895,2c:33:7a:2b:79:3a,74517.385838781,929122,97
37900,2c:33:7a:2b:79:3a,74523.55890753001,929188,97
37901,2c:33:7a:2b:79:3a,74523.55983358901,929189,97
37902,2c:33:7a:2b:79:3a,74523.56082793901,929190,97
37903,2c:33:7a:2b:79:3a,74524.372195778,929227,1548
37904,2c:33:7a:2b:79:3a,74524.375301135,929229,97
37905,2c:33:7a:2b:79:3a,74524.376477733,929230,97
37906,2c:33:7a:2b:79:3a,74524.37764748701,929231,97
37907,2c:33:7a:2b:79:3a,74524.378838808,929232,97
37911,2c:33:7a:2b:79:3a,74530.56236359301,929298,97
37912,2c:33:7a:2b:79:3a,74530.563715601,929299,97
37913,2c:33:7a:2b:79:3a,74530.565053432,929300,97
37915,2c:33:7a:2b:79:3a,74536.737366311,929365,97
37916,2c:33:7a:2b:79:3a,74536.73949729001,929366,97
37917,2c:33:7a:2b:79:3a,74536.740394955,929367,97
37918,2c:33:7a:2b:79:3a,74536.74135037902,929368,97
37926,2c:33:7a:2b:79:3a,74555.39691733701,929576,97
