,sa,timedifference,sequence no,length
36621,2c:33:7a:2b:79:3a,72618.858426663,905439,97
36622,2c:33:7a:2b:79:3a,72618.860610104,905441,97
36623,2c:33:7a:2b:79:3a,72618.86161000901,905442,97
36626,2c:33:7a:2b:79:3a,72625.041934861,905507,97
36627,2c:33:7a:2b:79:3a,72625.863734493,905549,97
36628,2c:33:7a:2b:79:3a,72625.871447112,905551,97
36631,2c:33:7a:2b:79:3a,72632.035870189,905617,97
36643,2c:33:7a:2b:79:3a,72645.212161223,905793,1548
36644,2c:33:7a:2b:79:3a,72645.21528241101,905795,97
36645,2c:33:7a:2b:79:3a,72645.21650067401,905796,97
36646,2c:33:7a:2b:79:3a,72645.21753981902,905797,97
36648,2c:33:7a:2b:79:3a,72651.290210142,905859,97
36649,2c:33:7a:2b:79:3a,72651.29295995,905860,97
36650,2c:33:7a:2b:79:3a,72663.05469857801,905965,97
36651,2c:33:7a:2b:79:3a,72663.05569948,905966,97
36657,2c:33:7a:2b:79:3a,72670.051529441,906073,97
36658,2c:33:7a:2b:79:3a,72670.0538741,906075,97
36662,2c:33:7a:2b:79:3a,72682.41398168,906211,97
36663,2c:33:7a:2b:79:3a,72682.414958508,906212,97
36670,2c:33:7a:2b:79:3a,72689.410496646,906319,97
36671,2c:33:7a:2b:79:3a,72689.41166549701,906320,97
36672,2c:33:7a:2b:79:3a,72689.412621023,906321,97
36673,2c:33:7a:2b:79:3a,72689.413518206,906322,97
36674,2c:33:7a:2b:79:3a,72689.52901325701,906326,97
36681,2c:33:7a:2b:79:3a,72696.411948912,906429,97
36682,2c:33:7a:2b:79:3a,72696.41308991601,906430,97
36683,2c:33:7a:2b:79:3a,72696.414026746,906431,97
36684,2c:33:7a:2b:79:3a,72696.41493262401,906432,97
36687,2c:33:7a:2b:79:3a,72702.58856354101,906497,97
36688,2c:33:7a:2b:79:3a,72702.590687642,906499,97
36689,2c:33:7a:2b:79:3a,72708.771453026,906565,97
36690,2c:33:7a:2b:79:3a,72708.774678698,906568,97
36692,2c:33:7a:2b:79:3a,72715.771462977,906677,97
36693,2c:33:7a:2b:79:3a,72733.60565242401,906843,97
36694,2c:33:7a:2b:79:3a,72733.60877734801,906846,97
36695,2c:33:7a:2b:79:3a,72740.606017821,906953,97
36696,2c:33:7a:2b:79:3a,72740.60795837501,906954,97
36697,2c:33:7a:2b:79:3a,72740.60901662,906955,97
36699,2c:33:7a:2b:79:3a,72747.60814185401,907063,97
36700,2c:33:7a:2b:79:3a,72747.609312004,907064,97
36701,2c:33:7a:2b:79:3a,72747.61159806,907066,97
36702,2c:33:7a:2b:79:3a,72747.724586548,907069,97
36703,2c:33:7a:2b:79:3a,72747.729479357,907070,97
36706,2c:33:7a:2b:79:3a,72752.861092403,907086,97
36707,2c:33:7a:2b:79:3a,72752.964432979,907089,97
36708,2c:33:7a:2b:79:3a,72752.965618001,907090,97
36732,2c:33:7a:2b:79:3a,72791.80495978001,907590,97
36733,2c:33:7a:2b:79:3a,72792.616845904,907629,97
36734,2c:33:7a:2b:79:3a,72792.618133478,907630,97
36735,2c:33:7a:2b:79:3a,72792.619470373,907631,97
36736,2c:33:7a:2b:79:3a,72792.62077925,907632,97
36753,2c:33:7a:2b:79:3a,72812.012834577,907878,97
36763,2c:33:7a:2b:79:3a,72818.15767482,907941,1548
36764,2c:33:7a:2b:79:3a,72818.162005834,907944,97
36765,2c:33:7a:2b:79:3a,72818.16290790601,907945,97
36766,2c:33:7a:2b:79:3a,72818.163879653,907946,97
36767,2c:33:7a:2b:79:3a,72823.51728906902,907969,97
36768,2c:33:7a:2b:79:3a,72823.521958202,907971,97
36769,2c:33:7a:2b:79:3a,72823.522914111,907972,97
36777,2c:33:7a:2b:79:3a,72829.933769136,908050,97
36781,2c:33:7a:2b:79:3a,72843.70169629701,908259,97
36782,2c:33:7a:2b:79:3a,72849.76182548201,908322,97
36790,2c:33:7a:2b:79:3a,72856.19259719801,908401,97
36791,2c:33:7a:2b:79:3a,72856.193568691,908402,97
36792,2c:33:7a:2b:79:3a,72856.311225658,908406,97
36797,2c:33:7a:2b:79:3a,72863.16979215501,908509,97
36798,2c:33:7a:2b:79:3a,72863.171886526,908511,97
36799,2c:33:7a:2b:79:3a,72863.17293660801,908512,97
36800,2c:33:7a:2b:79:3a,72868.53540079501,908536,97
36805,2c:33:7a:2b:79:3a,72874.711916903,908603,97
36806,2c:33:7a:2b:79:3a,72874.71323603501,908604,97
36807,2c:33:7a:2b:79:3a,72875.537958003,908645,97
36808,2c:33:7a:2b:79:3a,72875.53914425401,908646,97
36814,2c:33:7a:2b:79:3a,72882.531578822,908754,1676
36815,2c:33:7a:2b:79:3a,72882.53376392,908756,97
36816,2c:33:7a:2b:79:3a,72882.535607456,908758,97
36817,2c:33:7a:2b:79:3a,72888.71281356401,908823,97
36818,2c:33:7a:2b:79:3a,72888.716730528,908824,97
36819,2c:33:7a:2b:79:3a,72888.718253823,908825,97
36820,2c:33:7a:2b:79:3a,72888.719355459,908826,97
36825,2c:33:7a:2b:79:3a,72907.376518139,909033,97
36826,2c:33:7a:2b:79:3a,72907.37772141401,909034,97
36827,2c:33:7a:2b:79:3a,72907.378719507,909035,97
36828,2c:33:7a:2b:79:3a,72907.379675613,909036,97
36829,2c:33:7a:2b:79:3a,72914.48513473,909149,97
36830,2c:33:7a:2b:79:3a,72914.487259741,909151,97
36834,2c:33:7a:2b:79:3a,72919.84316468201,909175,97
36838,2c:33:7a:2b:79:3a,72926.72806345,909279,97
36839,2c:33:7a:2b:79:3a,72926.729208871,909280,97
36840,2c:33:7a:2b:79:3a,72926.730226785,909281,97
36844,2c:33:7a:2b:79:3a,72939.08971953,909417,97
36845,2c:33:7a:2b:79:3a,72939.913628951,909458,97
36850,2c:33:7a:2b:79:3a,72953.08233944901,909635,97
36851,2c:33:7a:2b:79:3a,72953.083519278,909636,97
36852,2c:33:7a:2b:79:3a,72953.08454061301,909637,97
36853,2c:33:7a:2b:79:3a,72953.08544934001,909638,97
36854,2c:33:7a:2b:79:3a,72965.44441664501,909771,97
36856,2c:33:7a:2b:79:3a,72970.922245651,909804,97
36857,2c:33:7a:2b:79:3a,72970.92325607501,909805,97
36858,2c:33:7a:2b:79:3a,72970.924158102,909806,97
36859,2c:33:7a:2b:79:3a,72977.923105156,909913,97
36860,2c:33:7a:2b:79:3a,72977.926969686,909914,97
36861,2c:33:7a:2b:79:3a,72977.931497872,909915,97
36865,2c:33:7a:2b:79:3a,72985.03907709001,910031,97
36866,2c:33:7a:2b:79:3a,72990.281530231,910051,97
36867,2c:33:7a:2b:79:3a,72990.282543658,910052,97
36871,2c:33:7a:2b:79:3a,72997.28296836,910160,97
36872,2c:33:7a:2b:79:3a,72997.283885956,910161,97
36873,2c:33:7a:2b:79:3a,72997.284976198,910162,97
36876,2c:33:7a:2b:79:3a,73010.45879356,910337,97
36877,2c:33:7a:2b:79:3a,73010.45998215501,910338,97
36878,2c:33:7a:2b:79:3a,73010.460995921,910339,97
36879,2c:33:7a:2b:79:3a,73010.462040528,910340,97
36880,2c:33:7a:2b:79:3a,73016.643309872,910405,97
36881,2c:33:7a:2b:79:3a,73016.65493862401,910408,97
36889,2c:33:7a:2b:79:3a,73023.52216910901,910511,97
36895,2c:33:7a:2b:79:3a,73035.29533380001,910615,97
36896,2c:33:7a:2b:79:3a,73035.29720940201,910616,97
36898,2c:33:7a:2b:79:3a,73041.474345696,910683,97
36899,2c:33:7a:2b:79:3a,73041.594448013,910690,97
36900,2c:33:7a:2b:79:3a,73048.472427396,910793,97
36901,2c:33:7a:2b:79:3a,73048.47362849402,910794,97
36902,2c:33:7a:2b:79:3a,73048.47456920201,910795,97
36903,2c:33:7a:2b:79:3a,73048.47562836,910796,97
36906,2c:33:7a:2b:79:3a,73055.590006228,910909,97
36917,2c:33:7a:2b:79:3a,73060.833627179,910930,97
36918,2c:33:7a:2b:79:3a,73060.83469578001,910931,97
36919,2c:33:7a:2b:79:3a,73060.835631904,910932,97
36921,2c:33:7a:2b:79:3a,73067.83195216501,911039,97
