,sa,timedifference,sequence no,length
34549,2c:33:7a:2b:79:3a,69014.115361532,860473,97
34550,2c:33:7a:2b:79:3a,69014.11669264201,860474,97
34551,2c:33:7a:2b:79:3a,69014.11869314701,860476,97
34556,2c:33:7a:2b:79:3a,69033.470879739,860719,97
34557,2c:33:7a:2b:79:3a,69033.472049699,860720,97
34558,2c:33:7a:2b:79:3a,69033.47384284901,860722,97
34559,2c:33:7a:2b:79:3a,69040.470034469,860829,97
34560,2c:33:7a:2b:79:3a,69040.47126244001,860830,97
34561,2c:33:7a:2b:79:3a,69040.474115364,860831,97
34562,2c:33:7a:2b:79:3a,69040.47538773001,860832,97
34563,2c:33:7a:2b:79:3a,69045.83024747,860855,97
34565,2c:33:7a:2b:79:3a,69052.83917770901,860965,97
34566,2c:33:7a:2b:79:3a,69052.840381801,860966,97
34567,2c:33:7a:2b:79:3a,69052.841304058,860967,97
34568,2c:33:7a:2b:79:3a,69059.83568259701,861076,97
34569,2c:33:7a:2b:79:3a,69059.836741701,861077,97
34570,2c:33:7a:2b:79:3a,69059.837745133,861078,97
34576,2c:33:7a:2b:79:3a,69071.25843919901,861164,97
34577,2c:33:7a:2b:79:3a,69071.259430721,861165,97
34578,2c:33:7a:2b:79:3a,69072.188785003,861211,97
34579,2c:33:7a:2b:79:3a,69077.786262811,861252,97
34582,2c:33:7a:2b:79:3a,69084.669832478,861355,97
34583,2c:33:7a:2b:79:3a,69084.670845326,861356,97
34588,2c:33:7a:2b:79:3a,69091.674555915,861463,97
34589,2c:33:7a:2b:79:3a,69091.67572495401,861464,97
34590,2c:33:7a:2b:79:3a,69091.67667834001,861465,97
34591,2c:33:7a:2b:79:3a,69097.027979021,861490,97
34592,2c:33:7a:2b:79:3a,69097.02889213701,861491,97
34593,2c:33:7a:2b:79:3a,69097.029926356,861492,97
34594,2c:33:7a:2b:79:3a,69104.023272191,861600,97
34595,2c:33:7a:2b:79:3a,69104.024189154,861601,97
34596,2c:33:7a:2b:79:3a,69104.025196031,861602,97
34597,2c:33:7a:2b:79:3a,69110.90747937701,861706,97
34598,2c:33:7a:2b:79:3a,69117.203654931,861778,97
34599,2c:33:7a:2b:79:3a,69117.20456628902,861779,97
34600,2c:33:7a:2b:79:3a,69117.205507659,861780,97
34603,2c:33:7a:2b:79:3a,69123.387228862,861847,97
34604,2c:33:7a:2b:79:3a,69123.388254988,861848,97
34612,2c:33:7a:2b:79:3a,69135.86013269001,861988,97
34613,2c:33:7a:2b:79:3a,69136.682976997,862027,1548
34614,2c:33:7a:2b:79:3a,69136.68607151801,862029,97
34615,2c:33:7a:2b:79:3a,69136.68727309401,862030,97
34616,2c:33:7a:2b:79:3a,69136.68987100001,862032,97
34617,2c:33:7a:2b:79:3a,69142.040532522,862057,97
34618,2c:33:7a:2b:79:3a,69148.21852406701,862123,97
34619,2c:33:7a:2b:79:3a,69148.21971496001,862124,97
34620,2c:33:7a:2b:79:3a,69148.22065160901,862125,97
34621,2c:33:7a:2b:79:3a,69148.221671049,862126,97
34623,2c:33:7a:2b:79:3a,69156.04082515201,862275,97
34624,2c:33:7a:2b:79:3a,69156.04200861201,862276,97
34625,2c:33:7a:2b:79:3a,69156.042996426,862277,97
34626,2c:33:7a:2b:79:3a,69156.04393856901,862278,97
34627,2c:33:7a:2b:79:3a,69162.21833731001,862345,97
34628,2c:33:7a:2b:79:3a,69162.219329746,862346,97
34629,2c:33:7a:2b:79:3a,69167.46574588801,862365,97
34630,2c:33:7a:2b:79:3a,69167.57742001,862369,97
34631,2c:33:7a:2b:79:3a,69167.581323301,862370,97
34632,2c:33:7a:2b:79:3a,69167.58230159301,862371,97
34633,2c:33:7a:2b:79:3a,69167.583220282,862372,97
34634,2c:33:7a:2b:79:3a,69168.401441391,862412,97
34644,2c:33:7a:2b:79:3a,69200.23387116501,862800,97
34645,2c:33:7a:2b:79:3a,69207.244830619,862911,97
34646,2c:33:7a:2b:79:3a,69207.24580456801,862912,97
34647,2c:33:7a:2b:79:3a,69212.59354958401,862936,97
34648,2c:33:7a:2b:79:3a,69212.59454881701,862937,97
34651,2c:33:7a:2b:79:3a,69219.58987882402,863045,97
34652,2c:33:7a:2b:79:3a,69219.592062847,863047,97
34653,2c:33:7a:2b:79:3a,69219.593062838,863048,97
34654,2c:33:7a:2b:79:3a,69226.59633981201,863155,97
34655,2c:33:7a:2b:79:3a,69226.59750100301,863156,97
34656,2c:33:7a:2b:79:3a,69226.598501456,863157,97
34657,2c:33:7a:2b:79:3a,69226.601541697,863158,97
34660,2c:33:7a:2b:79:3a,69238.953221341,863291,97
34661,2c:33:7a:2b:79:3a,69238.954360942,863292,97
34662,2c:33:7a:2b:79:3a,69238.955345956,863293,97
34663,2c:33:7a:2b:79:3a,69238.95628692,863294,97
34667,2c:33:7a:2b:79:3a,69244.42955042001,863325,97
34671,2c:33:7a:2b:79:3a,69251.43528461701,863436,97
34678,2c:33:7a:2b:79:3a,69263.787106967,863570,97
34679,2c:33:7a:2b:79:3a,69263.78805688901,863571,97
34680,2c:33:7a:2b:79:3a,69263.78896009401,863572,97
34681,2c:33:7a:2b:79:3a,69263.905899164,863578,97
34682,2c:33:7a:2b:79:3a,69270.78681263201,863679,97
34689,2c:33:7a:2b:79:3a,69277.675244275,863784,97
34690,2c:33:7a:2b:79:3a,69277.676341411,863785,97
34691,2c:33:7a:2b:79:3a,69277.790577309,863789,97
34692,2c:33:7a:2b:79:3a,69277.79174794801,863790,97
34693,2c:33:7a:2b:79:3a,69277.792643206,863791,97
34695,2c:33:7a:2b:79:3a,69290.02806243801,863921,97
34696,2c:33:7a:2b:79:3a,69297.14182690701,864036,97
34697,2c:33:7a:2b:79:3a,69297.14275121201,864037,97
34698,2c:33:7a:2b:79:3a,69297.14365944,864038,97
34700,2c:33:7a:2b:79:3a,69308.800874748,864135,97
34701,2c:33:7a:2b:79:3a,69309.507799845,864171,97
34702,2c:33:7a:2b:79:3a,69309.50896684201,864172,97
34703,2c:33:7a:2b:79:3a,69309.51000433501,864173,97
34714,2c:33:7a:2b:79:3a,69314.97740150201,864201,1548
34715,2c:33:7a:2b:79:3a,69314.980503197,864203,97
34716,2c:33:7a:2b:79:3a,69314.981708909,864204,97
34717,2c:33:7a:2b:79:3a,69314.983377729,864205,97
34718,2c:33:7a:2b:79:3a,69321.983951307,864315,97
34719,2c:33:7a:2b:79:3a,69321.984876463,864316,97
34720,2c:33:7a:2b:79:3a,69328.98341827701,864423,97
34721,2c:33:7a:2b:79:3a,69328.985548386,864425,97
34722,2c:33:7a:2b:79:3a,69328.987565356,864426,97
34723,2c:33:7a:2b:79:3a,69329.102982236,864431,97
34730,2c:33:7a:2b:79:3a,69334.223865748,864444,97
34731,2c:33:7a:2b:79:3a,69334.34037057801,864450,97
34732,2c:33:7a:2b:79:3a,69334.34218766201,864452,97
34736,2c:33:7a:2b:79:3a,69360.58107318201,864801,97
34737,2c:33:7a:2b:79:3a,69360.582008888,864802,97
34738,2c:33:7a:2b:79:3a,69360.698128514,864807,97
34739,2c:33:7a:2b:79:3a,69360.699562598,864808,97
34740,2c:33:7a:2b:79:3a,69367.111442878,864886,97
34745,2c:33:7a:2b:79:3a,69373.993730863,864989,97
34746,2c:33:7a:2b:79:3a,69373.99489648701,864990,97
34747,2c:33:7a:2b:79:3a,69373.995901275,864991,97
34748,2c:33:7a:2b:79:3a,69373.996874808,864992,97
34749,2c:33:7a:2b:79:3a,69379.353471605,865015,97
34750,2c:33:7a:2b:79:3a,69379.354621167,865016,97
34751,2c:33:7a:2b:79:3a,69379.35553116501,865017,97
34752,2c:33:7a:2b:79:3a,69385.533626595,865083,97
34753,2c:33:7a:2b:79:3a,69385.534818271,865084,97
34754,2c:33:7a:2b:79:3a,69385.53585435,865085,97
34755,2c:33:7a:2b:79:3a,69385.53677614701,865086,97
34756,2c:33:7a:2b:79:3a,69386.47559430801,865132,97
34764,2c:33:7a:2b:79:3a,69393.354900721,865236,97
34767,2c:33:7a:2b:79:3a,69399.535410063,865303,97
34768,2c:33:7a:2b:79:3a,69399.53673426001,865304,97
34769,2c:33:7a:2b:79:3a,69399.537657452,865305,97
34770,2c:33:7a:2b:79:3a,69399.538686938,865306,97
34771,2c:33:7a:2b:79:3a,69404.778737653,865326,97
34772,2c:33:7a:2b:79:3a,69404.89227592,865329,97
34773,2c:33:7a:2b:79:3a,69404.893445223,865330,97
34774,2c:33:7a:2b:79:3a,69404.894368256,865331,97
34776,2c:33:7a:2b:79:3a,69418.18982997701,865514,97
34777,2c:33:7a:2b:79:3a,69418.190808892,865515,97
34778,2c:33:7a:2b:79:3a,69418.19252898301,865516,97
34782,2c:33:7a:2b:79:3a,69430.666322873,865655,97
34783,2c:33:7a:2b:79:3a,69431.133710221,865679,97
34784,2c:33:7a:2b:79:3a,69431.134909606,865680,97
34788,2c:33:7a:2b:79:3a,69437.54612934201,865759,97
34789,2c:33:7a:2b:79:3a,69437.547307291,865760,97
34790,2c:33:7a:2b:79:3a,69437.54834007901,865761,97
34791,2c:33:7a:2b:79:3a,69437.549377711,865762,97
34792,2c:33:7a:2b:79:3a,69437.66617564701,865768,97
34793,2c:33:7a:2b:79:3a,69444.434387144,865866,97
34794,2c:33:7a:2b:79:3a,69444.54461734401,865867,1548
34795,2c:33:7a:2b:79:3a,69444.548030143,865869,97
34796,2c:33:7a:2b:79:3a,69444.549237296,865870,97
34797,2c:33:7a:2b:79:3a,69444.55017745201,865871,97
34798,2c:33:7a:2b:79:3a,69444.55119958201,865872,97
34799,2c:33:7a:2b:79:3a,69449.908794318,865897,97
34803,2c:33:7a:2b:79:3a,69456.90556024201,866005,97
34804,2c:33:7a:2b:79:3a,69456.90671590001,866006,97
34805,2c:33:7a:2b:79:3a,69456.908689952,866008,97
34810,2c:33:7a:2b:79:3a,69463.90814663701,866115,97
34811,2c:33:7a:2b:79:3a,69463.909331499,866116,97
34812,2c:33:7a:2b:79:3a,69463.911413127,866118,97
34814,2c:33:7a:2b:79:3a,69469.278848541,866142,97
34815,2c:33:7a:2b:79:3a,69476.265996732,866251,97
34816,2c:33:7a:2b:79:3a,69481.74286719701,866283,97
34817,2c:33:7a:2b:79:3a,69481.745365319,866284,97
34818,2c:33:7a:2b:79:3a,69481.748599635,866285,97
34819,2c:33:7a:2b:79:3a,69481.751682645,866286,97
34820,2c:33:7a:2b:79:3a,69481.86718822901,866291,97
34821,2c:33:7a:2b:79:3a,69488.74569732501,866395,97
34829,2c:33:7a:2b:79:3a,69501.105334445,866531,97
34830,2c:33:7a:2b:79:3a,69501.10627594701,866532,97
34831,2c:33:7a:2b:79:3a,69508.106613491,866639,97
34832,2c:33:7a:2b:79:3a,69508.107817701,866640,97
34833,2c:33:7a:2b:79:3a,69508.10953956401,866641,97
34834,2c:33:7a:2b:79:3a,69508.110503348,866642,97
34839,2c:33:7a:2b:79:3a,69515.104596486,866749,97
34840,2c:33:7a:2b:79:3a,69515.10775597401,866752,97
34841,2c:33:7a:2b:79:3a,69527.461143263,866888,97
34846,2c:33:7a:2b:79:3a,69552.29569209,867163,97
34847,2c:33:7a:2b:79:3a,69552.296860852,867164,97
34848,2c:33:7a:2b:79:3a,69552.29778044,867165,97
34849,2c:33:7a:2b:79:3a,69552.29870959,867166,97
34855,2c:33:7a:2b:79:3a,69559.29983462901,867276,97
34860,2c:33:7a:2b:79:3a,69566.296981267,867383,97
34861,2c:33:7a:2b:79:3a,69566.29816500402,867384,97
34862,2c:33:7a:2b:79:3a,69566.29918717,867385,97
34863,2c:33:7a:2b:79:3a,69566.300083787,867386,97
34866,2c:33:7a:2b:79:3a,69571.657606831,867409,97
34872,2c:33:7a:2b:79:3a,69578.654495757,867521,97
34873,2c:33:7a:2b:79:3a,69578.655484726,867522,97
34874,2c:33:7a:2b:79:3a,69585.545216094,867626,97
34876,2c:33:7a:2b:79:3a,69598.01430242401,867766,97
34877,2c:33:7a:2b:79:3a,69598.015297855,867767,97
34878,2c:33:7a:2b:79:3a,69598.016358431,867768,97
