,sa,timedifference,sequence no,length
29381,2c:33:7a:2b:79:3a,58801.307553028,733181,97
29382,2c:33:7a:2b:79:3a,58802.128814004005,733223,97
29383,2c:33:7a:2b:79:3a,58807.492097056,733252,97
29386,2c:33:7a:2b:79:3a,58827.664439926,733537,97
29387,2c:33:7a:2b:79:3a,58827.665646375,733538,97
29388,2c:33:7a:2b:79:3a,58827.666602437996,733539,97
29394,2c:33:7a:2b:79:3a,58833.743262849996,733602,97
29398,2c:33:7a:2b:79:3a,58847.14114125,733790,97
29399,2c:33:7a:2b:79:3a,58847.142029877,733791,97
29400,2c:33:7a:2b:79:3a,58847.143095284,733792,97
29403,2c:33:7a:2b:79:3a,58858.687311574,733885,97
29404,2c:33:7a:2b:79:3a,58858.68827257,733886,97
29405,2c:33:7a:2b:79:3a,58859.518911324005,733927,97
29408,2c:33:7a:2b:79:3a,58866.502315775,734035,97
29409,2c:33:7a:2b:79:3a,58866.503501384,734036,97
29410,2c:33:7a:2b:79:3a,58866.504498088,734037,97
29411,2c:33:7a:2b:79:3a,58866.505544652995,734038,97
29412,2c:33:7a:2b:79:3a,58872.68255427299,734103,97
29413,2c:33:7a:2b:79:3a,58891.340257519005,734313,97
29414,2c:33:7a:2b:79:3a,58891.342324597994,734315,97
29415,2c:33:7a:2b:79:3a,58891.34375738099,734316,97
29426,2c:33:7a:2b:79:3a,58916.882008869004,734627,97
29429,2c:33:7a:2b:79:3a,58917.588101415,734664,97
29430,2c:33:7a:2b:79:3a,58917.703319048,734669,97
29431,2c:33:7a:2b:79:3a,58917.705498669995,734671,97
29434,2c:33:7a:2b:79:3a,58923.056047722996,734696,97
29435,2c:33:7a:2b:79:3a,58923.05702420599,734697,97
29443,2c:33:7a:2b:79:3a,58937.056561442,734915,97
29444,2c:33:7a:2b:79:3a,58937.057767795,734916,97
29445,2c:33:7a:2b:79:3a,58937.058730788,734917,97
29446,2c:33:7a:2b:79:3a,58937.059731295994,734918,97
29448,2c:33:7a:2b:79:3a,58942.41743415799,734941,97
29449,2c:33:7a:2b:79:3a,58949.302545102,735046,97
29450,2c:33:7a:2b:79:3a,58949.418305802,735051,97
29454,2c:33:7a:2b:79:3a,58954.891843874,735084,97
29455,2c:33:7a:2b:79:3a,58954.892886388,735085,97
29456,2c:33:7a:2b:79:3a,58974.249396902,735329,97
29459,2c:33:7a:2b:79:3a,58981.271269734,735439,97
29460,2c:33:7a:2b:79:3a,58988.259069923,735550,97
29461,2c:33:7a:2b:79:3a,58988.25997463599,735551,97
29462,2c:33:7a:2b:79:3a,58994.430372284005,735617,97
29463,2c:33:7a:2b:79:3a,58994.431552387,735618,97
29464,2c:33:7a:2b:79:3a,58994.432492951,735619,97
29465,2c:33:7a:2b:79:3a,58994.433470963,735620,97
29480,2c:33:7a:2b:79:3a,59019.263953293,735895,97
29481,2c:33:7a:2b:79:3a,59019.969785604,735932,97
29482,2c:33:7a:2b:79:3a,59019.970791292,735933,97
29483,2c:33:7a:2b:79:3a,59019.971681655,735934,97
29485,2c:33:7a:2b:79:3a,59025.444901705996,735963,97
29486,2c:33:7a:2b:79:3a,59025.446072499995,735964,97
29487,2c:33:7a:2b:79:3a,59025.448881117,735966,97
29489,2c:33:7a:2b:79:3a,59032.445475177,736073,97
29490,2c:33:7a:2b:79:3a,59032.449577917,736075,97
29493,2c:33:7a:2b:79:3a,59044.820265554,736210,97
29494,2c:33:7a:2b:79:3a,59044.82112634,736211,97
29497,2c:33:7a:2b:79:3a,59058.686703579995,736426,97
29503,2c:33:7a:2b:79:3a,59083.641244078,736710,97
29504,2c:33:7a:2b:79:3a,59084.46262959099,736750,97
29505,2c:33:7a:2b:79:3a,59084.46460748599,736752,97
29515,2c:33:7a:2b:79:3a,59089.819142878,736777,97
29516,2c:33:7a:2b:79:3a,59089.820098045995,736778,97
29517,2c:33:7a:2b:79:3a,59095.996915412994,736843,97
29518,2c:33:7a:2b:79:3a,59095.998121622,736844,97
29525,2c:33:7a:2b:79:3a,59103.81276874,736995,97
29526,2c:33:7a:2b:79:3a,59103.813928644006,736996,97
29527,2c:33:7a:2b:79:3a,59103.814872989,736997,97
29528,2c:33:7a:2b:79:3a,59109.176426358,737021,97
29529,2c:33:7a:2b:79:3a,59109.177596822,737022,97
29530,2c:33:7a:2b:79:3a,59109.178594073,737023,97
29531,2c:33:7a:2b:79:3a,59109.99917392,737064,97
29532,2c:33:7a:2b:79:3a,59115.372990552,737092,97
29533,2c:33:7a:2b:79:3a,59116.18414732,737131,97
29534,2c:33:7a:2b:79:3a,59116.185351269996,737132,97
29542,2c:33:7a:2b:79:3a,59135.767043732994,737383,97
29543,2c:33:7a:2b:79:3a,59135.768385817,737384,97
29544,2c:33:7a:2b:79:3a,59135.770511234005,737386,97
29545,2c:33:7a:2b:79:3a,59135.901980137,737389,97
29546,2c:33:7a:2b:79:3a,59135.904325849995,737391,97
29547,2c:33:7a:2b:79:3a,59155.535646544005,737602,97
29552,2c:33:7a:2b:79:3a,59162.42302074599,737703,97
29553,2c:33:7a:2b:79:3a,59162.424191918,737704,97
29554,2c:33:7a:2b:79:3a,59169.823558782,737783,97
29555,2c:33:7a:2b:79:3a,59169.836796120995,737785,97
29557,2c:33:7a:2b:79:3a,59182.305103356,737925,97
29558,2c:33:7a:2b:79:3a,59182.306315484995,737926,97
29559,2c:33:7a:2b:79:3a,59182.307399419995,737927,97
29560,2c:33:7a:2b:79:3a,59182.308434089005,737928,97
29561,2c:33:7a:2b:79:3a,59189.206901989004,738032,97
29570,2c:33:7a:2b:79:3a,59195.619299837,738110,97
29571,2c:33:7a:2b:79:3a,59195.620241142,738111,97
29572,2c:33:7a:2b:79:3a,59207.140904357,738203,97
29573,2c:33:7a:2b:79:3a,59207.142036802,738204,97
29574,2c:33:7a:2b:79:3a,59214.973596314005,738355,97
29575,2c:33:7a:2b:79:3a,59214.974773195994,738356,97
29576,2c:33:7a:2b:79:3a,59214.975834152,738357,97
29577,2c:33:7a:2b:79:3a,59214.976949148,738358,97
