,sa,timedifference,sequence no,length
41956,2c:33:7a:2b:79:3a,81002.675275176,1009970,97
41965,2c:33:7a:2b:79:3a,81016.67772275701,1010192,97
41967,2c:33:7a:2b:79:3a,81028.92281282901,1010322,97
41969,2c:33:7a:2b:79:3a,81035.925000342,1010429,97
41970,2c:33:7a:2b:79:3a,81035.92619555301,1010430,97
41971,2c:33:7a:2b:79:3a,81035.927235794,1010431,97
41972,2c:33:7a:2b:79:3a,81042.096285149,1010495,1548
41973,2c:33:7a:2b:79:3a,81042.102907127,1010500,97
41977,2c:33:7a:2b:79:3a,81048.275109309,1010566,97
41978,2c:33:7a:2b:79:3a,81048.27602129,1010567,97
41979,2c:33:7a:2b:79:3a,81055.273084105,1010675,97
41980,2c:33:7a:2b:79:3a,81055.274249427,1010676,97
41981,2c:33:7a:2b:79:3a,81055.275249287,1010677,97
41982,2c:33:7a:2b:79:3a,81055.276227034,1010678,97
41988,2c:33:7a:2b:79:3a,81073.11356492201,1010846,97
41995,2c:33:7a:2b:79:3a,81087.11644070201,1011064,97
41996,2c:33:7a:2b:79:3a,81087.11746319,1011065,97
41997,2c:33:7a:2b:79:3a,81087.118396773,1011066,97
42005,2c:33:7a:2b:79:3a,81092.46907578301,1011089,97
42006,2c:33:7a:2b:79:3a,81092.470243895,1011090,97
42010,2c:33:7a:2b:79:3a,81099.476205893,1011202,97
42013,2c:33:7a:2b:79:3a,81112.650129389,1011378,97
42014,2c:33:7a:2b:79:3a,81112.65109743,1011379,97
42015,2c:33:7a:2b:79:3a,81112.65214278,1011380,97
42016,2c:33:7a:2b:79:3a,81118.82597629001,1011445,97
42017,2c:33:7a:2b:79:3a,81118.82713959902,1011446,97
42018,2c:33:7a:2b:79:3a,81118.828791855,1011447,97
42019,2c:33:7a:2b:79:3a,81118.829850781,1011448,97
42024,2c:33:7a:2b:79:3a,81138.18784983,1011691,97
42025,2c:33:7a:2b:79:3a,81138.18915882701,1011692,97
42026,2c:33:7a:2b:79:3a,81138.19018095001,1011693,97
42027,2c:33:7a:2b:79:3a,81143.666116626,1011725,97
42028,2c:33:7a:2b:79:3a,81143.66712129301,1011726,97
42030,2c:33:7a:2b:79:3a,81150.66354782201,1011834,97
42031,2c:33:7a:2b:79:3a,81150.66519874401,1011835,97
42035,2c:33:7a:2b:79:3a,81156.843755299,1011901,97
42036,2c:33:7a:2b:79:3a,81156.84591656901,1011903,97
42037,2c:33:7a:2b:79:3a,81156.846857561,1011904,97
42038,2c:33:7a:2b:79:3a,81157.661698947,1011943,97
42039,2c:33:7a:2b:79:3a,81157.662882866,1011944,97
42040,2c:33:7a:2b:79:3a,81157.663882869,1011945,97
42041,2c:33:7a:2b:79:3a,81157.664905021,1011946,97
42042,2c:33:7a:2b:79:3a,81163.024968976,1011971,97
42043,2c:33:7a:2b:79:3a,81163.025968788,1011972,97
42045,2c:33:7a:2b:79:3a,81170.02386694601,1012082,97
42052,2c:33:7a:2b:79:3a,81183.204767488,1012260,97
42060,2c:33:7a:2b:79:3a,81189.26394182401,1012320,97
42061,2c:33:7a:2b:79:3a,81189.265960195,1012322,97
42062,2c:33:7a:2b:79:3a,81202.676428153,1012509,97
42063,2c:33:7a:2b:79:3a,81202.679649982,1012512,97
42064,2c:33:7a:2b:79:3a,81202.793299772,1012515,97
42065,2c:33:7a:2b:79:3a,81208.04385413001,1012538,97
42071,2c:33:7a:2b:79:3a,81215.155174506,1012654,97
42072,2c:33:7a:2b:79:3a,81222.030967975,1012753,1548
42073,2c:33:7a:2b:79:3a,81222.035238046,1012756,97
42074,2c:33:7a:2b:79:3a,81222.036148807,1012757,97
42075,2c:33:7a:2b:79:3a,81228.09944790401,1012818,97
42076,2c:33:7a:2b:79:3a,81228.21517886,1012823,97
42077,2c:33:7a:2b:79:3a,81228.216362445,1012824,97
42078,2c:33:7a:2b:79:3a,81228.217281792,1012825,97
42079,2c:33:7a:2b:79:3a,81228.218200414,1012826,97
42082,2c:33:7a:2b:79:3a,81233.45980017801,1012844,97
42083,2c:33:7a:2b:79:3a,81233.575781997,1012849,97
42084,2c:33:7a:2b:79:3a,81233.579037545,1012852,97
42085,2c:33:7a:2b:79:3a,81234.3974195,1012894,97
42089,2c:33:7a:2b:79:3a,81240.002839915,1012930,97
42095,2c:33:7a:2b:79:3a,81246.972438781,1013033,97
42096,2c:33:7a:2b:79:3a,81246.97357091201,1013034,97
42099,2c:33:7a:2b:79:3a,81254.02459240901,1013143,97
42100,2c:33:7a:2b:79:3a,81254.025790678,1013144,97
42101,2c:33:7a:2b:79:3a,81254.026768779,1013145,97
