,sa,timedifference,sequence no,length
3857,2c:33:7a:2b:79:3a,6004.134043321999,74915,97
3858,2c:33:7a:2b:79:3a,6004.135234555,74916,97
3859,2c:33:7a:2b:79:3a,6004.136235736,74917,97
3860,2c:33:7a:2b:79:3a,6004.13733677,74918,97
3861,2c:33:7a:2b:79:3a,6009.491192812,74942,97
3873,2c:33:7a:2b:79:3a,6035.858258645,75299,97
3874,2c:33:7a:2b:79:3a,6035.859155535,75300,97
3882,2c:33:7a:2b:79:3a,6042.028388189,75366,97
3883,2c:33:7a:2b:79:3a,6042.029365465,75367,97
3890,2c:33:7a:2b:79:3a,6055.322674729,75549,97
3891,2c:33:7a:2b:79:3a,6055.325830758001,75551,97
3892,2c:33:7a:2b:79:3a,6055.326808797,75552,97
3893,2c:33:7a:2b:79:3a,6060.687555689001,75577,97
3894,2c:33:7a:2b:79:3a,6066.865937063,75643,97
3895,2c:33:7a:2b:79:3a,6066.869025037,75646,97
3900,2c:33:7a:2b:79:3a,6074.682465818,75795,97
3901,2c:33:7a:2b:79:3a,6074.683633195,75796,97
3902,2c:33:7a:2b:79:3a,6074.685546947,75798,97
3903,2c:33:7a:2b:79:3a,6080.863284037,75863,97
3904,2c:33:7a:2b:79:3a,6080.8644744640005,75864,97
3906,2c:33:7a:2b:79:3a,6086.223859623001,75889,97
3907,2c:33:7a:2b:79:3a,6086.226786124001,75891,97
3908,2c:33:7a:2b:79:3a,6086.227844783,75892,97
3910,2c:33:7a:2b:79:3a,6092.639623999001,75970,97
3917,2c:33:7a:2b:79:3a,6112.468369130001,76240,97
3918,2c:33:7a:2b:79:3a,6112.469288006,76241,97
3922,2c:33:7a:2b:79:3a,6118.883277338001,76320,97
3923,2c:33:7a:2b:79:3a,6118.8842110840005,76321,97
3924,2c:33:7a:2b:79:3a,6118.885214053001,76322,97
3925,2c:33:7a:2b:79:3a,6119.006197601,76326,97
3927,2c:33:7a:2b:79:3a,6125.886318086,76430,97
3928,2c:33:7a:2b:79:3a,6125.888191529,76432,97
3930,2c:33:7a:2b:79:3a,6138.237396603001,76565,97
3931,2c:33:7a:2b:79:3a,6138.2395736690005,76567,97
3932,2c:33:7a:2b:79:3a,6138.24054369,76568,97
3935,2c:33:7a:2b:79:3a,6145.241325496,76675,97
3936,2c:33:7a:2b:79:3a,6145.242495055,76676,97
3937,2c:33:7a:2b:79:3a,6145.2434944550005,76677,97
3938,2c:33:7a:2b:79:3a,6145.244393934,76678,97
3947,2c:33:7a:2b:79:3a,6163.077504696,76846,97
3949,2c:33:7a:2b:79:3a,6170.071711988001,76953,97
3950,2c:33:7a:2b:79:3a,6170.072973075,76954,97
3951,2c:33:7a:2b:79:3a,6182.433185474,77090,97
3952,2c:33:7a:2b:79:3a,6182.436175903001,77092,97
3955,2c:33:7a:2b:79:3a,6189.433557468001,77199,97
3959,2c:33:7a:2b:79:3a,6208.807130406,77447,97
3960,2c:33:7a:2b:79:3a,6208.8080728780005,77448,97
3971,2c:33:7a:2b:79:3a,6221.854719952,77617,97
3972,2c:33:7a:2b:79:3a,6227.448930674001,77655,97
3973,2c:33:7a:2b:79:3a,6227.4500570790005,77656,97
3974,2c:33:7a:2b:79:3a,6227.450985373001,77657,97
3976,2c:33:7a:2b:79:3a,6252.986748828001,77969,97
3977,2c:33:7a:2b:79:3a,6252.987941963001,77970,97
3979,2c:33:7a:2b:79:3a,6259.992694877,78079,97
3984,2c:33:7a:2b:79:3a,6279.231683876,78321,97
3987,2c:33:7a:2b:79:3a,6304.183427346,78606,97
3988,2c:33:7a:2b:79:3a,6311.998959151,78755,97
3989,2c:33:7a:2b:79:3a,6312.002053428001,78758,97
3991,2c:33:7a:2b:79:3a,6323.5394028,78850,97
3992,2c:33:7a:2b:79:3a,6323.5413344,78852,97
4001,2c:33:7a:2b:79:3a,6343.716144247,79138,97
4004,2c:33:7a:2b:79:3a,6356.1952118,79280,97
4010,2c:33:7a:2b:79:3a,6363.080560972,79384,97
4011,2c:33:7a:2b:79:3a,6363.192336598001,79389,97
4012,2c:33:7a:2b:79:3a,6363.197691609001,79390,97
4013,2c:33:7a:2b:79:3a,6363.198733358001,79391,97
4014,2c:33:7a:2b:79:3a,6363.1997125319995,79392,97
4015,2c:33:7a:2b:79:3a,6363.309117816,79395,97
4016,2c:33:7a:2b:79:3a,6375.554376747,79526,97
4017,2c:33:7a:2b:79:3a,6375.555311936,79527,97
4020,2c:33:7a:2b:79:3a,6382.545758145,79633,1548
4021,2c:33:7a:2b:79:3a,6382.548858757,79635,97
4022,2c:33:7a:2b:79:3a,6382.550061919001,79636,97
4023,2c:33:7a:2b:79:3a,6382.551063943,79637,97
4024,2c:33:7a:2b:79:3a,6382.552000418001,79638,97
4027,2c:33:7a:2b:79:3a,6388.732794574001,79705,97
4028,2c:33:7a:2b:79:3a,6388.733783066,79706,97
4045,2c:33:7a:2b:79:3a,6426.750254787,80159,97
4046,2c:33:7a:2b:79:3a,6426.755585975,80162,97
4047,2c:33:7a:2b:79:3a,6432.926285146,80227,97
4048,2c:33:7a:2b:79:3a,6432.928465934,80229,97
4049,2c:33:7a:2b:79:3a,6432.9294286350005,80230,97
4050,2c:33:7a:2b:79:3a,6433.628396241,80263,97
4051,2c:33:7a:2b:79:3a,6433.632182014,80266,97
4052,2c:33:7a:2b:79:3a,6433.744520241,80269,97
4053,2c:33:7a:2b:79:3a,6433.748448098001,80270,97
4054,2c:33:7a:2b:79:3a,6433.749357827,80271,97
4056,2c:33:7a:2b:79:3a,6439.935613156,80337,97
4057,2c:33:7a:2b:79:3a,6439.939525061,80339,97
4058,2c:33:7a:2b:79:3a,6439.940525901,80340,97
4059,2c:33:7a:2b:79:3a,6445.991180630001,80401,97
4060,2c:33:7a:2b:79:3a,6446.108414443001,80405,97
4065,2c:33:7a:2b:79:3a,6453.108313228001,80515,97
4072,2c:33:7a:2b:79:3a,6465.469651426,80653,97
4077,2c:33:7a:2b:79:3a,6497.3015184040005,81039,97
4078,2c:33:7a:2b:79:3a,6497.304663239001,81042,97
4080,2c:33:7a:2b:79:3a,6510.48942723,81218,97
4083,2c:33:7a:2b:79:3a,6516.659494559,81286,97
4084,2c:33:7a:2b:79:3a,6529.95581467,81471,97
4085,2c:33:7a:2b:79:3a,6529.9567321019995,81472,97
4089,2c:33:7a:2b:79:3a,6560.853479108001,81809,97
4092,2c:33:7a:2b:79:3a,6581.043940313,82100,97
4094,2c:33:7a:2b:79:3a,6593.51271755,82242,97
