,sa,timedifference,sequence no,length
13822,2c:33:7a:2b:79:3a,24007.670568135,299459,97
13823,2c:33:7a:2b:79:3a,24007.671602522,299460,97
13827,2c:33:7a:2b:79:3a,24027.137751166,299711,97
13828,2c:33:7a:2b:79:3a,24027.138679737996,299712,97
13832,2c:33:7a:2b:79:3a,24032.519200351,299736,97
13833,2c:33:7a:2b:79:3a,24032.520130595,299737,97
13834,2c:33:7a:2b:79:3a,24032.521110985,299738,97
13835,2c:33:7a:2b:79:3a,24038.677764045,299805,97
13836,2c:33:7a:2b:79:3a,24038.678720609998,299806,97
13837,2c:33:7a:2b:79:3a,24039.496550096,299847,97
13838,2c:33:7a:2b:79:3a,24039.497466578996,299848,97
13839,2c:33:7a:2b:79:3a,24039.613309156,299852,97
13840,2c:33:7a:2b:79:3a,24046.500259354998,299955,97
13841,2c:33:7a:2b:79:3a,24046.501442588997,299956,97
13844,2c:33:7a:2b:79:3a,24052.674536997998,300023,97
13845,2c:33:7a:2b:79:3a,24052.676187822,300024,97
13846,2c:33:7a:2b:79:3a,24052.677125586,300025,97
13847,2c:33:7a:2b:79:3a,24052.678060142,300026,97
13848,2c:33:7a:2b:79:3a,24058.034225442,300049,97
13849,2c:33:7a:2b:79:3a,24058.035393981,300050,97
13850,2c:33:7a:2b:79:3a,24058.852289080998,300091,97
13851,2c:33:7a:2b:79:3a,24058.853756287,300092,97
13852,2c:33:7a:2b:79:3a,24058.854755257995,300093,97
13853,2c:33:7a:2b:79:3a,24078.450129277,300351,97
13859,2c:33:7a:2b:79:3a,24090.690831127995,300479,97
13860,2c:33:7a:2b:79:3a,24090.692013482,300480,97
13861,2c:33:7a:2b:79:3a,24090.692930277997,300481,97
13862,2c:33:7a:2b:79:3a,24090.693912217997,300482,97
13870,2c:33:7a:2b:79:3a,24110.048167767,300725,97
13871,2c:33:7a:2b:79:3a,24110.049374341,300726,97
13872,2c:33:7a:2b:79:3a,24110.051228419998,300728,97
13874,2c:33:7a:2b:79:3a,24117.055283091,300835,97
13875,2c:33:7a:2b:79:3a,24117.058398744997,300838,97
13879,2c:33:7a:2b:79:3a,24123.230515487,300905,97
13880,2c:33:7a:2b:79:3a,24123.231463352997,300906,97
13881,2c:33:7a:2b:79:3a,24128.474341426,300926,97
13882,2c:33:7a:2b:79:3a,24129.408105115,300971,97
13883,2c:33:7a:2b:79:3a,24129.409266351,300972,97
13884,2c:33:7a:2b:79:3a,24129.410292819997,300973,97
13885,2c:33:7a:2b:79:3a,24135.006166943997,301010,97
13892,2c:33:7a:2b:79:3a,24161.243779995,301359,97
13893,2c:33:7a:2b:79:3a,24161.244985942998,301360,97
13894,2c:33:7a:2b:79:3a,24161.24691069,301362,97
13895,2c:33:7a:2b:79:3a,24161.360722872,301365,97
13896,2c:33:7a:2b:79:3a,24161.361914737998,301366,97
13904,2c:33:7a:2b:79:3a,24173.604718412,301495,97
13905,2c:33:7a:2b:79:3a,24173.605902572,301496,97
13906,2c:33:7a:2b:79:3a,24174.428372080998,301537,97
13907,2c:33:7a:2b:79:3a,24174.429612982996,301538,97
13908,2c:33:7a:2b:79:3a,24180.604132837998,301605,97
13909,2c:33:7a:2b:79:3a,24180.605323972,301606,97
13910,2c:33:7a:2b:79:3a,24180.606236227995,301607,97
13911,2c:33:7a:2b:79:3a,24180.607133675,301608,97
13912,2c:33:7a:2b:79:3a,24180.722062542,301611,97
13913,2c:33:7a:2b:79:3a,24180.724135455,301613,97
13914,2c:33:7a:2b:79:3a,24187.599887713997,301716,97
13915,2c:33:7a:2b:79:3a,24187.601012250998,301717,97
13916,2c:33:7a:2b:79:3a,24187.601990061,301718,97
13920,2c:33:7a:2b:79:3a,24199.960079022,301851,97
13921,2c:33:7a:2b:79:3a,24205.437946582002,301883,97
13922,2c:33:7a:2b:79:3a,24205.440841559997,301884,97
13923,2c:33:7a:2b:79:3a,24205.442227616,301885,97
13924,2c:33:7a:2b:79:3a,24205.443563623998,301886,97
13932,2c:33:7a:2b:79:3a,24224.798759502,302129,97
13933,2c:33:7a:2b:79:3a,24224.800933452,302131,97
13934,2c:33:7a:2b:79:3a,24224.801853221,302132,97
13936,2c:33:7a:2b:79:3a,24238.817289698996,302349,97
13937,2c:33:7a:2b:79:3a,24238.819517943997,302351,97
13938,2c:33:7a:2b:79:3a,24238.820517764998,302352,97
13939,2c:33:7a:2b:79:3a,24251.160644172,302486,97
13940,2c:33:7a:2b:79:3a,24251.161681992002,302487,97
13944,2c:33:7a:2b:79:3a,24258.15666289,302595,97
13945,2c:33:7a:2b:79:3a,24258.157840083997,302596,97
13946,2c:33:7a:2b:79:3a,24258.158882253996,302597,97
13951,2c:33:7a:2b:79:3a,24269.843302702,302695,97
13952,2c:33:7a:2b:79:3a,24269.844462421,302696,97
13953,2c:33:7a:2b:79:3a,24269.845432026,302697,97
13954,2c:33:7a:2b:79:3a,24269.84642775,302698,97
13955,2c:33:7a:2b:79:3a,24270.528566828998,302732,97
13956,2c:33:7a:2b:79:3a,24270.533697614,302734,97
13962,2c:33:7a:2b:79:3a,24275.990814481,302763,97
13964,2c:33:7a:2b:79:3a,24282.992878517,302876,97
13970,2c:33:7a:2b:79:3a,24295.354417902996,303009,97
13971,2c:33:7a:2b:79:3a,24295.355627197,303010,97
13972,2c:33:7a:2b:79:3a,24295.356588877,303011,97
13973,2c:33:7a:2b:79:3a,24295.357535277,303012,97
13975,2c:33:7a:2b:79:3a,24302.353451539,303122,97
13979,2c:33:7a:2b:79:3a,24321.709341705,303365,97
13980,2c:33:7a:2b:79:3a,24321.710494172996,303366,97
13981,2c:33:7a:2b:79:3a,24321.711380477995,303367,97
13982,2c:33:7a:2b:79:3a,24328.589415934,303470,97
13986,2c:33:7a:2b:79:3a,24340.365953167995,303575,97
13987,2c:33:7a:2b:79:3a,24340.367164508996,303576,97
13988,2c:33:7a:2b:79:3a,24340.36821782,303577,97
13989,2c:33:7a:2b:79:3a,24341.071386826,303611,97
13990,2c:33:7a:2b:79:3a,24341.072570456,303612,97
13991,2c:33:7a:2b:79:3a,24341.07361548,303613,97
13992,2c:33:7a:2b:79:3a,24346.544193059,303643,97
13993,2c:33:7a:2b:79:3a,24346.548648434997,303644,97
13994,2c:33:7a:2b:79:3a,24346.549545352995,303645,97
13995,2c:33:7a:2b:79:3a,24346.550875752997,303646,97
13997,2c:33:7a:2b:79:3a,24360.542490002998,303863,97
13998,2c:33:7a:2b:79:3a,24365.788417451,303884,97
13999,2c:33:7a:2b:79:3a,24365.789366685,303885,97
14000,2c:33:7a:2b:79:3a,24365.904050621,303889,97
14001,2c:33:7a:2b:79:3a,24365.907690722997,303890,97
14002,2c:33:7a:2b:79:3a,24365.915816457,303892,97
14003,2c:33:7a:2b:79:3a,24372.902510076,303999,97
14004,2c:33:7a:2b:79:3a,24372.904761264,304001,97
14005,2c:33:7a:2b:79:3a,24372.906055233998,304002,97
14014,2c:33:7a:2b:79:3a,24392.268590436,304245,97
14015,2c:33:7a:2b:79:3a,24392.269758497998,304246,97
14016,2c:33:7a:2b:79:3a,24392.271744963997,304248,97
14017,2c:33:7a:2b:79:3a,24405.559186896,304429,97
14018,2c:33:7a:2b:79:3a,24405.560378087997,304430,97
14019,2c:33:7a:2b:79:3a,24405.561399937,304431,97
14020,2c:33:7a:2b:79:3a,24405.562316997,304432,97
14024,2c:33:7a:2b:79:3a,24410.917192866,304455,97
14025,2c:33:7a:2b:79:3a,24410.918415748998,304456,97
14026,2c:33:7a:2b:79:3a,24410.919375927002,304457,97
14027,2c:33:7a:2b:79:3a,24410.920293747997,304458,97
14028,2c:33:7a:2b:79:3a,24411.622843562996,304491,97
14029,2c:33:7a:2b:79:3a,24411.624051507995,304492,97
14030,2c:33:7a:2b:79:3a,24417.096986287,304523,97
14031,2c:33:7a:2b:79:3a,24417.104033359,304524,97
14032,2c:33:7a:2b:79:3a,24417.107817284,304525,97
14033,2c:33:7a:2b:79:3a,24417.109990482997,304526,97
14034,2c:33:7a:2b:79:3a,24424.922603652,304675,97
14035,2c:33:7a:2b:79:3a,24424.92373213,304676,97
14036,2c:33:7a:2b:79:3a,24424.924684514997,304677,97
14037,2c:33:7a:2b:79:3a,24424.925685022,304678,97
14039,2c:33:7a:2b:79:3a,24430.277288102996,304702,97
14040,2c:33:7a:2b:79:3a,24430.278303288997,304703,97
14041,2c:33:7a:2b:79:3a,24431.095190571,304743,97
14042,2c:33:7a:2b:79:3a,24431.096404727996,304744,97
14043,2c:33:7a:2b:79:3a,24436.458235402,304769,97
14044,2c:33:7a:2b:79:3a,24436.461925228996,304770,97
14045,2c:33:7a:2b:79:3a,24436.462925378997,304771,97
14046,2c:33:7a:2b:79:3a,24436.463859412997,304772,97
14049,2c:33:7a:2b:79:3a,24456.632189920998,305057,97
14050,2c:33:7a:2b:79:3a,24456.633393977,305058,97
14054,2c:33:7a:2b:79:3a,24476.117608972,305309,97
14055,2c:33:7a:2b:79:3a,24476.118800613996,305310,97
14056,2c:33:7a:2b:79:3a,24476.119799939,305311,97
