,sa,timedifference,sequence no,length
39430,2c:33:7a:2b:79:3a,76801.436174701,957636,97
39431,2c:33:7a:2b:79:3a,76801.43822802401,957638,97
39435,2c:33:7a:2b:79:3a,76812.97926333001,957729,97
39436,2c:33:7a:2b:79:3a,76812.98146281402,957731,97
39437,2c:33:7a:2b:79:3a,76812.98237411701,957732,97
39448,2c:33:7a:2b:79:3a,76833.156442513,958018,97
39449,2c:33:7a:2b:79:3a,76833.15781795,958019,97
39450,2c:33:7a:2b:79:3a,76833.15883954,958020,97
39456,2c:33:7a:2b:79:3a,76839.21929981901,958079,97
39457,2c:33:7a:2b:79:3a,76845.750241246,958166,97
39458,2c:33:7a:2b:79:3a,76845.752212189,958168,97
39460,2c:33:7a:2b:79:3a,76864.17239749701,958363,97
39461,2c:33:7a:2b:79:3a,76864.173551546,958364,97
39462,2c:33:7a:2b:79:3a,76864.175419798,958366,97
39466,2c:33:7a:2b:79:3a,76871.988732986,958515,97
39467,2c:33:7a:2b:79:3a,76871.98989406401,958516,97
39468,2c:33:7a:2b:79:3a,76871.990812624,958517,97
39470,2c:33:7a:2b:79:3a,76878.05864498501,958578,97
39471,2c:33:7a:2b:79:3a,76878.17442355401,958583,97
39473,2c:33:7a:2b:79:3a,76883.54006302501,958609,97
39474,2c:33:7a:2b:79:3a,76883.54123184201,958610,97
39475,2c:33:7a:2b:79:3a,76883.542144509,958611,97
39486,2c:33:7a:2b:79:3a,76916.184859346,959039,97
39487,2c:33:7a:2b:79:3a,76916.18700522701,959041,97
39488,2c:33:7a:2b:79:3a,76916.188057588,959042,97
39492,2c:33:7a:2b:79:3a,76922.367480621,959107,97
39493,2c:33:7a:2b:79:3a,76922.368630989,959108,97
39494,2c:33:7a:2b:79:3a,76923.185335385,959149,97
39495,2c:33:7a:2b:79:3a,76923.18654731501,959150,97
39496,2c:33:7a:2b:79:3a,76923.187408506,959151,97
39497,2c:33:7a:2b:79:3a,76923.188325137,959152,97
39498,2c:33:7a:2b:79:3a,76928.54746620201,959177,97
39509,2c:33:7a:2b:79:3a,76935.54891541501,959285,97
39510,2c:33:7a:2b:79:3a,76935.550099281,959286,97
39511,2c:33:7a:2b:79:3a,76935.55339215501,959287,97
39512,2c:33:7a:2b:79:3a,76935.554349144,959288,97
39514,2c:33:7a:2b:79:3a,76942.54265345402,959395,97
39515,2c:33:7a:2b:79:3a,76942.544787551,959397,97
39516,2c:33:7a:2b:79:3a,76942.545764666,959398,97
39523,2c:33:7a:2b:79:3a,76954.904490313,959531,97
39524,2c:33:7a:2b:79:3a,76954.90741321801,959532,97
39525,2c:33:7a:2b:79:3a,76954.908406895,959533,97
39526,2c:33:7a:2b:79:3a,76954.90936360901,959534,97
39531,2c:33:7a:2b:79:3a,76967.385197034,959674,97
39532,2c:33:7a:2b:79:3a,76967.387173746,959676,97
39533,2c:33:7a:2b:79:3a,76974.500596155,959789,97
39534,2c:33:7a:2b:79:3a,76979.743252675,959809,97
39535,2c:33:7a:2b:79:3a,76979.744453217,959810,97
39536,2c:33:7a:2b:79:3a,76979.749480882,959812,97
39539,2c:33:7a:2b:79:3a,76986.73795927901,959919,97
39540,2c:33:7a:2b:79:3a,76986.739128636,959920,97
39541,2c:33:7a:2b:79:3a,76986.740046986,959921,97
39542,2c:33:7a:2b:79:3a,76986.74096005301,959922,97
39543,2c:33:7a:2b:79:3a,76986.85801023201,959926,97
39544,2c:33:7a:2b:79:3a,76986.85998333701,959928,97
39546,2c:33:7a:2b:79:3a,76993.738799999,960029,97
39547,2c:33:7a:2b:79:3a,76993.74096860501,960031,97
39548,2c:33:7a:2b:79:3a,76993.741924681,960032,97
39550,2c:33:7a:2b:79:3a,76999.91834463,960097,97
39551,2c:33:7a:2b:79:3a,76999.92515646401,960100,97
39560,2c:33:7a:2b:79:3a,77005.984866329,960160,97
39561,2c:33:7a:2b:79:3a,77005.985780645,960161,97
39562,2c:33:7a:2b:79:3a,77006.105561154,960168,97
39578,2c:33:7a:2b:79:3a,77024.756821948,960375,97
39579,2c:33:7a:2b:79:3a,77024.75801945201,960376,97
39580,2c:33:7a:2b:79:3a,77024.75902712501,960377,97
39581,2c:33:7a:2b:79:3a,77024.76004508401,960378,97
39582,2c:33:7a:2b:79:3a,77025.46234788201,960413,97
39583,2c:33:7a:2b:79:3a,77030.937487016,960446,97
39586,2c:33:7a:2b:79:3a,77037.938740651,960553,97
39587,2c:33:7a:2b:79:3a,77037.94084631401,960555,97
39590,2c:33:7a:2b:79:3a,77044.93084309601,960663,97
39591,2c:33:7a:2b:79:3a,77044.93200216,960664,97
39592,2c:33:7a:2b:79:3a,77044.933986641,960666,97
39593,2c:33:7a:2b:79:3a,77045.050448206,960672,97
39599,2c:33:7a:2b:79:3a,77050.294537494,960690,97
39600,2c:33:7a:2b:79:3a,77050.295446677,960691,97
39602,2c:33:7a:2b:79:3a,77057.291105503,960799,97
39603,2c:33:7a:2b:79:3a,77057.292294282,960800,97
39604,2c:33:7a:2b:79:3a,77057.293206289,960801,97
39605,2c:33:7a:2b:79:3a,77057.294227943,960802,97
39609,2c:33:7a:2b:79:3a,77070.471955389,960977,97
39610,2c:33:7a:2b:79:3a,77070.47485156902,960978,97
39617,2c:33:7a:2b:79:3a,77076.540216659,961040,97
39618,2c:33:7a:2b:79:3a,77076.659694598,961045,97
39619,2c:33:7a:2b:79:3a,77076.664816642,961046,97
39620,2c:33:7a:2b:79:3a,77076.66583567501,961047,97
39625,2c:33:7a:2b:79:3a,77089.955131211,961232,97
39626,2c:33:7a:2b:79:3a,77090.07134694501,961236,97
39629,2c:33:7a:2b:79:3a,77095.30797640701,961255,97
39632,2c:33:7a:2b:79:3a,77101.48745799201,961323,97
39633,2c:33:7a:2b:79:3a,77101.48864608,961324,97
39634,2c:33:7a:2b:79:3a,77101.489666373,961325,97
39643,2c:33:7a:2b:79:3a,77109.310602922,961475,97
39644,2c:33:7a:2b:79:3a,77109.311820066,961476,97
39647,2c:33:7a:2b:79:3a,77114.669101721,961504,97
39648,2c:33:7a:2b:79:3a,77115.37256488201,961539,97
39649,2c:33:7a:2b:79:3a,77115.373564241,961540,97
39650,2c:33:7a:2b:79:3a,77115.484658078,961543,97
39651,2c:33:7a:2b:79:3a,77115.485831483,961544,97
39652,2c:33:7a:2b:79:3a,77115.48672252,961545,97
39654,2c:33:7a:2b:79:3a,77120.850065727,961570,97
39663,2c:33:7a:2b:79:3a,77141.029300903,961858,97
39670,2c:33:7a:2b:79:3a,77160.50111685901,962109,97
39671,2c:33:7a:2b:79:3a,77160.50230637901,962110,97
39672,2c:33:7a:2b:79:3a,77160.503364225,962111,97
39673,2c:33:7a:2b:79:3a,77160.50432083,962112,97
39676,2c:33:7a:2b:79:3a,77165.860983081,962135,97
39677,2c:33:7a:2b:79:3a,77165.862173731,962136,97
39678,2c:33:7a:2b:79:3a,77165.86310535,962137,97
39679,2c:33:7a:2b:79:3a,77165.86410613701,962138,97
39681,2c:33:7a:2b:79:3a,77172.04066497201,962203,97
39682,2c:33:7a:2b:79:3a,77172.041849183,962204,97
39683,2c:33:7a:2b:79:3a,77172.042770489,962205,97
39684,2c:33:7a:2b:79:3a,77172.043760617,962206,97
39685,2c:33:7a:2b:79:3a,77172.982755667,962252,97
39686,2c:33:7a:2b:79:3a,77172.9836763,962253,97
39687,2c:33:7a:2b:79:3a,77179.860313881,962355,97
39688,2c:33:7a:2b:79:3a,77179.862430972,962357,97
39689,2c:33:7a:2b:79:3a,77179.863398285,962358,97
39690,2c:33:7a:2b:79:3a,77185.92618503401,962419,97
39693,2c:33:7a:2b:79:3a,77186.041594465,962425,97
39694,2c:33:7a:2b:79:3a,77191.28760766902,962445,97
39695,2c:33:7a:2b:79:3a,77191.402130652,962449,97
39696,2c:33:7a:2b:79:3a,77191.40333558901,962450,97
39710,2c:33:7a:2b:79:3a,77224.058807124,962879,97
39711,2c:33:7a:2b:79:3a,77224.059971829,962880,97
39712,2c:33:7a:2b:79:3a,77224.06100303901,962881,97
39722,2c:33:7a:2b:79:3a,77230.23631217,962949,97
39724,2c:33:7a:2b:79:3a,77231.057604564,962989,97
39725,2c:33:7a:2b:79:3a,77231.058771548,962990,97
39726,2c:33:7a:2b:79:3a,77236.41477724,963016,97
39727,2c:33:7a:2b:79:3a,77236.416683241,963018,97
39730,2c:33:7a:2b:79:3a,77243.41317683201,963125,97
39731,2c:33:7a:2b:79:3a,77243.41435562901,963126,97
39732,2c:33:7a:2b:79:3a,77243.41534092401,963127,97
39733,2c:33:7a:2b:79:3a,77243.41634029201,963128,97
39734,2c:33:7a:2b:79:3a,77250.414449313,963236,97
39735,2c:33:7a:2b:79:3a,77250.415342933,963237,97
39741,2c:33:7a:2b:79:3a,77256.603076332,963304,97
39742,2c:33:7a:2b:79:3a,77256.60686831501,963306,97
39745,2c:33:7a:2b:79:3a,77262.775563261,963371,97
39746,2c:33:7a:2b:79:3a,77262.776759857,963372,97
39747,2c:33:7a:2b:79:3a,77275.250386041,963514,97
