,sa,timedifference,sequence no,length
40207,2c:33:7a:2b:79:3a,78006.55559154,972639,97
40208,2c:33:7a:2b:79:3a,78006.556798057,972640,97
40209,2c:33:7a:2b:79:3a,78006.557720865,972641,97
40210,2c:33:7a:2b:79:3a,78006.558628643,972642,97
40215,2c:33:7a:2b:79:3a,78012.733356356,972708,97
40216,2c:33:7a:2b:79:3a,78013.552431395,972748,1676
40217,2c:33:7a:2b:79:3a,78013.55342826401,972749,97
40218,2c:33:7a:2b:79:3a,78013.55459758201,972750,97
40219,2c:33:7a:2b:79:3a,78013.555656911,972751,97
40220,2c:33:7a:2b:79:3a,78013.556553342,972752,97
40223,2c:33:7a:2b:79:3a,78018.91569774601,972778,97
40226,2c:33:7a:2b:79:3a,78025.91372263902,972885,97
40227,2c:33:7a:2b:79:3a,78025.91908769301,972887,97
40228,2c:33:7a:2b:79:3a,78025.92008781902,972888,97
40239,2c:33:7a:2b:79:3a,78032.93083285201,972997,97
40245,2c:33:7a:2b:79:3a,78050.751377126,973166,97
40246,2c:33:7a:2b:79:3a,78050.870326092,973172,97
40248,2c:33:7a:2b:79:3a,78064.878904947,973392,97
40257,2c:33:7a:2b:79:3a,78070.106798955,973409,97
40258,2c:33:7a:2b:79:3a,78070.107968237,973410,97
40259,2c:33:7a:2b:79:3a,78070.10894560901,973411,97
40260,2c:33:7a:2b:79:3a,78077.112715865,973519,97
40261,2c:33:7a:2b:79:3a,78077.114008699,973520,97
40262,2c:33:7a:2b:79:3a,78077.12017210301,973522,97
40263,2c:33:7a:2b:79:3a,78083.989062841,973623,97
40266,2c:33:7a:2b:79:3a,78096.349833436,973759,97
40267,2c:33:7a:2b:79:3a,78096.46783643,973766,97
40268,2c:33:7a:2b:79:3a,78115.12467192701,973978,97
40269,2c:33:7a:2b:79:3a,78121.301397539,974043,97
40270,2c:33:7a:2b:79:3a,78121.302540506,974044,97
40278,2c:33:7a:2b:79:3a,78128.18722286001,974150,97
40279,2c:33:7a:2b:79:3a,78128.301842176,974153,97
40280,2c:33:7a:2b:79:3a,78135.313079625,974266,97
40281,2c:33:7a:2b:79:3a,78140.65997108001,974289,97
40282,2c:33:7a:2b:79:3a,78140.661168232,974290,97
40283,2c:33:7a:2b:79:3a,78140.662381178,974291,97
40284,2c:33:7a:2b:79:3a,78140.66337312401,974292,97
40290,2c:33:7a:2b:79:3a,78179.50155568801,974790,97
40291,2c:33:7a:2b:79:3a,78180.32298600201,974830,97
40301,2c:33:7a:2b:79:3a,78191.858277946,974925,97
40305,2c:33:7a:2b:79:3a,78199.67100866501,975075,97
40306,2c:33:7a:2b:79:3a,78199.672383948,975076,97
40308,2c:33:7a:2b:79:3a,78205.741506476,975139,97
40309,2c:33:7a:2b:79:3a,78205.742383128,975140,97
40310,2c:33:7a:2b:79:3a,78205.852052013,975143,97
40311,2c:33:7a:2b:79:3a,78205.85323567,975144,97
40312,2c:33:7a:2b:79:3a,78205.85449254401,975145,97
40313,2c:33:7a:2b:79:3a,78205.85541159201,975146,97
40323,2c:33:7a:2b:79:3a,78212.036081476,975211,97
40327,2c:33:7a:2b:79:3a,78224.509790521,975353,97
40328,2c:33:7a:2b:79:3a,78224.511934594,975355,97
