,sa,timedifference,sequence no,length
794,2c:33:7a:2b:79:3a,1206.051205865,15052,97
795,2c:33:7a:2b:79:3a,1211.645955047,15089,97
801,2c:33:7a:2b:79:3a,1237.885802658,15439,97
802,2c:33:7a:2b:79:3a,1237.8869721019998,15440,97
803,2c:33:7a:2b:79:3a,1237.887992056,15441,97
804,2c:33:7a:2b:79:3a,1237.888998438,15442,97
805,2c:33:7a:2b:79:3a,1237.999962937,15445,97
809,2c:33:7a:2b:79:3a,1244.878761922,15547,1548
810,2c:33:7a:2b:79:3a,1244.883054673,15550,97
811,2c:33:7a:2b:79:3a,1244.884055555,15551,97
812,2c:33:7a:2b:79:3a,1244.8850101589999,15552,97
816,2c:33:7a:2b:79:3a,1250.242341206,15575,97
817,2c:33:7a:2b:79:3a,1250.243532491,15576,97
818,2c:33:7a:2b:79:3a,1250.244488381,15577,97
823,2c:33:7a:2b:79:3a,1264.238802851,15793,1548
824,2c:33:7a:2b:79:3a,1264.24219758,15795,97
825,2c:33:7a:2b:79:3a,1264.2433892939998,15796,97
826,2c:33:7a:2b:79:3a,1264.244366426,15797,97
830,2c:33:7a:2b:79:3a,1270.662064788,15875,97
831,2c:33:7a:2b:79:3a,1270.6671951,15878,97
836,2c:33:7a:2b:79:3a,1276.605784416,15932,97
838,2c:33:7a:2b:79:3a,1282.077942679,15963,97
839,2c:33:7a:2b:79:3a,1282.196874533,15971,97
842,2c:33:7a:2b:79:3a,1289.080591976,16073,97
851,2c:33:7a:2b:79:3a,1296.080704932,16186,97
854,2c:33:7a:2b:79:3a,1301.440401888,16212,97
859,2c:33:7a:2b:79:3a,1315.320387433,16423,97
860,2c:33:7a:2b:79:3a,1315.32317552,16425,97
861,2c:33:7a:2b:79:3a,1321.615073426,16497,97
863,2c:33:7a:2b:79:3a,1327.796252486,16565,97
864,2c:33:7a:2b:79:3a,1327.797443152,16566,97
868,2c:33:7a:2b:79:3a,1346.454459421,16776,97
869,2c:33:7a:2b:79:3a,1347.159365884,16812,97
870,2c:33:7a:2b:79:3a,1347.160401585,16813,97
871,2c:33:7a:2b:79:3a,1347.161364231,16814,97
872,2c:33:7a:2b:79:3a,1352.627967846,16841,1548
873,2c:33:7a:2b:79:3a,1352.631504581,16843,97
874,2c:33:7a:2b:79:3a,1352.632642946,16844,97
875,2c:33:7a:2b:79:3a,1352.748281296,16849,97
876,2c:33:7a:2b:79:3a,1352.749439359,16850,97
882,2c:33:7a:2b:79:3a,1365.809604258,17021,97
883,2c:33:7a:2b:79:3a,1365.81076485,17022,97
884,2c:33:7a:2b:79:3a,1365.811710064,17023,97
885,2c:33:7a:2b:79:3a,1365.812732526,17024,97
888,2c:33:7a:2b:79:3a,1366.633563458,17063,97
889,2c:33:7a:2b:79:3a,1366.639600628,17065,97
890,2c:33:7a:2b:79:3a,1366.6408509149999,17066,97
895,2c:33:7a:2b:79:3a,1372.0075251889998,17090,97
896,2c:33:7a:2b:79:3a,1372.0085089289998,17091,97
897,2c:33:7a:2b:79:3a,1372.009447016,17092,97
