,sa,timedifference,sequence no,length
14394,2c:33:7a:2b:79:3a,25206.612372603,314393,97
14395,2c:33:7a:2b:79:3a,25206.613553055,314394,97
14396,2c:33:7a:2b:79:3a,25206.614553367996,314395,97
14397,2c:33:7a:2b:79:3a,25206.61553189,314396,97
14398,2c:33:7a:2b:79:3a,25213.733092582996,314511,97
14399,2c:33:7a:2b:79:3a,25225.972300744997,314640,97
14400,2c:33:7a:2b:79:3a,25225.973863949,314641,97
14401,2c:33:7a:2b:79:3a,25225.974798221,314642,97
14402,2c:33:7a:2b:79:3a,25226.090914684,314645,97
14406,2c:33:7a:2b:79:3a,25232.96955643,314749,97
14407,2c:33:7a:2b:79:3a,25232.970719588997,314750,97
14408,2c:33:7a:2b:79:3a,25232.971674927,314751,97
14409,2c:33:7a:2b:79:3a,25232.972638007996,314752,97
14411,2c:33:7a:2b:79:3a,25239.156445517,314817,97
14412,2c:33:7a:2b:79:3a,25239.157653052,314818,97
14416,2c:33:7a:2b:79:3a,25245.214696633997,314881,97
14417,2c:33:7a:2b:79:3a,25245.215655137996,314882,97
14418,2c:33:7a:2b:79:3a,25245.332667448998,314888,97
14422,2c:33:7a:2b:79:3a,25252.212405693997,314991,97
14423,2c:33:7a:2b:79:3a,25252.213302597997,314992,97
14424,2c:33:7a:2b:79:3a,25252.327111525,314995,97
14425,2c:33:7a:2b:79:3a,25252.330342872996,314998,97
14427,2c:33:7a:2b:79:3a,25270.166831202998,315163,97
14428,2c:33:7a:2b:79:3a,25270.168050707,315164,97
14429,2c:33:7a:2b:79:3a,25270.169002579998,315165,97
14430,2c:33:7a:2b:79:3a,25270.17004673,315166,97
14434,2c:33:7a:2b:79:3a,25284.169307032,315383,97
14435,2c:33:7a:2b:79:3a,25284.171527347,315385,97
14436,2c:33:7a:2b:79:3a,25284.172484156,315386,97
14437,2c:33:7a:2b:79:3a,25284.285779217997,315389,97
14438,2c:33:7a:2b:79:3a,25289.529447461,315412,97
14439,2c:33:7a:2b:79:3a,25289.647239082995,315417,97
14444,2c:33:7a:2b:79:3a,25296.525544197,315519,97
14445,2c:33:7a:2b:79:3a,25296.527453813997,315520,97
14446,2c:33:7a:2b:79:3a,25296.528571126,315521,97
14449,2c:33:7a:2b:79:3a,25315.884668922,315765,97
14454,2c:33:7a:2b:79:3a,25329.182950833998,315949,97
14455,2c:33:7a:2b:79:3a,25329.185153872,315951,97
14456,2c:33:7a:2b:79:3a,25334.545660466,315977,97
14457,2c:33:7a:2b:79:3a,25334.546581952996,315978,97
14458,2c:33:7a:2b:79:3a,25335.251768276,316013,97
14459,2c:33:7a:2b:79:3a,25340.720046239,316043,97
14460,2c:33:7a:2b:79:3a,25340.721207314997,316044,97
14461,2c:33:7a:2b:79:3a,25340.722203291,316045,97
14462,2c:33:7a:2b:79:3a,25340.723122072995,316046,97
14463,2c:33:7a:2b:79:3a,25348.5394541,316195,97
14464,2c:33:7a:2b:79:3a,25348.540695969998,316196,97
14465,2c:33:7a:2b:79:3a,25348.541614802998,316197,97
14466,2c:33:7a:2b:79:3a,25348.542547986,316198,97
14472,2c:33:7a:2b:79:3a,25354.722662048996,316264,97
14473,2c:33:7a:2b:79:3a,25354.723618545,316265,97
14474,2c:33:7a:2b:79:3a,25354.724517471,316266,97
14475,2c:33:7a:2b:79:3a,25359.963490507,316284,97
14476,2c:33:7a:2b:79:3a,25360.082823306,316292,97
14481,2c:33:7a:2b:79:3a,25380.258437762,316577,97
14482,2c:33:7a:2b:79:3a,25380.259774497998,316578,97
14483,2c:33:7a:2b:79:3a,25386.324434981,316639,97
14488,2c:33:7a:2b:79:3a,25392.854525249997,316726,97
14489,2c:33:7a:2b:79:3a,25392.855446694997,316727,97
14496,2c:33:7a:2b:79:3a,25399.754375335,316830,97
14497,2c:33:7a:2b:79:3a,25399.755377072,316831,97
14498,2c:33:7a:2b:79:3a,25399.756414418996,316832,97
14499,2c:33:7a:2b:79:3a,25405.094517523998,316855,97
14500,2c:33:7a:2b:79:3a,25405.095685347995,316856,97
14501,2c:33:7a:2b:79:3a,25411.273403787,316923,97
14502,2c:33:7a:2b:79:3a,25411.27458727,316924,97
14503,2c:33:7a:2b:79:3a,25411.275527933998,316925,97
14504,2c:33:7a:2b:79:3a,25411.276528323997,316926,97
14507,2c:33:7a:2b:79:3a,25412.214920504997,316974,97
14508,2c:33:7a:2b:79:3a,25419.090418032996,317075,97
14509,2c:33:7a:2b:79:3a,25419.091600689997,317076,97
14510,2c:33:7a:2b:79:3a,25419.092600695,317077,97
14511,2c:33:7a:2b:79:3a,25419.093600692995,317078,97
14517,2c:33:7a:2b:79:3a,25430.631772152,317169,97
14519,2c:33:7a:2b:79:3a,25463.285740342995,317599,97
14520,2c:33:7a:2b:79:3a,25463.286934606,317600,97
14521,2c:33:7a:2b:79:3a,25463.287966257,317601,97
14522,2c:33:7a:2b:79:3a,25463.288989941,317602,97
14523,2c:33:7a:2b:79:3a,25469.465697584998,317667,97
14524,2c:33:7a:2b:79:3a,25469.467857853997,317669,97
14525,2c:33:7a:2b:79:3a,25469.468790542,317670,97
14526,2c:33:7a:2b:79:3a,25470.283239587,317709,97
14529,2c:33:7a:2b:79:3a,25482.644402215,317845,97
14530,2c:33:7a:2b:79:3a,25482.646519940998,317847,97
14534,2c:33:7a:2b:79:3a,25489.528323312996,317949,97
14535,2c:33:7a:2b:79:3a,25489.645131692996,317955,97
14536,2c:33:7a:2b:79:3a,25489.646298433996,317956,97
14537,2c:33:7a:2b:79:3a,25489.647283149,317957,97
14538,2c:33:7a:2b:79:3a,25489.648305432995,317958,97
14539,2c:33:7a:2b:79:3a,25502.005154532995,318091,97
14540,2c:33:7a:2b:79:3a,25507.482235822998,318123,97
14541,2c:33:7a:2b:79:3a,25507.483442165998,318124,97
14542,2c:33:7a:2b:79:3a,25507.486023262,318126,97
14545,2c:33:7a:2b:79:3a,25526.844934952,318369,97
14546,2c:33:7a:2b:79:3a,25526.846107191,318370,97
14547,2c:33:7a:2b:79:3a,25526.847127081,318371,97
14548,2c:33:7a:2b:79:3a,25526.848104942997,318372,97
14551,2c:33:7a:2b:79:3a,25533.847258684997,318480,97
14552,2c:33:7a:2b:79:3a,25533.848217169998,318481,97
14553,2c:33:7a:2b:79:3a,25533.849339575998,318482,97
14556,2c:33:7a:2b:79:3a,25540.720023647995,318583,97
14557,2c:33:7a:2b:79:3a,25540.722187994998,318585,97
14560,2c:33:7a:2b:79:3a,25553.083354293998,318720,97
14561,2c:33:7a:2b:79:3a,25553.199271561,318725,97
14562,2c:33:7a:2b:79:3a,25553.200424972998,318726,97
14563,2c:33:7a:2b:79:3a,25553.201400268998,318727,97
14564,2c:33:7a:2b:79:3a,25553.202357982,318728,97
14565,2c:33:7a:2b:79:3a,25578.035596597998,319003,97
14566,2c:33:7a:2b:79:3a,25578.037345704997,319004,97
14567,2c:33:7a:2b:79:3a,25578.038243418996,319005,97
14568,2c:33:7a:2b:79:3a,25578.039200022,319006,97
14573,2c:33:7a:2b:79:3a,25597.393576993996,319249,97
14574,2c:33:7a:2b:79:3a,25597.395011277,319250,97
14575,2c:33:7a:2b:79:3a,25597.399328003998,319251,97
14576,2c:33:7a:2b:79:3a,25597.400283697,319252,97
14577,2c:33:7a:2b:79:3a,25604.393342711,319359,97
14578,2c:33:7a:2b:79:3a,25604.394534372,319360,97
14579,2c:33:7a:2b:79:3a,25604.395555823998,319361,97
14580,2c:33:7a:2b:79:3a,25604.396492537995,319362,97
14584,2c:33:7a:2b:79:3a,25611.276914652997,319464,97
14585,2c:33:7a:2b:79:3a,25623.755964666,319608,97
14586,2c:33:7a:2b:79:3a,25637.052627337,319790,97
14587,2c:33:7a:2b:79:3a,25637.054479684997,319792,97
14590,2c:33:7a:2b:79:3a,25642.409218696,319816,97
14591,2c:33:7a:2b:79:3a,25648.590095642998,319884,97
14592,2c:33:7a:2b:79:3a,25648.591981387995,319886,97
14596,2c:33:7a:2b:79:3a,25656.407370248,320036,97
14597,2c:33:7a:2b:79:3a,25661.766519589997,320061,97
14598,2c:33:7a:2b:79:3a,25662.590966382995,320105,97
14599,2c:33:7a:2b:79:3a,25662.594135087995,320106,97
14606,2c:33:7a:2b:79:3a,25700.603550510998,320559,97
14607,2c:33:7a:2b:79:3a,25700.604706057,320560,97
14608,2c:33:7a:2b:79:3a,25700.605705624,320561,97
14609,2c:33:7a:2b:79:3a,25700.726818363997,320567,97
14610,2c:33:7a:2b:79:3a,25700.727740701,320568,97
14612,2c:33:7a:2b:79:3a,25707.604449808998,320671,97
14613,2c:33:7a:2b:79:3a,25707.605426934,320672,97
14614,2c:33:7a:2b:79:3a,25712.962741219,320695,97
14615,2c:33:7a:2b:79:3a,25712.963917013996,320696,97
14616,2c:33:7a:2b:79:3a,25713.780796291,320737,97
14619,2c:33:7a:2b:79:3a,25719.965073589,320805,97
14620,2c:33:7a:2b:79:3a,25719.966258165998,320806,97
14621,2c:33:7a:2b:79:3a,25720.083449363996,320812,97
14622,2c:33:7a:2b:79:3a,25726.960195546,320915,97
14623,2c:33:7a:2b:79:3a,25726.962425117996,320917,97
14624,2c:33:7a:2b:79:3a,25726.963423316,320918,97
14625,2c:33:7a:2b:79:3a,25738.385794703998,321005,97
14633,2c:33:7a:2b:79:3a,25764.155794477,321329,97
14634,2c:33:7a:2b:79:3a,25764.156976243998,321330,97
14636,2c:33:7a:2b:79:3a,25771.156749947,321439,97
14637,2c:33:7a:2b:79:3a,25771.157956311,321440,97
14638,2c:33:7a:2b:79:3a,25771.158919368998,321441,97
14639,2c:33:7a:2b:79:3a,25771.159977782,321442,97
14642,2c:33:7a:2b:79:3a,25778.039330967997,321543,97
14643,2c:33:7a:2b:79:3a,25790.399248616,321681,97
14644,2c:33:7a:2b:79:3a,25790.515163838998,321686,97
