,sa,timedifference,sequence no,length
28816,2c:33:7a:2b:79:3a,57602.376762742,718246,97
28817,2c:33:7a:2b:79:3a,57602.377799473,718247,97
28818,2c:33:7a:2b:79:3a,57602.378740604,718248,97
28820,2c:33:7a:2b:79:3a,57609.257321622,718349,97
28821,2c:33:7a:2b:79:3a,57609.374155402,718355,97
28825,2c:33:7a:2b:79:3a,57621.754049651,718492,97
28826,2c:33:7a:2b:79:3a,57627.208926519,718523,97
28827,2c:33:7a:2b:79:3a,57634.215943783,718635,97
28828,2c:33:7a:2b:79:3a,57646.569771854,718769,97
28829,2c:33:7a:2b:79:3a,57646.70796575,718776,97
28832,2c:33:7a:2b:79:3a,57653.567950082994,718879,97
28833,2c:33:7a:2b:79:3a,57653.569069588,718880,97
28834,2c:33:7a:2b:79:3a,57653.571955442,718881,97
28835,2c:33:7a:2b:79:3a,57653.572977037,718882,97
28838,2c:33:7a:2b:79:3a,57660.456382555996,718983,97
28840,2c:33:7a:2b:79:3a,57672.926973352995,719126,97
28844,2c:33:7a:2b:79:3a,57691.58539522,719335,97
28845,2c:33:7a:2b:79:3a,57691.586578134,719336,97
28846,2c:33:7a:2b:79:3a,57691.587497199005,719337,97
28847,2c:33:7a:2b:79:3a,57691.588453209006,719338,97
28850,2c:33:7a:2b:79:3a,57692.289852783,719371,97
28852,2c:33:7a:2b:79:3a,57697.758780369004,719401,1548
28853,2c:33:7a:2b:79:3a,57697.762237917,719403,97
28854,2c:33:7a:2b:79:3a,57697.763428378,719404,97
28855,2c:33:7a:2b:79:3a,57697.765259422995,719406,97
28856,2c:33:7a:2b:79:3a,57705.58233103599,719556,97
28857,2c:33:7a:2b:79:3a,57710.944060182,719582,97
28858,2c:33:7a:2b:79:3a,57711.764428369,719625,97
28859,2c:33:7a:2b:79:3a,57717.121753267,719649,97
28860,2c:33:7a:2b:79:3a,57717.122894152,719650,97
28861,2c:33:7a:2b:79:3a,57717.12384002099,719651,97
28872,2c:33:7a:2b:79:3a,57737.30405366,719938,97
28877,2c:33:7a:2b:79:3a,57743.361551677,720000,97
28878,2c:33:7a:2b:79:3a,57743.477214046,720005,97
28879,2c:33:7a:2b:79:3a,57743.480834587,720007,97
28880,2c:33:7a:2b:79:3a,57750.36716810599,720110,97
28885,2c:33:7a:2b:79:3a,57756.77495671599,720190,97
28886,2c:33:7a:2b:79:3a,57756.775869152,720191,97
28887,2c:33:7a:2b:79:3a,57756.776929228,720192,97
28888,2c:33:7a:2b:79:3a,57762.135014834996,720215,97
28889,2c:33:7a:2b:79:3a,57762.137178886,720217,97
28890,2c:33:7a:2b:79:3a,57762.138071063,720218,97
28891,2c:33:7a:2b:79:3a,57768.315099659005,720283,97
28892,2c:33:7a:2b:79:3a,57768.317349779005,720285,97
28893,2c:33:7a:2b:79:3a,57776.13988502,720435,97
28894,2c:33:7a:2b:79:3a,57776.141011322994,720436,97
28895,2c:33:7a:2b:79:3a,57776.141973375,720437,97
28898,2c:33:7a:2b:79:3a,57782.313491085995,720503,97
28899,2c:33:7a:2b:79:3a,57787.673604185,720529,97
28900,2c:33:7a:2b:79:3a,57787.67478605599,720530,97
28901,2c:33:7a:2b:79:3a,57787.676227447,720531,97
28902,2c:33:7a:2b:79:3a,57787.67718078599,720532,97
28903,2c:33:7a:2b:79:3a,57800.980293489,720716,97
28904,2c:33:7a:2b:79:3a,57807.85397354,720819,97
28905,2c:33:7a:2b:79:3a,57807.854978659,720820,97
28906,2c:33:7a:2b:79:3a,57820.336228334,720959,97
28907,2c:33:7a:2b:79:3a,57820.337412035995,720960,97
28908,2c:33:7a:2b:79:3a,57820.339662752,720961,97
28909,2c:33:7a:2b:79:3a,57820.34340773599,720962,97
28913,2c:33:7a:2b:79:3a,57826.50852508799,721027,97
28914,2c:33:7a:2b:79:3a,57826.510614105,721029,97
28915,2c:33:7a:2b:79:3a,57827.330567469995,721069,97
28916,2c:33:7a:2b:79:3a,57827.331768945995,721070,97
28917,2c:33:7a:2b:79:3a,57827.332725570996,721071,97
28918,2c:33:7a:2b:79:3a,57827.333687509,721072,97
28923,2c:33:7a:2b:79:3a,57839.687050869004,721205,97
28924,2c:33:7a:2b:79:3a,57839.688262087,721206,97
28926,2c:33:7a:2b:79:3a,57846.69079843599,721316,97
28927,2c:33:7a:2b:79:3a,57851.9333764,721338,97
28928,2c:33:7a:2b:79:3a,57852.04668148099,721341,97
28929,2c:33:7a:2b:79:3a,57852.047884522,721342,97
28930,2c:33:7a:2b:79:3a,57852.04888448,721343,97
28931,2c:33:7a:2b:79:3a,57852.049843374996,721344,97
28932,2c:33:7a:2b:79:3a,57852.867957594004,721383,97
28933,2c:33:7a:2b:79:3a,57859.045098849005,721451,97
28934,2c:33:7a:2b:79:3a,57859.046297467,721452,97
28935,2c:33:7a:2b:79:3a,57859.047253631,721453,97
28936,2c:33:7a:2b:79:3a,57859.048172657,721454,97
28939,2c:33:7a:2b:79:3a,57864.523864412,721483,97
28940,2c:33:7a:2b:79:3a,57864.52521355599,721484,97
28941,2c:33:7a:2b:79:3a,57864.642985278,721491,97
28947,2c:33:7a:2b:79:3a,57883.883687147994,721730,97
28948,2c:33:7a:2b:79:3a,57883.884563921,721731,97
28949,2c:33:7a:2b:79:3a,57883.885561432995,721732,97
28950,2c:33:7a:2b:79:3a,57890.88698767599,721839,97
28951,2c:33:7a:2b:79:3a,57890.890157194,721842,97
28954,2c:33:7a:2b:79:3a,57904.061617282,722017,97
28955,2c:33:7a:2b:79:3a,57904.062798827996,722018,97
28956,2c:33:7a:2b:79:3a,57904.063859107,722019,97
28957,2c:33:7a:2b:79:3a,57910.24327471099,722086,97
28958,2c:33:7a:2b:79:3a,57910.244289524,722087,97
28959,2c:33:7a:2b:79:3a,57910.245179585,722088,97
28960,2c:33:7a:2b:79:3a,57917.12814400099,722190,97
28965,2c:33:7a:2b:79:3a,57928.896956642,722295,97
28966,2c:33:7a:2b:79:3a,57928.904235785994,722298,97
28967,2c:33:7a:2b:79:3a,57929.603718104,722333,97
28968,2c:33:7a:2b:79:3a,57929.604656419004,722334,97
28978,2c:33:7a:2b:79:3a,57935.079257875994,722365,97
28979,2c:33:7a:2b:79:3a,57935.080231077,722366,97
28980,2c:33:7a:2b:79:3a,57942.077592019996,722475,97
28982,2c:33:7a:2b:79:3a,57949.079783109,722585,97
28983,2c:33:7a:2b:79:3a,57949.080782117,722586,97
28984,2c:33:7a:2b:79:3a,57949.197199003,722592,97
28986,2c:33:7a:2b:79:3a,57954.43333823299,722607,1548
28987,2c:33:7a:2b:79:3a,57954.436585215,722609,97
28988,2c:33:7a:2b:79:3a,57954.43776882,722610,97
28989,2c:33:7a:2b:79:3a,57954.438695322,722611,97
28990,2c:33:7a:2b:79:3a,57954.439687444996,722612,97
28991,2c:33:7a:2b:79:3a,57961.435319344004,722719,97
28992,2c:33:7a:2b:79:3a,57961.43650642299,722720,97
28993,2c:33:7a:2b:79:3a,57961.437484441,722721,97
28999,2c:33:7a:2b:79:3a,57974.616655159996,722898,97
29009,2c:33:7a:2b:79:3a,57993.273064544,723110,97
29010,2c:33:7a:2b:79:3a,57994.093486303,723149,97
29011,2c:33:7a:2b:79:3a,57994.094655367,723150,97
29012,2c:33:7a:2b:79:3a,57999.450066269004,723175,97
29013,2c:33:7a:2b:79:3a,58005.63309259099,723245,97
29014,2c:33:7a:2b:79:3a,58013.45120840099,723396,97
29015,2c:33:7a:2b:79:3a,58013.452122302,723397,97
29016,2c:33:7a:2b:79:3a,58013.453105516,723398,97
29018,2c:33:7a:2b:79:3a,58018.818192337,723421,97
29019,2c:33:7a:2b:79:3a,58018.820077155,723422,97
29020,2c:33:7a:2b:79:3a,58019.635858379,723464,97
29021,2c:33:7a:2b:79:3a,58019.637696792,723466,97
29022,2c:33:7a:2b:79:3a,58024.988814254,723489,97
29023,2c:33:7a:2b:79:3a,58024.989984705,723490,97
29024,2c:33:7a:2b:79:3a,58024.991978148,723492,97
29027,2c:33:7a:2b:79:3a,58038.289220055,723674,97
29028,2c:33:7a:2b:79:3a,58038.29022125,723675,97
29029,2c:33:7a:2b:79:3a,58038.291186799004,723676,97
29039,2c:33:7a:2b:79:3a,58057.650093685,723921,97
29040,2c:33:7a:2b:79:3a,58057.763766637996,723926,97
29041,2c:33:7a:2b:79:3a,58064.535316619,724024,97
29042,2c:33:7a:2b:79:3a,58077.019494525994,724166,97
29048,2c:33:7a:2b:79:3a,58096.361278755,724411,97
29049,2c:33:7a:2b:79:3a,58096.362497724,724412,97
29050,2c:33:7a:2b:79:3a,58096.36559459099,724413,97
29051,2c:33:7a:2b:79:3a,58096.366541781,724414,97
29069,2c:33:7a:2b:79:3a,58115.955938602,724671,97
29071,2c:33:7a:2b:79:3a,58128.202844822,724801,97
29072,2c:33:7a:2b:79:3a,58134.38009976,724869,97
29073,2c:33:7a:2b:79:3a,58134.381062652,724870,97
29074,2c:33:7a:2b:79:3a,58135.086448129005,724903,97
29075,2c:33:7a:2b:79:3a,58135.087636329,724904,97
29076,2c:33:7a:2b:79:3a,58135.20284178599,724909,97
29077,2c:33:7a:2b:79:3a,58135.203994867996,724910,97
29078,2c:33:7a:2b:79:3a,58135.205029924,724911,97
29083,2c:33:7a:2b:79:3a,58141.374521257,724977,97
