,sa,timedifference,sequence no,length
32242,2c:33:7a:2b:79:3a,64834.939327777,808429,97
32243,2c:33:7a:2b:79:3a,64834.94051854299,808430,97
32244,2c:33:7a:2b:79:3a,64834.941530794,808431,97
32245,2c:33:7a:2b:79:3a,64840.301870747004,808456,97
32246,2c:33:7a:2b:79:3a,64840.302847670995,808457,97
32251,2c:33:7a:2b:79:3a,64846.484976055996,808524,97
32252,2c:33:7a:2b:79:3a,64846.485915772,808525,97
32253,2c:33:7a:2b:79:3a,64846.48693208,808526,97
32254,2c:33:7a:2b:79:3a,64854.298693809,808675,97
32255,2c:33:7a:2b:79:3a,64854.300904307,808677,97
32256,2c:33:7a:2b:79:3a,64854.30190456,808678,97
32257,2c:33:7a:2b:79:3a,64860.482767532994,808744,97
32258,2c:33:7a:2b:79:3a,64860.48378874,808745,97
32263,2c:33:7a:2b:79:3a,64872.256439057994,808852,97
32267,2c:33:7a:2b:79:3a,64905.494011585,809309,97
32268,2c:33:7a:2b:79:3a,64905.495211951,809310,97
32269,2c:33:7a:2b:79:3a,64905.497050439,809312,97
32270,2c:33:7a:2b:79:3a,64910.85366885099,809335,97
32273,2c:33:7a:2b:79:3a,64924.849577144996,809555,97
32274,2c:33:7a:2b:79:3a,64924.851724867,809557,97
32275,2c:33:7a:2b:79:3a,64924.85262161,809558,97
32282,2c:33:7a:2b:79:3a,64942.697992619,809726,97
32283,2c:33:7a:2b:79:3a,64942.816973215995,809731,97
32285,2c:33:7a:2b:79:3a,64962.0508615,809969,97
32286,2c:33:7a:2b:79:3a,64962.052007412,809970,97
32287,2c:33:7a:2b:79:3a,64962.054863479,809972,97
32300,2c:33:7a:2b:79:3a,64975.934620712,810185,97
32306,2c:33:7a:2b:79:3a,64988.408528165,810326,97
32307,2c:33:7a:2b:79:3a,64988.40950610799,810327,97
32308,2c:33:7a:2b:79:3a,64988.410402714006,810328,97
32309,2c:33:7a:2b:79:3a,65007.06222536099,810535,97
32310,2c:33:7a:2b:79:3a,65007.06533547,810538,97
32318,2c:33:7a:2b:79:3a,65013.244469658,810603,97
32319,2c:33:7a:2b:79:3a,65013.361318045,810609,97
32325,2c:33:7a:2b:79:3a,65027.251656158,810823,97
32326,2c:33:7a:2b:79:3a,65027.25284441099,810824,97
32327,2c:33:7a:2b:79:3a,65027.253822875,810825,97
32328,2c:33:7a:2b:79:3a,65027.254714222,810826,97
32335,2c:33:7a:2b:79:3a,65032.605466572,810851,97
32336,2c:33:7a:2b:79:3a,65032.60640886099,810852,97
32341,2c:33:7a:2b:79:3a,65072.260855615,811389,97
32342,2c:33:7a:2b:79:3a,65072.262035215994,811390,97
32343,2c:33:7a:2b:79:3a,65072.262969352996,811391,97
32344,2c:33:7a:2b:79:3a,65072.263867137,811392,97
32351,2c:33:7a:2b:79:3a,65083.797257310995,811483,97
32352,2c:33:7a:2b:79:3a,65091.616200652,811635,97
32353,2c:33:7a:2b:79:3a,65091.617390807,811636,97
32354,2c:33:7a:2b:79:3a,65091.618324602,811637,97
32355,2c:33:7a:2b:79:3a,65097.80277916599,811703,97
32356,2c:33:7a:2b:79:3a,65097.804295657996,811704,97
32357,2c:33:7a:2b:79:3a,65097.805243237,811705,97
32358,2c:33:7a:2b:79:3a,65097.806220009996,811706,97
32363,2c:33:7a:2b:79:3a,65103.158125291,811729,97
32364,2c:33:7a:2b:79:3a,65103.159305044996,811730,97
32365,2c:33:7a:2b:79:3a,65103.160374907995,811731,97
32366,2c:33:7a:2b:79:3a,65103.16135263,811732,97
32367,2c:33:7a:2b:79:3a,65123.573224032996,812031,97
32369,2c:33:7a:2b:79:3a,65142.822253375,812269,97
32370,2c:33:7a:2b:79:3a,65142.823445277994,812270,97
32371,2c:33:7a:2b:79:3a,65142.824465649996,812271,97
32372,2c:33:7a:2b:79:3a,65142.825466407994,812272,97
32380,2c:33:7a:2b:79:3a,65180.005407941,812684,97
32381,2c:33:7a:2b:79:3a,65180.007244857996,812686,97
32382,2c:33:7a:2b:79:3a,65180.122234939,812690,97
32385,2c:33:7a:2b:79:3a,65219.543466835996,813219,97
32386,2c:33:7a:2b:79:3a,65232.610871248,813392,97
32392,2c:33:7a:2b:79:3a,65239.018542822996,813472,97
32393,2c:33:7a:2b:79:3a,65244.377209192004,813495,97
32394,2c:33:7a:2b:79:3a,65250.558732697,813564,97
32395,2c:33:7a:2b:79:3a,65250.560128578,813565,97
32396,2c:33:7a:2b:79:3a,65250.56116571,813566,97
32401,2c:33:7a:2b:79:3a,65258.369881030994,813713,1548
32402,2c:33:7a:2b:79:3a,65258.37523316599,813717,97
32403,2c:33:7a:2b:79:3a,65258.378995875995,813718,97
32404,2c:33:7a:2b:79:3a,65264.556838202,813783,97
32405,2c:33:7a:2b:79:3a,65264.558007279,813784,97
