,sa,timedifference,sequence no,length
15470,2c:33:7a:2b:79:3a,27612.973145971,344388,97
15471,2c:33:7a:2b:79:3a,27613.795395157,344430,97
15472,2c:33:7a:2b:79:3a,27613.796416945,344431,97
15473,2c:33:7a:2b:79:3a,27613.797313479998,344432,97
15479,2c:33:7a:2b:79:3a,27619.972159883997,344497,97
15482,2c:33:7a:2b:79:3a,27626.151355914997,344565,97
15483,2c:33:7a:2b:79:3a,27626.154601844,344567,97
15488,2c:33:7a:2b:79:3a,27633.14741857,344675,97
15489,2c:33:7a:2b:79:3a,27633.148735941,344676,97
15490,2c:33:7a:2b:79:3a,27633.149690741,344677,97
15494,2c:33:7a:2b:79:3a,27650.990537977996,344844,97
15495,2c:33:7a:2b:79:3a,27650.991540578998,344845,97
15496,2c:33:7a:2b:79:3a,27650.992431438997,344846,97
15497,2c:33:7a:2b:79:3a,27651.104494604,344849,97
15500,2c:33:7a:2b:79:3a,27657.987619592997,344954,97
15501,2c:33:7a:2b:79:3a,27664.988703851,345064,97
15502,2c:33:7a:2b:79:3a,27664.990550242997,345065,97
15507,2c:33:7a:2b:79:3a,27677.347356126,345200,97
15508,2c:33:7a:2b:79:3a,27677.348326335,345201,97
15509,2c:33:7a:2b:79:3a,27677.349278957,345202,97
15510,2c:33:7a:2b:79:3a,27684.232416914998,345305,97
15516,2c:33:7a:2b:79:3a,27696.585078852,345439,97
15517,2c:33:7a:2b:79:3a,27696.703205207996,345446,97
15519,2c:33:7a:2b:79:3a,27703.11974477,345527,97
15525,2c:33:7a:2b:79:3a,27715.36227088,345657,97
15526,2c:33:7a:2b:79:3a,27716.063298523997,345692,97
15529,2c:33:7a:2b:79:3a,27722.477395072998,345772,97
15530,2c:33:7a:2b:79:3a,27722.479592288997,345774,97
15531,2c:33:7a:2b:79:3a,27728.538984883,345834,97
15532,2c:33:7a:2b:79:3a,27729.359702487996,345876,97
15533,2c:33:7a:2b:79:3a,27729.360621059997,345877,97
15534,2c:33:7a:2b:79:3a,27729.361584709997,345878,97
15535,2c:33:7a:2b:79:3a,27735.536966787997,345943,97
15536,2c:33:7a:2b:79:3a,27735.540135882,345946,97
15539,2c:33:7a:2b:79:3a,27740.898992735998,345970,97
15549,2c:33:7a:2b:79:3a,27780.552953541,346509,97
15550,2c:33:7a:2b:79:3a,27780.554233143997,346510,97
15551,2c:33:7a:2b:79:3a,27780.555574580998,346511,97
15552,2c:33:7a:2b:79:3a,27780.556959286,346512,97
15553,2c:33:7a:2b:79:3a,27785.913568723998,346535,97
15554,2c:33:7a:2b:79:3a,27785.914890434997,346536,97
15555,2c:33:7a:2b:79:3a,27785.915890627,346537,97
15556,2c:33:7a:2b:79:3a,27785.916787574,346538,97
15557,2c:33:7a:2b:79:3a,27792.097542276,346604,97
15563,2c:33:7a:2b:79:3a,27799.922726410998,346755,97
15564,2c:33:7a:2b:79:3a,27799.923920911,346756,97
15565,2c:33:7a:2b:79:3a,27799.925747301,346758,97
15569,2c:33:7a:2b:79:3a,27806.095047533996,346826,97
15573,2c:33:7a:2b:79:3a,27811.450951837996,346849,97
15576,2c:33:7a:2b:79:3a,27812.277892906,346891,97
15578,2c:33:7a:2b:79:3a,27824.749820332,347035,97
15582,2c:33:7a:2b:79:3a,27844.110755716,347280,97
15583,2c:33:7a:2b:79:3a,27844.111710422,347281,97
15584,2c:33:7a:2b:79:3a,27844.229888182,347287,97
15585,2c:33:7a:2b:79:3a,27850.991337004998,347384,97
15586,2c:33:7a:2b:79:3a,27851.106566364997,347389,97
15587,2c:33:7a:2b:79:3a,27851.107757912,347390,97
15588,2c:33:7a:2b:79:3a,27851.108794429998,347391,97
15591,2c:33:7a:2b:79:3a,27857.291600139997,347457,97
15592,2c:33:7a:2b:79:3a,27857.294952782995,347459,97
15593,2c:33:7a:2b:79:3a,27857.295886657,347460,97
