,sa,timedifference,sequence no,length
22153,2c:33:7a:2b:79:3a,42605.791292115,531371,97
22154,2c:33:7a:2b:79:3a,42611.277679676,531406,97
22155,2c:33:7a:2b:79:3a,42618.268859085,531515,97
22159,2c:33:7a:2b:79:3a,42650.807789152,531937,97
22160,2c:33:7a:2b:79:3a,42650.810867386,531940,97
22161,2c:33:7a:2b:79:3a,42656.984079122,532006,97
22162,2c:33:7a:2b:79:3a,42656.985104802996,532007,97
22168,2c:33:7a:2b:79:3a,42663.871034739,532109,97
22170,2c:33:7a:2b:79:3a,42681.82502441,532283,97
22171,2c:33:7a:2b:79:3a,42681.826217681,532284,97
22172,2c:33:7a:2b:79:3a,42681.828127718,532286,97
22183,2c:33:7a:2b:79:3a,42708.182578391,532641,97
22187,2c:33:7a:2b:79:3a,42715.066014437,532744,97
22189,2c:33:7a:2b:79:3a,42721.366135157,532819,97
22190,2c:33:7a:2b:79:3a,42721.36941716,532820,97
22194,2c:33:7a:2b:79:3a,42740.01605841,533028,97
22195,2c:33:7a:2b:79:3a,42740.83444128,533070,97
22196,2c:33:7a:2b:79:3a,42740.835346345,533071,97
22197,2c:33:7a:2b:79:3a,42740.836300742994,533072,97
22198,2c:33:7a:2b:79:3a,42740.953238956,533078,97
22199,2c:33:7a:2b:79:3a,42746.20268668,533096,97
22200,2c:33:7a:2b:79:3a,42746.203583641,533097,97
22203,2c:33:7a:2b:79:3a,42752.375421653,533164,97
22206,2c:33:7a:2b:79:3a,42760.190592230996,533315,97
22207,2c:33:7a:2b:79:3a,42760.192730712995,533317,97
22208,2c:33:7a:2b:79:3a,42760.193655502,533318,97
22209,2c:33:7a:2b:79:3a,42765.55555972,533342,97
22210,2c:33:7a:2b:79:3a,42766.373246742,533383,97
22211,2c:33:7a:2b:79:3a,42766.374549125,533384,97
22212,2c:33:7a:2b:79:3a,42766.376156867,533385,97
22213,2c:33:7a:2b:79:3a,42766.378200842,533386,97
22214,2c:33:7a:2b:79:3a,42771.74022195,533411,97
22220,2c:33:7a:2b:79:3a,42791.926399126,533698,97
22221,2c:33:7a:2b:79:3a,42804.398849822996,533839,97
22222,2c:33:7a:2b:79:3a,42804.400202414996,533840,97
22223,2c:33:7a:2b:79:3a,42804.5137508,533845,97
22226,2c:33:7a:2b:79:3a,42811.402664621,533950,97
22227,2c:33:7a:2b:79:3a,42811.403606566,533951,97
22228,2c:33:7a:2b:79:3a,42811.404627844,533952,97
22231,2c:33:7a:2b:79:3a,42823.763479295,534085,97
22232,2c:33:7a:2b:79:3a,42823.764619060996,534086,97
22233,2c:33:7a:2b:79:3a,42823.765586254,534087,97
22234,2c:33:7a:2b:79:3a,42823.766629197,534088,97
22235,2c:33:7a:2b:79:3a,42830.652224966,534190,97
22236,2c:33:7a:2b:79:3a,42830.770228709,534196,97
22237,2c:33:7a:2b:79:3a,42830.771249326,534197,97
22238,2c:33:7a:2b:79:3a,42830.77222889799,534198,97
22245,2c:33:7a:2b:79:3a,42848.626740587,534363,97
22246,2c:33:7a:2b:79:3a,42848.630585082996,534366,97
22251,2c:33:7a:2b:79:3a,42867.986532377996,534609,97
22258,2c:33:7a:2b:79:3a,42874.990294717,534719,97
22259,2c:33:7a:2b:79:3a,42874.993416735,534722,97
22260,2c:33:7a:2b:79:3a,42881.16920113,534787,97
22261,2c:33:7a:2b:79:3a,42881.170352697,534788,97
22262,2c:33:7a:2b:79:3a,42881.171448042,534789,97
22273,2c:33:7a:2b:79:3a,42888.17348932,534898,97
22274,2c:33:7a:2b:79:3a,42894.348327047,534966,97
22275,2c:33:7a:2b:79:3a,42894.349261371,534967,97
22276,2c:33:7a:2b:79:3a,42894.350239356,534968,97
22281,2c:33:7a:2b:79:3a,42913.008527968996,535175,97
22282,2c:33:7a:2b:79:3a,42913.009719222,535176,97
22283,2c:33:7a:2b:79:3a,42913.010631277,535177,97
22284,2c:33:7a:2b:79:3a,42913.595639818996,535207,97
22285,2c:33:7a:2b:79:3a,42913.712205872995,535211,97
22286,2c:33:7a:2b:79:3a,42913.713515774,535212,97
22287,2c:33:7a:2b:79:3a,42913.71561074,535214,97
22288,2c:33:7a:2b:79:3a,42919.193720437,535244,97
22289,2c:33:7a:2b:79:3a,42919.194584455996,535245,97
22290,2c:33:7a:2b:79:3a,42919.195534914,535246,97
22291,2c:33:7a:2b:79:3a,42926.193489696,535353,97
22292,2c:33:7a:2b:79:3a,42927.014295648,535395,97
22293,2c:33:7a:2b:79:3a,42927.024832511,535397,97
22294,2c:33:7a:2b:79:3a,42927.025795279,535398,97
22299,2c:33:7a:2b:79:3a,42932.380724523995,535421,97
22300,2c:33:7a:2b:79:3a,42932.381908852,535422,97
22301,2c:33:7a:2b:79:3a,42932.383805997,535424,97
22302,2c:33:7a:2b:79:3a,42933.203990725,535463,97
22303,2c:33:7a:2b:79:3a,42933.206082147,535465,97
22304,2c:33:7a:2b:79:3a,42933.207005501,535466,97
22305,2c:33:7a:2b:79:3a,42938.558085279,535489,97
22306,2c:33:7a:2b:79:3a,42938.559269965,535490,97
22310,2c:33:7a:2b:79:3a,42958.747683416,535777,97
22316,2c:33:7a:2b:79:3a,42971.250156871,535919,97
22317,2c:33:7a:2b:79:3a,42971.367077295,535925,97
22318,2c:33:7a:2b:79:3a,42978.234593067995,536031,97
22319,2c:33:7a:2b:79:3a,42978.235816244,536032,97
22320,2c:33:7a:2b:79:3a,42989.772486493,536124,97
22321,2c:33:7a:2b:79:3a,42989.773512925996,536125,97
22322,2c:33:7a:2b:79:3a,42989.776649445,536126,97
22323,2c:33:7a:2b:79:3a,42990.593836557004,536168,97
22326,2c:33:7a:2b:79:3a,42997.593913478,536276,97
22327,2c:33:7a:2b:79:3a,42997.594935132,536277,97
22328,2c:33:7a:2b:79:3a,42997.595905147,536278,97
22333,2c:33:7a:2b:79:3a,43003.777435562995,536343,97
22334,2c:33:7a:2b:79:3a,43003.778622453,536344,97
22335,2c:33:7a:2b:79:3a,43003.779578961,536345,97
22336,2c:33:7a:2b:79:3a,43003.780601109,536346,97
22337,2c:33:7a:2b:79:3a,43009.948733225996,536412,97
22348,2c:33:7a:2b:79:3a,43022.442335482,536553,97
22349,2c:33:7a:2b:79:3a,43022.443537882995,536554,97
22350,2c:33:7a:2b:79:3a,43041.871043647996,536799,97
22351,2c:33:7a:2b:79:3a,43041.872374524,536800,97
22352,2c:33:7a:2b:79:3a,43041.873418539,536801,97
22353,2c:33:7a:2b:79:3a,43041.874352961,536802,97
22364,2c:33:7a:2b:79:3a,43082.103275318,537312,97
22365,2c:33:7a:2b:79:3a,43093.594299282995,537403,97
22366,2c:33:7a:2b:79:3a,43093.595483093,537404,97
22367,2c:33:7a:2b:79:3a,43094.427458093,537445,97
22368,2c:33:7a:2b:79:3a,43094.428675817,537446,97
22369,2c:33:7a:2b:79:3a,43094.429793838,537447,97
22372,2c:33:7a:2b:79:3a,43101.413620552,537555,97
22373,2c:33:7a:2b:79:3a,43101.414789008,537556,97
22374,2c:33:7a:2b:79:3a,43101.415745173,537557,97
22375,2c:33:7a:2b:79:3a,43101.416707571,537558,97
22379,2c:33:7a:2b:79:3a,43126.254376724,537833,97
22380,2c:33:7a:2b:79:3a,43126.257837409,537836,97
22387,2c:33:7a:2b:79:3a,43151.789622599,538147,97
22388,2c:33:7a:2b:79:3a,43151.79495182,538150,97
22390,2c:33:7a:2b:79:3a,43152.615264369,538190,97
22391,2c:33:7a:2b:79:3a,43152.616195627,538191,97
22392,2c:33:7a:2b:79:3a,43152.617211596,538192,97
22394,2c:33:7a:2b:79:3a,43157.968928635,538216,97
22395,2c:33:7a:2b:79:3a,43157.970860065,538218,97
22400,2c:33:7a:2b:79:3a,43171.973556564,538435,97
22401,2c:33:7a:2b:79:3a,43171.975472109,538436,97
22402,2c:33:7a:2b:79:3a,43171.980183659,538438,97
22404,2c:33:7a:2b:79:3a,43183.389426265,538523,97
22405,2c:33:7a:2b:79:3a,43189.805812722996,538604,97
