,sa,timedifference,sequence no,length
8980,04:cf:8c:89:18:47,15001.364361385002,760843,97
8981,04:cf:8c:89:18:47,15001.365228752999,760844,97
8982,04:cf:8c:89:18:47,15003.444075199,760948,97
8987,04:cf:8c:89:18:47,15010.116780703,761301,97
9001,04:cf:8c:89:18:47,15028.605498656,762259,97
9009,04:cf:8c:89:18:47,15035.451533387,762611,97
9040,04:cf:8c:89:18:47,15082.301607092999,765037,97
9046,04:cf:8c:89:18:47,15099.029672560002,765905,97
9058,04:cf:8c:89:18:47,15117.535486058,766862,97
9061,04:cf:8c:89:18:47,15124.365630444001,767214,97
9062,04:cf:8c:89:18:47,15124.366735202999,767215,97
9063,04:cf:8c:89:18:47,15124.367586054,767216,97
9064,04:cf:8c:89:18:47,15124.368428857999,767217,97
9066,04:cf:8c:89:18:47,15136.062805689,767824,97
9067,04:cf:8c:89:18:47,15136.063659112,767825,97
9073,04:cf:8c:89:18:47,15154.579736684,768782,97
9074,04:cf:8c:89:18:47,15154.580854845999,768783,97
9075,04:cf:8c:89:18:47,15154.581686177999,768784,97
9080,04:cf:8c:89:18:47,15161.414184562002,769134,97
9081,04:cf:8c:89:18:47,15161.415294489,769135,97
9082,04:cf:8c:89:18:47,15161.416127313,769136,97
9102,04:cf:8c:89:18:47,15191.598650381,770703,97
9103,04:cf:8c:89:18:47,15191.599502850002,770704,97
9104,04:cf:8c:89:18:47,15198.437442037,771054,97
9105,04:cf:8c:89:18:47,15198.438565786,771055,97
9121,04:cf:8c:89:18:47,15210.172504877,771662,97
9134,04:cf:8c:89:18:47,15235.506266380002,772974,97
9135,04:cf:8c:89:18:47,15235.507363007,772975,97
9136,04:cf:8c:89:18:47,15235.508205605001,772976,97
9142,04:cf:8c:89:18:47,15248.99276282,773674,97
9145,04:cf:8c:89:18:47,15254.027940435,773937,97
9146,04:cf:8c:89:18:47,15255.829267855,774029,97
9159,04:cf:8c:89:18:47,15272.586173450001,774897,97
9195,04:cf:8c:89:18:47,15346.386737501,778722,97
9204,04:cf:8c:89:18:47,15348.464371169,778827,97
9205,04:cf:8c:89:18:47,15348.465173872999,778828,97
9206,04:cf:8c:89:18:47,15348.466055080002,778829,97
9207,04:cf:8c:89:18:47,15355.157800390001,779178,97
9225,04:cf:8c:89:18:47,15364.934470262999,779682,97
9226,04:cf:8c:89:18:47,15364.935594981,779683,97
9227,04:cf:8c:89:18:47,15364.936425942,779684,97
9235,04:cf:8c:89:18:47,15385.570423666,780746,97
9254,04:cf:8c:89:18:47,15417.608902220001,782413,97
9279,04:cf:8c:89:18:47,15464.380399779,784835,97
9280,04:cf:8c:89:18:47,15464.382472542,784837,97
9294,04:cf:8c:89:18:47,15487.908096601,786054,97
9295,04:cf:8c:89:18:47,15487.909220938,786055,97
9296,04:cf:8c:89:18:47,15487.910052132002,786056,97
9297,04:cf:8c:89:18:47,15487.910884735002,786057,97
9308,04:cf:8c:89:18:47,15499.603433638,786663,97
9311,04:cf:8c:89:18:47,15506.434828696,787015,97
9312,04:cf:8c:89:18:47,15506.435681267001,787016,97
9316,04:cf:8c:89:18:47,15518.129462338,787624,97
9329,04:cf:8c:89:18:47,15543.502485522999,788934,97
9330,04:cf:8c:89:18:47,15543.503608797,788935,97
9331,04:cf:8c:89:18:47,15543.504461884,788936,97
9333,04:cf:8c:89:18:47,15555.193003416,789543,97
9334,04:cf:8c:89:18:47,15555.194167606,789544,97
9335,04:cf:8c:89:18:47,15555.195020651,789545,97
9353,04:cf:8c:89:18:47,15562.011116861,789894,97
9354,04:cf:8c:89:18:47,15562.025782611,789895,97
9357,04:cf:8c:89:18:47,15573.733831321,790504,97
9358,04:cf:8c:89:18:47,15573.734662407001,790505,97
9362,04:cf:8c:89:18:47,15580.549356107,790855,97
9368,04:cf:8c:89:18:47,15592.263107530001,791463,97
9369,04:cf:8c:89:18:47,15592.263942417001,791464,97
