,sa,timedifference,sequence no,length
43428,04:cf:8c:89:18:47,83414.158365365,1576998,97
43429,04:cf:8c:89:18:47,83414.159467045,1576999,97
43434,04:cf:8c:89:18:47,83425.83303712,1577606,97
43435,04:cf:8c:89:18:47,83425.83420720401,1577607,97
43436,04:cf:8c:89:18:47,83425.835876366,1577609,97
43438,04:cf:8c:89:18:47,83432.663174762,1577958,97
43439,04:cf:8c:89:18:47,83432.664274257,1577959,97
43459,04:cf:8c:89:18:47,83444.40869604301,1578569,97
43467,04:cf:8c:89:18:47,83451.245419365,1578921,97
43484,04:cf:8c:89:18:47,83469.769220125,1579878,97
43491,04:cf:8c:89:18:47,83481.472932287,1580486,97
43494,04:cf:8c:89:18:47,83488.315929349,1580838,97
43495,04:cf:8c:89:18:47,83488.317025875,1580839,97
43496,04:cf:8c:89:18:47,83488.318684222,1580841,97
43502,04:cf:8c:89:18:47,83500.015596975,1581447,97
43515,04:cf:8c:89:18:47,83525.32183538,1582759,97
43523,04:cf:8c:89:18:47,83537.049626847,1583366,97
43524,04:cf:8c:89:18:47,83537.05075897301,1583367,97
43525,04:cf:8c:89:18:47,83538.860949106,1583459,97
43526,04:cf:8c:89:18:47,83538.86224698,1583460,97
43536,04:cf:8c:89:18:47,83543.882793232,1583718,97
43537,04:cf:8c:89:18:47,83545.685383995,1583810,97
43543,04:cf:8c:89:18:47,83555.614773962,1584329,97
43547,04:cf:8c:89:18:47,83562.45051383,1584678,97
43548,04:cf:8c:89:18:47,83562.45162619601,1584679,97
43549,04:cf:8c:89:18:47,83562.452491442,1584680,97
43550,04:cf:8c:89:18:47,83562.45333642901,1584681,97
43556,04:cf:8c:89:18:47,83574.19435258301,1585286,97
43557,04:cf:8c:89:18:47,83574.195481462,1585287,97
43564,04:cf:8c:89:18:47,83581.025591504,1585638,97
43566,04:cf:8c:89:18:47,83592.721640937,1586246,97
43584,04:cf:8c:89:18:47,83611.259683359,1587207,97
43591,04:cf:8c:89:18:47,83629.79429839201,1588167,97
43592,04:cf:8c:89:18:47,83629.79513394301,1588168,97
43603,04:cf:8c:89:18:47,83636.614080345,1588518,97
43604,04:cf:8c:89:18:47,83636.616058735,1588520,97
43615,04:cf:8c:89:18:47,83655.188700786,1589479,97
43616,04:cf:8c:89:18:47,83655.18951540801,1589480,97
43617,04:cf:8c:89:18:47,83655.19034586601,1589481,97
43639,04:cf:8c:89:18:47,83685.40112628901,1591046,97
43651,04:cf:8c:89:18:47,83703.933026164,1592007,97
43652,04:cf:8c:89:18:47,83703.933849416,1592008,97
43653,04:cf:8c:89:18:47,83703.93467377701,1592009,97
43662,04:cf:8c:89:18:47,83722.46532311801,1592967,97
43663,04:cf:8c:89:18:47,83722.46615338101,1592968,97
43664,04:cf:8c:89:18:47,83722.466975125,1592969,97
43672,04:cf:8c:89:18:47,83729.29727069,1593319,97
43673,04:cf:8c:89:18:47,83729.29806753101,1593320,97
43674,04:cf:8c:89:18:47,83729.29889544,1593321,97
43687,04:cf:8c:89:18:47,83741.002226827,1593926,97
43688,04:cf:8c:89:18:47,83741.003443234,1593927,97
43689,04:cf:8c:89:18:47,83741.004308229,1593928,97
43690,04:cf:8c:89:18:47,83741.00514698401,1593929,97
43694,04:cf:8c:89:18:47,83747.848407382,1594278,97
43699,04:cf:8c:89:18:47,83759.53684636501,1594886,97
43700,04:cf:8c:89:18:47,83759.53797967601,1594887,97
43701,04:cf:8c:89:18:47,83759.538793785,1594888,97
43703,04:cf:8c:89:18:47,83761.33890516801,1594980,97
43706,04:cf:8c:89:18:47,83766.355995043,1595240,97
43710,04:cf:8c:89:18:47,83778.03634339401,1595846,97
43711,04:cf:8c:89:18:47,83778.039309579,1595847,97
43712,04:cf:8c:89:18:47,83778.045391099,1595848,97
43732,04:cf:8c:89:18:47,83803.093473308,1597147,97
43733,04:cf:8c:89:18:47,83803.09515712,1597149,97
43738,04:cf:8c:89:18:47,83815.089837156,1597766,97
43739,04:cf:8c:89:18:47,83815.091751529,1597768,97
43743,04:cf:8c:89:18:47,83821.640897124,1598109,97
43746,04:cf:8c:89:18:47,83833.65631413601,1598727,97
43747,04:cf:8c:89:18:47,83833.65715022,1598728,97
43759,04:cf:8c:89:18:47,83848.970634208,1599525,97
43763,04:cf:8c:89:18:47,83852.186237528,1599687,97
43769,04:cf:8c:89:18:47,83858.724320388,1600026,97
43770,04:cf:8c:89:18:47,83860.808538222,1600130,97
43782,04:cf:8c:89:18:47,83877.24121978301,1600986,97
43813,04:cf:8c:89:18:47,83923.05254332401,1603364,97
43817,04:cf:8c:89:18:47,83932.827891805,1603866,97
43824,04:cf:8c:89:18:47,83941.59824988301,1604323,97
43833,04:cf:8c:89:18:47,83951.35624886301,1604828,97
43834,04:cf:8c:89:18:47,83951.357070122,1604829,97
43841,04:cf:8c:89:18:47,83960.098632352,1605282,97
43846,04:cf:8c:89:18:47,83969.885647345,1605787,97
43847,04:cf:8c:89:18:47,83969.886468797,1605788,97
43850,04:cf:8c:89:18:47,83978.64435577,1606242,97
