,sa,timedifference,sequence no,length
4742,04:cf:8c:89:18:47,7847.520181684,402452,97
4744,04:cf:8c:89:18:47,7859.351199823001,403063,97
4745,04:cf:8c:89:18:47,7866.009185132,403411,97
4746,04:cf:8c:89:18:47,7866.010013755999,403412,97
4747,04:cf:8c:89:18:47,7866.010851677001,403413,97
4764,04:cf:8c:89:18:47,7945.088517284,403415,97
4765,04:cf:8c:89:18:47,7945.08934948,403416,97
4766,04:cf:8c:89:18:47,7951.90470755,403768,97
4771,04:cf:8c:89:18:47,7963.598817222,404377,97
4773,04:cf:8c:89:18:47,7970.419853602,404726,97
4788,04:cf:8c:89:18:47,8000.626754463,406295,97
4789,04:cf:8c:89:18:47,8002.4285022349995,406387,97
4790,04:cf:8c:89:18:47,8002.429334149,406388,97
4791,04:cf:8c:89:18:47,8002.430197334,406389,97
4798,04:cf:8c:89:18:47,8007.46039348,406647,97
4799,04:cf:8c:89:18:47,8007.461237025999,406648,97
4807,04:cf:8c:89:18:47,8025.984986926,407607,97
4810,04:cf:8c:89:18:47,8037.662533328001,408214,97
4811,04:cf:8c:89:18:47,8052.972989705,409011,97
4812,04:cf:8c:89:18:47,8052.974657198,409013,97
4821,04:cf:8c:89:18:47,8062.741510907001,409516,97
4848,04:cf:8c:89:18:47,8118.349368029,412394,97
4849,04:cf:8c:89:18:47,8118.350476032001,412395,97
4856,04:cf:8c:89:18:47,8127.103474901,412851,97
4863,04:cf:8c:89:18:47,8145.61714903,413811,97
4864,04:cf:8c:89:18:47,8155.385712878,414314,97
4877,04:cf:8c:89:18:47,8175.993142192001,415379,97
4878,04:cf:8c:89:18:47,8175.993994050999,415380,97
4896,04:cf:8c:89:18:47,8194.529243150999,416338,97
4901,04:cf:8c:89:18:47,8204.304882366,416847,97
4902,04:cf:8c:89:18:47,8204.305717859,416848,97
4911,04:cf:8c:89:18:47,8217.799215233,417547,97
4912,04:cf:8c:89:18:47,8219.746783824,417651,97
4921,04:cf:8c:89:18:47,8241.374711582,418767,97
4931,04:cf:8c:89:18:47,8250.129606319,419221,97
4938,04:cf:8c:89:18:47,8259.891546222001,419726,97
4939,04:cf:8c:89:18:47,8259.892671726,419727,97
4944,04:cf:8c:89:18:47,8271.573114113,420334,97
4945,04:cf:8c:89:18:47,8273.370592367,420428,97
4947,04:cf:8c:89:18:47,8275.304650634,420530,97
4948,04:cf:8c:89:18:47,8278.38851266,420686,97
4949,04:cf:8c:89:18:47,8278.389638015,420687,97
4950,04:cf:8c:89:18:47,8278.390468638001,420688,97
4953,04:cf:8c:89:18:47,8290.078770559001,421294,97
4954,04:cf:8c:89:18:47,8290.079998522,421295,97
4958,04:cf:8c:89:18:47,8296.922601168,421646,97
4959,04:cf:8c:89:18:47,8296.923725471,421647,97
4960,04:cf:8c:89:18:47,8296.924541183,421648,97
4969,04:cf:8c:89:18:47,8312.362918234001,422451,97
4970,04:cf:8c:89:18:47,8312.363755602,422452,97
4972,04:cf:8c:89:18:47,8315.461379111,422606,97
4973,04:cf:8c:89:18:47,8315.462502624001,422607,97
4983,04:cf:8c:89:18:47,8327.147369369,423214,97
4984,04:cf:8c:89:18:47,8327.148465525,423215,97
5005,04:cf:8c:89:18:47,8382.75809937,426094,97
5007,04:cf:8c:89:18:47,8389.600643075999,426446,97
