,sa,timedifference,sequence no,length
15,04:cf:8c:89:18:47,0.0,0,97
41,04:cf:8c:89:18:47,13.51744893,701,97
42,04:cf:8c:89:18:47,18.577810225999997,958,97
43,04:cf:8c:89:18:47,18.578901343000005,959,97
48,04:cf:8c:89:18:47,30.266520846,1568,97
49,04:cf:8c:89:18:47,30.267351307999995,1569,97
63,04:cf:8c:89:18:47,48.800483326000005,2527,97
64,04:cf:8c:89:18:47,55.62773203500001,2878,97
65,04:cf:8c:89:18:47,55.628860988,2879,97
66,04:cf:8c:89:18:47,55.629688169000005,2880,97
71,04:cf:8c:89:18:47,67.32038109700001,3486,97
72,04:cf:8c:89:18:47,67.321504826,3487,97
73,04:cf:8c:89:18:47,67.322321606,3488,97
74,04:cf:8c:89:18:47,69.129309584,3579,97
75,04:cf:8c:89:18:47,69.130993637,3581,97
79,04:cf:8c:89:18:47,74.153233457,3841,97
82,04:cf:8c:89:18:47,85.85128319100001,4447,97
83,04:cf:8c:89:18:47,87.653582297,4539,97
84,04:cf:8c:89:18:47,87.65478838199999,4540,97
85,04:cf:8c:89:18:47,87.65562594400001,4541,97
94,04:cf:8c:89:18:47,104.405442297,5407,97
98,04:cf:8c:89:18:47,106.217034545,5499,97
99,04:cf:8c:89:18:47,106.21786538,5500,97
103,04:cf:8c:89:18:47,111.259052009,5758,97
104,04:cf:8c:89:18:47,111.260251956,5759,97
105,04:cf:8c:89:18:47,122.96871484,6366,97
107,04:cf:8c:89:18:47,124.769040189,6458,97
108,04:cf:8c:89:18:47,124.77016522000001,6459,97
116,04:cf:8c:89:18:47,143.30396476699997,7418,97
117,04:cf:8c:89:18:47,143.30506151100002,7419,97
118,04:cf:8c:89:18:47,148.33741337100003,7679,97
136,04:cf:8c:89:18:47,161.841405738,8381,97
137,04:cf:8c:89:18:47,166.87856457100003,8641,97
147,04:cf:8c:89:18:47,178.57800604599998,9246,97
150,04:cf:8c:89:18:47,180.38597027499998,9340,97
156,04:cf:8c:89:18:47,193.88738260999997,10044,97
157,04:cf:8c:89:18:47,193.888196478,10045,97
173,04:cf:8c:89:18:47,215.672082111,11169,97
176,04:cf:8c:89:18:47,236.04830665600002,12221,97
186,04:cf:8c:89:18:47,241.06735869,12478,97
195,04:cf:8c:89:18:47,259.321087837,13426,97
196,04:cf:8c:89:18:47,259.322216626,13427,97
197,04:cf:8c:89:18:47,259.32381879300004,13429,97
198,04:cf:8c:89:18:47,261.39784880400003,13531,97
208,04:cf:8c:89:18:47,268.084809219,13882,97
214,04:cf:8c:89:18:47,271.300313463,14046,97
215,04:cf:8c:89:18:47,277.860034878,14387,97
216,04:cf:8c:89:18:47,277.8608877,14388,97
217,04:cf:8c:89:18:47,277.86170406900004,14389,97
219,04:cf:8c:89:18:47,286.600108959,14842,97
220,04:cf:8c:89:18:47,286.601240118,14843,97
225,04:cf:8c:89:18:47,298.467498443,15451,97
226,04:cf:8c:89:18:47,298.46912707,15453,97
233,04:cf:8c:89:18:47,305.1519592,15803,97
234,04:cf:8c:89:18:47,305.152813616,15804,97
235,04:cf:8c:89:18:47,305.153634044,15805,97
255,04:cf:8c:89:18:47,323.69247293800004,16762,97
256,04:cf:8c:89:18:47,326.90225798100005,16926,97
257,04:cf:8c:89:18:47,326.90335846100004,16927,97
284,04:cf:8c:89:18:47,363.974689768,18847,97
285,04:cf:8c:89:18:47,370.52390436900004,19187,97
293,04:cf:8c:89:18:47,379.28159774700003,19642,97
294,04:cf:8c:89:18:47,379.282744845,19643,97
295,04:cf:8c:89:18:47,379.284410999,19645,97
309,04:cf:8c:89:18:47,397.81707552800003,20602,97
318,04:cf:8c:89:18:47,416.3207583220001,21562,97
319,04:cf:8c:89:18:47,416.322714935,21564,97
321,04:cf:8c:89:18:47,434.899998868,22522,97
326,04:cf:8c:89:18:47,446.734047174,23130,97
339,04:cf:8c:89:18:47,463.208885455,23986,97
366,04:cf:8c:89:18:47,490.491225584,25403,97
373,04:cf:8c:89:18:47,500.2471169320001,25909,97
378,04:cf:8c:89:18:47,502.33448529800006,26013,97
385,04:cf:8c:89:18:47,515.837250164,26714,97
386,04:cf:8c:89:18:47,518.776921877,26866,97
389,04:cf:8c:89:18:47,520.8735796479999,26971,97
390,04:cf:8c:89:18:47,520.874328785,26972,97
391,04:cf:8c:89:18:47,520.8752265809999,26973,97
396,04:cf:8c:89:18:47,527.5574704659999,27322,97
397,04:cf:8c:89:18:47,530.6581107439999,27478,97
401,04:cf:8c:89:18:47,539.415148609,27930,97
404,04:cf:8c:89:18:47,546.089746782,28282,97
411,04:cf:8c:89:18:47,555.878953545,28787,97
412,04:cf:8c:89:18:47,555.879739712,28788,97
413,04:cf:8c:89:18:47,555.880581661,28789,97
415,04:cf:8c:89:18:47,557.9569258839999,28891,97
416,04:cf:8c:89:18:47,557.9578229099999,28892,97
417,04:cf:8c:89:18:47,557.9586310909999,28893,97
419,04:cf:8c:89:18:47,562.705276817,29141,97
420,04:cf:8c:89:18:47,564.628799107,29242,97
421,04:cf:8c:89:18:47,564.629887372,29243,97
422,04:cf:8c:89:18:47,564.6307366259999,29244,97
427,04:cf:8c:89:18:47,567.7262407259999,29399,97
436,04:cf:8c:89:18:47,581.208047943,30098,97
437,04:cf:8c:89:18:47,586.222577455,30359,97
