,sa,timedifference,sequence no,length
37423,04:cf:8c:89:18:47,73806.911079385,1100446,97
37424,04:cf:8c:89:18:47,73806.91223475801,1100447,97
37430,04:cf:8c:89:18:47,73813.76034449501,1100798,97
37449,04:cf:8c:89:18:47,73845.82957721401,1102461,97
37450,04:cf:8c:89:18:47,73850.873562901,1102718,97
37451,04:cf:8c:89:18:47,73850.874688344,1102719,97
37452,04:cf:8c:89:18:47,73850.87552540301,1102720,97
37453,04:cf:8c:89:18:47,73850.87632103,1102721,97
37463,04:cf:8c:89:18:47,73862.620326603,1103328,97
37468,04:cf:8c:89:18:47,73869.453188615,1103678,97
37469,04:cf:8c:89:18:47,73869.45435177101,1103679,97
37491,04:cf:8c:89:18:47,73899.785905747,1105246,97
37492,04:cf:8c:89:18:47,73899.78702387601,1105247,97
37493,04:cf:8c:89:18:47,73899.78869202,1105249,97
37503,04:cf:8c:89:18:47,73918.342542245,1106206,97
37510,04:cf:8c:89:18:47,73925.18515040101,1106558,97
37529,04:cf:8c:89:18:47,73952.513938145,1107971,97
37530,04:cf:8c:89:18:47,73952.514790025,1107972,97
37539,04:cf:8c:89:18:47,73959.20243177601,1108323,97
37547,04:cf:8c:89:18:47,73968.96502812901,1108826,97
37561,04:cf:8c:89:18:47,73987.562644246,1109789,97
37579,04:cf:8c:89:18:47,74014.92298973701,1111203,97
37580,04:cf:8c:89:18:47,74014.92378109401,1111204,97
37588,04:cf:8c:89:18:47,74036.764883846,1112326,97
37596,04:cf:8c:89:18:47,74043.651010404,1112678,97
37597,04:cf:8c:89:18:47,74043.65216404601,1112679,97
37609,04:cf:8c:89:18:47,74055.38320566001,1113289,97
37610,04:cf:8c:89:18:47,74057.198674964,1113381,97
37613,04:cf:8c:89:18:47,74073.97156095301,1114249,97
37628,04:cf:8c:89:18:47,74089.60694204201,1115050,97
37649,04:cf:8c:89:18:47,74126.746200876,1116971,97
37665,04:cf:8c:89:18:47,74155.260415865,1118446,97
37675,04:cf:8c:89:18:47,74173.83213270301,1119407,97
37676,04:cf:8c:89:18:47,74173.832970664,1119408,97
37677,04:cf:8c:89:18:47,74173.833801832,1119409,97
37683,04:cf:8c:89:18:47,74180.67793790401,1119758,97
37684,04:cf:8c:89:18:47,74180.67915152901,1119759,97
37685,04:cf:8c:89:18:47,74180.67996987901,1119760,97
37704,04:cf:8c:89:18:47,74199.26282137801,1120719,97
37705,04:cf:8c:89:18:47,74199.264483206,1120721,97
37711,04:cf:8c:89:18:47,74210.981556846,1121328,97
37712,04:cf:8c:89:18:47,74210.98240862801,1121329,97
37720,04:cf:8c:89:18:47,74236.414488149,1122638,97
37745,04:cf:8c:89:18:47,74268.556205374,1124301,97
37756,04:cf:8c:89:18:47,74287.07780446601,1125258,97
37763,04:cf:8c:89:18:47,74292.106722883,1125518,97
37769,04:cf:8c:89:18:47,74310.622534886,1126480,97
37780,04:cf:8c:89:18:47,74329.158947995,1127441,97
37789,04:cf:8c:89:18:47,74340.861147375,1128046,97
37790,04:cf:8c:89:18:47,74340.86225589101,1128047,97
37791,04:cf:8c:89:18:47,74340.86308726101,1128048,97
37792,04:cf:8c:89:18:47,74340.863939975,1128049,97
37793,04:cf:8c:89:18:47,74342.676716235,1128141,97
37805,04:cf:8c:89:18:47,74359.44608363,1129007,97
37807,04:cf:8c:89:18:47,74366.279419835,1129358,97
37808,04:cf:8c:89:18:47,74366.280544125,1129359,97
37809,04:cf:8c:89:18:47,74366.281361315,1129360,97
37815,04:cf:8c:89:18:47,74384.81150367,1130318,97
37816,04:cf:8c:89:18:47,74384.812587811,1130319,97
