,sa,timedifference,sequence no,length
38617,04:cf:8c:89:18:47,75600.391321862,1193186,97
38624,04:cf:8c:89:18:47,75612.38929333001,1193806,97
38625,04:cf:8c:89:18:47,75612.390416919,1193807,97
38631,04:cf:8c:89:18:47,75619.256732925,1194158,97
38632,04:cf:8c:89:18:47,75619.257889667,1194159,97
38633,04:cf:8c:89:18:47,75619.259571202,1194161,97
38641,04:cf:8c:89:18:47,75630.97216514,1194769,97
38643,04:cf:8c:89:18:47,75637.804391568,1195118,97
38659,04:cf:8c:89:18:47,75656.323431451,1196079,97
38691,04:cf:8c:89:18:47,75686.639804722,1197648,97
38692,04:cf:8c:89:18:47,75686.64059493801,1197649,97
38694,04:cf:8c:89:18:47,75693.490279335,1198001,97
38699,04:cf:8c:89:18:47,75705.20638970901,1198606,97
38705,04:cf:8c:89:18:47,75723.817345425,1199569,97
38722,04:cf:8c:89:18:47,75742.36902523,1200527,97
38727,04:cf:8c:89:18:47,75744.18505055901,1200618,97
38728,04:cf:8c:89:18:47,75749.226203956,1200878,97
38729,04:cf:8c:89:18:47,75749.22730525701,1200879,97
38730,04:cf:8c:89:18:47,75755.93885022601,1201227,97
38767,04:cf:8c:89:18:47,75801.80842770601,1203603,97
38773,04:cf:8c:89:18:47,75813.687880426,1204210,97
38776,04:cf:8c:89:18:47,75820.374981902,1204562,97
38777,04:cf:8c:89:18:47,75820.377943499,1204563,97
38778,04:cf:8c:89:18:47,75820.37962918301,1204565,97
38803,04:cf:8c:89:18:47,75857.55916595401,1206482,97
38812,04:cf:8c:89:18:47,75867.373158174,1206986,97
38813,04:cf:8c:89:18:47,75869.47359734,1207091,97
38821,04:cf:8c:89:18:47,75879.394486355,1207607,97
38822,04:cf:8c:89:18:47,75885.95415854201,1207947,97
38823,04:cf:8c:89:18:47,75885.95584274101,1207949,97
38824,04:cf:8c:89:18:47,75888.040359071,1208052,97
38836,04:cf:8c:89:18:47,75899.77696933401,1208660,97
38837,04:cf:8c:89:18:47,75899.77779023201,1208661,97
38846,04:cf:8c:89:18:47,75906.609491005,1209012,97
38857,04:cf:8c:89:18:47,75916.514824589,1209527,97
38858,04:cf:8c:89:18:47,75916.51563565401,1209528,97
38859,04:cf:8c:89:18:47,75916.51647394,1209529,97
38869,04:cf:8c:89:18:47,75923.073899895,1209868,97
38886,04:cf:8c:89:18:47,75953.56947222601,1211447,97
38893,04:cf:8c:89:18:47,75962.199326456,1211890,97
38894,04:cf:8c:89:18:47,75962.20044880401,1211891,97
38901,04:cf:8c:89:18:47,75972.10031036001,1212406,97
38906,04:cf:8c:89:18:47,75978.998702307,1212760,97
38907,04:cf:8c:89:18:47,75978.999537608,1212761,97
38916,04:cf:8c:89:18:47,75990.724413875,1213368,97
38917,04:cf:8c:89:18:47,75992.53587392,1213461,97
38921,04:cf:8c:89:18:47,76009.243916702,1214327,97
38922,04:cf:8c:89:18:47,76009.25114499,1214328,97
38949,04:cf:8c:89:18:47,76034.63066293701,1215639,97
38960,04:cf:8c:89:18:47,76046.341155535,1216246,97
38961,04:cf:8c:89:18:47,76046.34231156201,1216247,97
38962,04:cf:8c:89:18:47,76046.343142651,1216248,97
38963,04:cf:8c:89:18:47,76046.34399568,1216249,97
38964,04:cf:8c:89:18:47,76048.155441255,1216341,97
38970,04:cf:8c:89:18:47,76064.877802535,1217206,97
38971,04:cf:8c:89:18:47,76066.690325531,1217299,97
38975,04:cf:8c:89:18:47,76071.72900316,1217558,97
38976,04:cf:8c:89:18:47,76071.73017406401,1217559,97
38985,04:cf:8c:89:18:47,76090.249458231,1218519,97
38986,04:cf:8c:89:18:47,76092.04882535101,1218613,97
38999,04:cf:8c:89:18:47,76110.60520954101,1219573,97
39005,04:cf:8c:89:18:47,76127.339728274,1220438,97
39006,04:cf:8c:89:18:47,76127.340878894,1220439,97
39009,04:cf:8c:89:18:47,76129.148469194,1220532,97
39013,04:cf:8c:89:18:47,76139.052504613,1221046,97
39019,04:cf:8c:89:18:47,76145.87650578,1221401,97
39027,04:cf:8c:89:18:47,76157.609181505,1222007,97
39028,04:cf:8c:89:18:47,76157.61003097301,1222008,97
39029,04:cf:8c:89:18:47,76157.61083964801,1222009,97
39047,04:cf:8c:89:18:47,76183.00428455,1223318,97
39060,04:cf:8c:89:18:47,76196.535764343,1224019,97
