,sa,timedifference,sequence no,length
7183,04:cf:8c:89:18:47,12016.716046676,610270,97
7184,04:cf:8c:89:18:47,12016.718854342998,610273,97
7194,04:cf:8c:89:18:47,12028.405904939,610880,97
7195,04:cf:8c:89:18:47,12030.206060257999,610972,97
7207,04:cf:8c:89:18:47,12053.764044109,612191,97
7208,04:cf:8c:89:18:47,12053.764881914,612192,97
7209,04:cf:8c:89:18:47,12053.765713335,612193,97
7215,04:cf:8c:89:18:47,12065.471185479,612799,97
7216,04:cf:8c:89:18:47,12065.472016692001,612800,97
7227,04:cf:8c:89:18:47,12083.983587242,613758,97
7228,04:cf:8c:89:18:47,12083.986355468,613761,97
7239,04:cf:8c:89:18:47,12104.291004333,614810,97
7240,04:cf:8c:89:18:47,12104.293812896,614813,97
7241,04:cf:8c:89:18:47,12109.315724137,615071,97
7247,04:cf:8c:89:18:47,12120.988457605,615680,97
7251,04:cf:8c:89:18:47,12124.607419929,615866,97
7252,04:cf:8c:89:18:47,12127.539380979,616019,97
7253,04:cf:8c:89:18:47,12129.622138588,616122,97
7255,04:cf:8c:89:18:47,12136.286017436,616474,97
7259,04:cf:8c:89:18:47,12146.041709210001,616978,97
7265,04:cf:8c:89:18:47,12164.548542154,617938,97
7273,04:cf:8c:89:18:47,12173.301043222998,618395,97
7285,04:cf:8c:89:18:47,12210.329633887999,620314,97
7312,04:cf:8c:89:18:47,12262.086604685,622998,97
7313,04:cf:8c:89:18:47,12262.090309977,623000,97
7314,04:cf:8c:89:18:47,12268.902840842999,623350,97
7315,04:cf:8c:89:18:47,12268.903956656,623351,97
7323,04:cf:8c:89:18:47,12287.409424117,624310,97
7324,04:cf:8c:89:18:47,12287.410526143,624311,97
7325,04:cf:8c:89:18:47,12287.411378940002,624312,97
7326,04:cf:8c:89:18:47,12287.412210232998,624313,97
7334,04:cf:8c:89:18:47,12299.110915398,624918,97
7335,04:cf:8c:89:18:47,12299.112037512,624919,97
7336,04:cf:8c:89:18:47,12299.113759979,624921,97
7338,04:cf:8c:89:18:47,12305.938230852998,625270,97
7341,04:cf:8c:89:18:47,12317.612914521,625881,97
7343,04:cf:8c:89:18:47,12319.424567482001,625971,97
7347,04:cf:8c:89:18:47,12336.135511232,626838,97
7350,04:cf:8c:89:18:47,12342.971739468,627190,97
7360,04:cf:8c:89:18:47,12354.679416287001,627798,97
7361,04:cf:8c:89:18:47,12354.680665774,627799,97
7362,04:cf:8c:89:18:47,12354.682349232999,627801,97
7367,04:cf:8c:89:18:47,12361.504327515002,628150,97
7368,04:cf:8c:89:18:47,12361.505500538,628151,97
7369,04:cf:8c:89:18:47,12361.50632702,628152,97
7372,04:cf:8c:89:18:47,12373.185630670001,628761,97
7373,04:cf:8c:89:18:47,12374.987655744,628851,97
7375,04:cf:8c:89:18:47,12379.992011978,629110,97
7387,04:cf:8c:89:18:47,12406.963040209,630514,97
7399,04:cf:8c:89:18:47,12435.278856834,631978,97
7406,04:cf:8c:89:18:47,12453.812523502002,632938,97
7407,04:cf:8c:89:18:47,12453.813620982999,632939,97
7410,04:cf:8c:89:18:47,12455.887775974,633042,97
7411,04:cf:8c:89:18:47,12462.56853878,633395,97
7415,04:cf:8c:89:18:47,12465.785585959,633558,97
7423,04:cf:8c:89:18:47,12484.364174766,634520,97
7424,04:cf:8c:89:18:47,12484.365012657001,634521,97
7432,04:cf:8c:89:18:47,12509.449177947,635818,97
7433,04:cf:8c:89:18:47,12509.450269605,635819,97
7434,04:cf:8c:89:18:47,12509.451933915001,635821,97
7448,04:cf:8c:89:18:47,12521.411838176,636438,97
7449,04:cf:8c:89:18:47,12523.215925203,636530,97
7450,04:cf:8c:89:18:47,12523.217055218,636531,97
7456,04:cf:8c:89:18:47,12527.949717842,636779,97
7457,04:cf:8c:89:18:47,12527.950550315001,636780,97
7467,04:cf:8c:89:18:47,12546.476809921,637741,97
7472,04:cf:8c:89:18:47,12555.24686459,638195,97
7481,04:cf:8c:89:18:47,12576.987187646,639319,97
7484,04:cf:8c:89:18:47,12583.528934823,639659,97
7485,04:cf:8c:89:18:47,12583.530607982,639661,97
7486,04:cf:8c:89:18:47,12585.611509801,639762,97
7495,04:cf:8c:89:18:47,12595.514518961,640279,97
