,sa,timedifference,sequence no,length
32475,04:cf:8c:89:18:47,65418.677980733,948782,97
32488,04:cf:8c:89:18:47,65437.272419946,949743,97
32507,04:cf:8c:89:18:47,65455.80626042499,950702,97
32509,04:cf:8c:89:18:47,65467.486931035,951311,97
32510,04:cf:8c:89:18:47,65467.488599506,951313,97
32515,04:cf:8c:89:18:47,65474.308694308005,951663,97
32529,04:cf:8c:89:18:47,65492.839048359,952622,97
32534,04:cf:8c:89:18:47,65504.552506368,953230,97
32535,04:cf:8c:89:18:47,65511.401077676994,953583,97
32536,04:cf:8c:89:18:47,65511.401924588004,953584,97
32546,04:cf:8c:89:18:47,65523.105203203995,954191,97
32587,04:cf:8c:89:18:47,65592.32801068101,957771,97
32588,04:cf:8c:89:18:47,65592.328839686,957772,97
32595,04:cf:8c:89:18:47,65604.19257973,958382,97
32596,04:cf:8c:89:18:47,65604.193704619,958383,97
32597,04:cf:8c:89:18:47,65604.19453472701,958384,97
32598,04:cf:8c:89:18:47,65604.19537110701,958385,97
32608,04:cf:8c:89:18:47,65622.759834965,959342,97
32616,04:cf:8c:89:18:47,65634.448041197,959950,97
32617,04:cf:8c:89:18:47,65634.449314935,959951,97
32618,04:cf:8c:89:18:47,65634.45014527,959952,97
32628,04:cf:8c:89:18:47,65641.30272797901,960302,97
32722,04:cf:8c:89:18:47,65852.444022232,963033,97
32730,04:cf:8c:89:18:47,65864.180974657,963640,97
32809,04:cf:8c:89:18:47,65963.82810165301,964694,97
32810,04:cf:8c:89:18:47,65963.829190405,964695,97
32811,04:cf:8c:89:18:47,65963.83084513801,964697,97
