,sa,timedifference,sequence no,length
44643,04:cf:8c:89:18:47,85200.91277123701,1669506,97
44669,04:cf:8c:89:18:47,85246.73233788401,1671882,97
44688,04:cf:8c:89:18:47,85293.653111416,1674306,97
44694,04:cf:8c:89:18:47,85302.405740652,1674763,97
44697,04:cf:8c:89:18:47,85312.17522698801,1675266,97
44712,04:cf:8c:89:18:47,85342.70228049801,1676846,97
44713,04:cf:8c:89:18:47,85342.704296629,1676848,97
44725,04:cf:8c:89:18:47,85351.330746056,1677291,97
44737,04:cf:8c:89:18:47,85367.79136156,1678148,97
44754,04:cf:8c:89:18:47,85395.101312955,1679564,97
44767,04:cf:8c:89:18:47,85404.86172062201,1680066,97
44768,04:cf:8c:89:18:47,85404.862803877,1680067,97
44769,04:cf:8c:89:18:47,85404.86363218301,1680068,97
44770,04:cf:8c:89:18:47,85404.864513622,1680069,97
44778,04:cf:8c:89:18:47,85413.62525745301,1680523,97
44787,04:cf:8c:89:18:47,85435.41670388401,1681646,97
44788,04:cf:8c:89:18:47,85435.419531541,1681649,97
44797,04:cf:8c:89:18:47,85453.951565234,1682606,97
44826,04:cf:8c:89:18:47,85499.685553842,1684972,97
44827,04:cf:8c:89:18:47,85499.68634506401,1684973,97
44847,04:cf:8c:89:18:47,85528.12602663701,1686447,97
44863,04:cf:8c:89:18:47,85546.703340594,1687408,97
44872,04:cf:8c:89:18:47,85565.241816345,1688367,97
44877,04:cf:8c:89:18:47,85572.07754412401,1688720,97
44878,04:cf:8c:89:18:47,85572.078340773,1688721,97
44889,04:cf:8c:89:18:47,85583.776705826,1689327,97
44894,04:cf:8c:89:18:47,85590.61937554601,1689678,97
44899,04:cf:8c:89:18:47,85602.329155981,1690286,97
44900,04:cf:8c:89:18:47,85602.33028480201,1690287,97
44901,04:cf:8c:89:18:47,85602.33113946501,1690288,97
44905,04:cf:8c:89:18:47,85609.159439105,1690641,97
44908,04:cf:8c:89:18:47,85622.65407339101,1691341,97
44928,04:cf:8c:89:18:47,85646.228908615,1692559,97
44929,04:cf:8c:89:18:47,85646.22974411701,1692560,97
44934,04:cf:8c:89:18:47,85657.9129423,1693166,97
44935,04:cf:8c:89:18:47,85657.91410144101,1693167,97
44937,04:cf:8c:89:18:47,85664.74881558801,1693518,97
44938,04:cf:8c:89:18:47,85666.556092515,1693612,97
44945,04:cf:8c:89:18:47,85676.448973397,1694126,97
44947,04:cf:8c:89:18:47,85682.98426442401,1694466,97
44975,04:cf:8c:89:18:47,85720.061893675,1696386,97
45006,04:cf:8c:89:18:47,85765.864980864,1698762,97
45023,04:cf:8c:89:18:47,85796.276736351,1700330,97
