,sa,timedifference,sequence no,length
39837,04:cf:8c:89:18:47,77409.94102946801,1286786,97
39840,04:cf:8c:89:18:47,77418.71180877101,1287245,97
39841,04:cf:8c:89:18:47,77428.47392809,1287747,97
39842,04:cf:8c:89:18:47,77428.47472083101,1287748,97
39843,04:cf:8c:89:18:47,77428.475571025,1287749,97
39854,04:cf:8c:89:18:47,77437.23472570401,1288203,97
39855,04:cf:8c:89:18:47,77440.340399163,1288358,97
39856,04:cf:8c:89:18:47,77440.34151472301,1288359,97
39857,04:cf:8c:89:18:47,77447.01807812,1288707,97
39858,04:cf:8c:89:18:47,77447.01889663801,1288708,97
39859,04:cf:8c:89:18:47,77449.109313942,1288811,97
39877,04:cf:8c:89:18:47,77474.382225457,1290122,97
39880,04:cf:8c:89:18:47,77492.948132762,1291082,97
39881,04:cf:8c:89:18:47,77492.95094217401,1291085,97
39887,04:cf:8c:89:18:47,77504.81474292302,1291691,97
39892,04:cf:8c:89:18:47,77511.517237805,1292044,97
39904,04:cf:8c:89:18:47,77523.34356070301,1292653,97
39918,04:cf:8c:89:18:47,77541.887635281,1293613,97
39922,04:cf:8c:89:18:47,77551.812945943,1294126,97
39923,04:cf:8c:89:18:47,77551.814186825,1294127,97
39935,04:cf:8c:89:18:47,77570.33947068601,1295088,97
39952,04:cf:8c:89:18:47,77595.44195838801,1296387,97
39967,04:cf:8c:89:18:47,77632.506574949,1298306,97
39982,04:cf:8c:89:18:47,77651.094309159,1299268,97
39983,04:cf:8c:89:18:47,77651.095154921,1299269,97
39992,04:cf:8c:89:18:47,77671.737012946,1300330,97
39994,04:cf:8c:89:18:47,77681.64302689301,1300848,97
39995,04:cf:8c:89:18:47,77681.64385686301,1300849,97
39998,04:cf:8c:89:18:47,77688.470945009,1301199,97
39999,04:cf:8c:89:18:47,77690.27050923301,1301292,97
40008,04:cf:8c:89:18:47,77696.953679568,1301642,97
40009,04:cf:8c:89:18:47,77696.95962871201,1301644,97
40019,04:cf:8c:89:18:47,77718.74533092801,1302769,97
40037,04:cf:8c:89:18:47,77727.379249182,1303210,97
40038,04:cf:8c:89:18:47,77737.28060856,1303727,97
40041,04:cf:8c:89:18:47,77743.855246969,1304069,97
40045,04:cf:8c:89:18:47,77755.85345471,1304686,97
40054,04:cf:8c:89:18:47,77764.49866919,1305133,97
40065,04:cf:8c:89:18:47,77794.777204269,1306699,97
40066,04:cf:8c:89:18:47,77794.77801149401,1306700,97
40078,04:cf:8c:89:18:47,77811.580551012,1307567,97
40079,04:cf:8c:89:18:47,77811.58221998,1307569,97
40089,04:cf:8c:89:18:47,77830.13899424,1308526,97
40090,04:cf:8c:89:18:47,77831.942247451,1308620,97
40098,04:cf:8c:89:18:47,77848.650414261,1309487,97
40099,04:cf:8c:89:18:47,77848.651245485,1309488,97
40102,04:cf:8c:89:18:47,77867.183725561,1310448,97
40113,04:cf:8c:89:18:47,77874.03074803801,1310798,97
40114,04:cf:8c:89:18:47,77874.03187004101,1310799,97
40115,04:cf:8c:89:18:47,77874.032722988,1310800,97
40145,04:cf:8c:89:18:47,77904.26178632601,1312366,97
40146,04:cf:8c:89:18:47,77904.26344522901,1312367,97
40147,04:cf:8c:89:18:47,77904.26427548101,1312368,97
40155,04:cf:8c:89:18:47,77929.66110458401,1313678,97
40156,04:cf:8c:89:18:47,77929.662227816,1313679,97
40157,04:cf:8c:89:18:47,77929.663043809,1313680,97
40158,04:cf:8c:89:18:47,77929.66396897701,1313681,97
40169,04:cf:8c:89:18:47,77941.396875255,1314287,97
40170,04:cf:8c:89:18:47,77941.39855906401,1314289,97
40177,04:cf:8c:89:18:47,77943.199098052,1314379,97
40178,04:cf:8c:89:18:47,77943.19993805801,1314380,97
40185,04:cf:8c:89:18:47,77959.9599115,1315248,97
40194,04:cf:8c:89:18:47,77966.803344599,1315600,97
40197,04:cf:8c:89:18:47,77978.50368874401,1316206,97
40198,04:cf:8c:89:18:47,77978.50539526201,1316207,97
40199,04:cf:8c:89:18:47,77978.506248032,1316208,97
40201,04:cf:8c:89:18:47,77982.25005563401,1316404,97
40211,04:cf:8c:89:18:47,77997.05263535301,1317166,97
40212,04:cf:8c:89:18:47,77997.05378978701,1317167,97
40213,04:cf:8c:89:18:47,77997.054649229,1317168,97
40214,04:cf:8c:89:18:47,77997.05546635101,1317169,97
