,sa,timedifference,sequence no,length
38207,04:cf:8c:89:18:47,75006.23703689,1162458,97
38210,04:cf:8c:89:18:47,75011.259052554,1162718,97
38230,04:cf:8c:89:18:47,75024.785285962,1163419,97
38231,04:cf:8c:89:18:47,75029.80486512401,1163678,97
38232,04:cf:8c:89:18:47,75029.80765991601,1163681,97
38233,04:cf:8c:89:18:47,75031.6239514,1163773,97
38241,04:cf:8c:89:18:47,75041.51215501,1164286,97
38242,04:cf:8c:89:18:47,75041.513301714,1164287,97
38252,04:cf:8c:89:18:47,75060.060561315,1165247,97
38277,04:cf:8c:89:18:47,75085.48182261901,1166559,97
38281,04:cf:8c:89:18:47,75097.173045705,1167166,97
38282,04:cf:8c:89:18:47,75097.174172295,1167167,97
38283,04:cf:8c:89:18:47,75097.174986432,1167168,97
38289,04:cf:8c:89:18:47,75115.75806610701,1168127,97
38290,04:cf:8c:89:18:47,75115.75889638001,1168128,97
38294,04:cf:8c:89:18:47,75122.60863115801,1168481,97
38307,04:cf:8c:89:18:47,75134.29407713,1169087,97
38308,04:cf:8c:89:18:47,75134.29573920701,1169089,97
38330,04:cf:8c:89:18:47,75171.414907137,1171008,97
38341,04:cf:8c:89:18:47,75196.828409901,1172319,97
38342,04:cf:8c:89:18:47,75196.829270076,1172320,97
38352,04:cf:8c:89:18:47,75203.51173003601,1172666,97
38353,04:cf:8c:89:18:47,75203.512855019,1172667,97
38361,04:cf:8c:89:18:47,75210.36074850401,1173019,97
38362,04:cf:8c:89:18:47,75222.117118077,1173626,97
38367,04:cf:8c:89:18:47,75242.776823181,1174691,97
38368,04:cf:8c:89:18:47,75242.778494822,1174693,97
38397,04:cf:8c:89:18:47,75277.85439739801,1176509,97
38405,04:cf:8c:89:18:47,75296.684340245,1177479,97
38406,04:cf:8c:89:18:47,75296.68518878,1177480,97
38407,04:cf:8c:89:18:47,75298.486762339,1177572,97
38416,04:cf:8c:89:18:47,75315.221007075,1178438,97
38417,04:cf:8c:89:18:47,75315.22213231701,1178439,97
38427,04:cf:8c:89:18:47,75326.957771115,1179048,97
38429,04:cf:8c:89:18:47,75333.79825354801,1179398,97
38432,04:cf:8c:89:18:47,75345.524861344,1180009,97
38438,04:cf:8c:89:18:47,75364.064025874,1180967,97
38439,04:cf:8c:89:18:47,75364.064844309,1180968,97
38440,04:cf:8c:89:18:47,75364.065695408,1180969,97
38443,04:cf:8c:89:18:47,75365.870795332,1181061,97
38461,04:cf:8c:89:18:47,75389.45401329,1182281,97
38467,04:cf:8c:89:18:47,75401.185126101,1182887,97
38468,04:cf:8c:89:18:47,75401.185940826,1182888,97
38472,04:cf:8c:89:18:47,75408.003395495,1183239,97
38476,04:cf:8c:89:18:47,75419.70057742101,1183847,97
38481,04:cf:8c:89:18:47,75426.53770422301,1184198,97
38482,04:cf:8c:89:18:47,75426.53883475601,1184199,97
38497,04:cf:8c:89:18:47,75440.095911515,1184899,97
38506,04:cf:8c:89:18:47,75445.12741236301,1185160,97
38510,04:cf:8c:89:18:47,75456.861734794,1185766,97
38511,04:cf:8c:89:18:47,75458.66755145,1185858,97
38512,04:cf:8c:89:18:47,75458.66867675101,1185859,97
38514,04:cf:8c:89:18:47,75463.685503812,1186119,97
38515,04:cf:8c:89:18:47,75463.686334651,1186120,97
38516,04:cf:8c:89:18:47,75463.687187838,1186121,97
38550,04:cf:8c:89:18:47,75509.608517157,1188493,97
38554,04:cf:8c:89:18:47,75516.30262567801,1188842,97
38555,04:cf:8c:89:18:47,75516.305419508,1188845,97
38561,04:cf:8c:89:18:47,75526.084635829,1189348,97
38562,04:cf:8c:89:18:47,75526.08551758301,1189349,97
38572,04:cf:8c:89:18:47,75544.633578202,1190309,97
38573,04:cf:8c:89:18:47,75546.711861336,1190413,97
38583,04:cf:8c:89:18:47,75553.423518729,1190765,97
38598,04:cf:8c:89:18:47,75572.03261049,1191723,97
