,sa,timedifference,sequence no,length
41630,04:cf:8c:89:18:47,80403.938269466,1429396,97
41631,04:cf:8c:89:18:47,80403.939121367,1429397,97
41632,04:cf:8c:89:18:47,80407.03519197302,1429553,97
41637,04:cf:8c:89:18:47,80413.733666786,1429899,97
41644,04:cf:8c:89:18:47,80422.52217921401,1430356,97
41650,04:cf:8c:89:18:47,80432.31026091901,1430859,97
41659,04:cf:8c:89:18:47,80452.95240777,1431922,97
41660,04:cf:8c:89:18:47,80452.95350925,1431923,97
41703,04:cf:8c:89:18:47,80543.625378617,1432524,97
41715,04:cf:8c:89:18:47,80562.173602736,1433483,97
41724,04:cf:8c:89:18:47,80589.492200325,1434901,97
41730,04:cf:8c:89:18:47,80601.35474952,1435509,97
41735,04:cf:8c:89:18:47,80611.265728019,1436025,97
41740,04:cf:8c:89:18:47,80619.91757135201,1436466,97
41762,04:cf:8c:89:18:47,80648.33878873101,1437942,97
41763,04:cf:8c:89:18:47,80648.339897076,1437943,97
41764,04:cf:8c:89:18:47,80655.184063519,1438294,97
41765,04:cf:8c:89:18:47,80655.185194763,1438295,97
41767,04:cf:8c:89:18:47,80666.904010482,1438902,97
41768,04:cf:8c:89:18:47,80666.905420385,1438903,97
41769,04:cf:8c:89:18:47,80666.906230491,1438904,97
41777,04:cf:8c:89:18:47,80685.47484780401,1439863,97
41778,04:cf:8c:89:18:47,80687.276273899,1439954,97
41787,04:cf:8c:89:18:47,80704.014776491,1440822,97
41791,04:cf:8c:89:18:47,80710.86773160401,1441174,97
41800,04:cf:8c:89:18:47,80722.612055135,1441782,97
41801,04:cf:8c:89:18:47,80722.613143807,1441783,97
41802,04:cf:8c:89:18:47,80722.613971896,1441784,97
41806,04:cf:8c:89:18:47,80729.42326676901,1442134,97
41807,04:cf:8c:89:18:47,80729.42438243801,1442135,97
41808,04:cf:8c:89:18:47,80729.425167765,1442136,97
41812,04:cf:8c:89:18:47,80741.14004441,1442745,97
41834,04:cf:8c:89:18:47,80785.131688691,1445014,97
41845,04:cf:8c:89:18:47,80803.67406897101,1445974,97
41846,04:cf:8c:89:18:47,80803.676825345,1445977,97
41855,04:cf:8c:89:18:47,80833.944231642,1447543,97
41856,04:cf:8c:89:18:47,80833.94508221302,1447544,97
41857,04:cf:8c:89:18:47,80833.945899059,1447545,97
41873,04:cf:8c:89:18:47,80840.78028711,1447895,97
41880,04:cf:8c:89:18:47,80852.480383802,1448502,97
41881,04:cf:8c:89:18:47,80852.48174016201,1448503,97
41882,04:cf:8c:89:18:47,80852.491214106,1448504,97
41883,04:cf:8c:89:18:47,80852.49203100301,1448505,97
41891,04:cf:8c:89:18:47,80871.065215745,1449462,97
41892,04:cf:8c:89:18:47,80872.869942125,1449555,97
41896,04:cf:8c:89:18:47,80877.878897274,1449814,97
41897,04:cf:8c:89:18:47,80877.881685432,1449817,97
41905,04:cf:8c:89:18:47,80896.447625067,1450774,97
41906,04:cf:8c:89:18:47,80896.448713809,1450775,97
41907,04:cf:8c:89:18:47,80896.449548898,1450776,97
41919,04:cf:8c:89:18:47,80933.557020037,1452694,97
41926,04:cf:8c:89:18:47,80948.985793871,1453498,97
