,sa,timedifference,sequence no,length
43871,04:cf:8c:89:18:47,84006.949134245,1607706,97
43872,04:cf:8c:89:18:47,84006.950231739,1607707,97
43873,04:cf:8c:89:18:47,84006.9510628,1607708,97
43880,04:cf:8c:89:18:47,84025.53472776801,1608666,97
43881,04:cf:8c:89:18:47,84027.61217367,1608770,97
43896,04:cf:8c:89:18:47,84052.844889607,1610083,97
43916,04:cf:8c:89:18:47,84081.151600385,1611546,97
43917,04:cf:8c:89:18:47,84089.93198040802,1612002,97
43918,04:cf:8c:89:18:47,84089.93317295301,1612003,97
43930,04:cf:8c:89:18:47,84111.716822752,1613127,97
43931,04:cf:8c:89:18:47,84111.71848544401,1613129,97
43965,04:cf:8c:89:18:47,84167.427979996,1616006,97
43966,04:cf:8c:89:18:47,84167.42908570501,1616007,97
43967,04:cf:8c:89:18:47,84167.429998909,1616008,97
43968,04:cf:8c:89:18:47,84167.430811549,1616009,97
43987,04:cf:8c:89:18:47,84192.872776309,1617318,97
43988,04:cf:8c:89:18:47,84192.87388469401,1617319,97
43989,04:cf:8c:89:18:47,84192.87472534801,1617320,97
43990,04:cf:8c:89:18:47,84192.87557866101,1617321,97
44012,04:cf:8c:89:18:47,84226.90956007401,1619082,97
44028,04:cf:8c:89:18:47,84248.562887647,1620199,97
44034,04:cf:8c:89:18:47,84260.258463649,1620806,97
44035,04:cf:8c:89:18:47,84260.26041584101,1620808,97
44063,04:cf:8c:89:18:47,84278.795184955,1621767,97
44066,04:cf:8c:89:18:47,84285.609660215,1622118,97
44067,04:cf:8c:89:18:47,84285.61245179901,1622121,97
44072,04:cf:8c:89:18:47,84299.13434368101,1622818,97
44081,04:cf:8c:89:18:47,84304.14376695301,1623078,97
44082,04:cf:8c:89:18:47,84304.145720574,1623080,97
44083,04:cf:8c:89:18:47,84304.146548488,1623081,97
44091,04:cf:8c:89:18:47,84322.67836231,1624038,97
44092,04:cf:8c:89:18:47,84322.679444785,1624039,97
44093,04:cf:8c:89:18:47,84322.68031960301,1624040,97
44094,04:cf:8c:89:18:47,84322.68113691,1624041,97
44096,04:cf:8c:89:18:47,84334.39527876201,1624646,97
44097,04:cf:8c:89:18:47,84334.396550863,1624647,97
44106,04:cf:8c:89:18:47,84359.782409562,1625958,97
44107,04:cf:8c:89:18:47,84359.78356062801,1625959,97
44108,04:cf:8c:89:18:47,84359.78437902,1625960,97
44109,04:cf:8c:89:18:47,84359.785210118,1625961,97
44114,04:cf:8c:89:18:47,84371.49716207801,1626567,97
44115,04:cf:8c:89:18:47,84371.49800462401,1626568,97
44116,04:cf:8c:89:18:47,84371.498817016,1626569,97
44121,04:cf:8c:89:18:47,84378.322043857,1626918,97
44122,04:cf:8c:89:18:47,84378.32312838802,1626919,97
44123,04:cf:8c:89:18:47,84378.323955051,1626920,97
44124,04:cf:8c:89:18:47,84378.32483325701,1626921,97
44133,04:cf:8c:89:18:47,84390.031134014,1627526,97
44134,04:cf:8c:89:18:47,84390.03221487,1627527,97
44135,04:cf:8c:89:18:47,84390.033046179,1627528,97
44137,04:cf:8c:89:18:47,84396.870033161,1627878,97
44144,04:cf:8c:89:18:47,84408.583806355,1628489,97
44156,04:cf:8c:89:18:47,84427.134333017,1629447,97
44157,04:cf:8c:89:18:47,84427.135186004,1629448,97
44158,04:cf:8c:89:18:47,84427.13600245601,1629449,97
44163,04:cf:8c:89:18:47,84433.98094440301,1629798,97
44164,04:cf:8c:89:18:47,84433.984069172,1629799,97
44174,04:cf:8c:89:18:47,84447.506243079,1630501,97
44191,04:cf:8c:89:18:47,84486.573171662,1632524,97
44215,04:cf:8c:89:18:47,84517.04796813,1634093,97
44216,04:cf:8c:89:18:47,84523.74538712802,1634442,97
44224,04:cf:8c:89:18:47,84535.594232778,1635050,97
44227,04:cf:8c:89:18:47,84552.04025270802,1635909,97
44238,04:cf:8c:89:18:47,84572.664194505,1636970,97
