,sa,timedifference,sequence no,length
44278,04:cf:8c:89:18:47,84626.20543746802,1639747,97
44279,04:cf:8c:89:18:47,84626.20709936101,1639749,97
44291,04:cf:8c:89:18:47,84646.83574346101,1640810,97
44298,04:cf:8c:89:18:47,84653.54017848901,1641164,97
44330,04:cf:8c:89:18:47,84700.41981245,1643587,97
44334,04:cf:8c:89:18:47,84702.51902261801,1643691,97
44340,04:cf:8c:89:18:47,84709.21637137201,1644042,97
44351,04:cf:8c:89:18:47,84737.497678511,1645506,97
44352,04:cf:8c:89:18:47,84737.50045064,1645509,97
44357,04:cf:8c:89:18:47,84746.314202951,1645962,97
44358,04:cf:8c:89:18:47,84749.527382215,1646126,97
44360,04:cf:8c:89:18:47,84764.830573101,1646924,97
44377,04:cf:8c:89:18:47,84793.15380765301,1648386,97
44387,04:cf:8c:89:18:47,84801.941278408,1648842,97
44398,04:cf:8c:89:18:47,84805.161220626,1649007,97
44399,04:cf:8c:89:18:47,84805.16288092101,1649009,97
44414,04:cf:8c:89:18:47,84842.25189500001,1650929,97
44437,04:cf:8c:89:18:47,84879.36194433,1652847,97
44438,04:cf:8c:89:18:47,84879.36360763901,1652849,97
44442,04:cf:8c:89:18:47,84886.195599679,1653200,97
44446,04:cf:8c:89:18:47,84897.908663597,1653806,97
44449,04:cf:8c:89:18:47,84904.73126856601,1654158,97
44457,04:cf:8c:89:18:47,84916.426077504,1654766,97
44464,04:cf:8c:89:18:47,84923.251566224,1655120,97
44465,04:cf:8c:89:18:47,84923.25242611101,1655121,97
44473,04:cf:8c:89:18:47,84941.77550405801,1656079,97
44474,04:cf:8c:89:18:47,84941.77632565302,1656080,97
44475,04:cf:8c:89:18:47,84941.777147782,1656081,97
44476,04:cf:8c:89:18:47,84953.480865055,1656687,97
44477,04:cf:8c:89:18:47,84953.48204790101,1656688,97
44478,04:cf:8c:89:18:47,84953.482885541,1656689,97
44479,04:cf:8c:89:18:47,84955.294435797,1656778,97
44480,04:cf:8c:89:18:47,84960.32354288,1657038,97
44484,04:cf:8c:89:18:47,84972.03063056,1657646,97
44485,04:cf:8c:89:18:47,84972.031754835,1657647,97
44486,04:cf:8c:89:18:47,84972.03259148801,1657648,97
44488,04:cf:8c:89:18:47,84973.830426425,1657738,97
44489,04:cf:8c:89:18:47,84973.832408025,1657740,97
44503,04:cf:8c:89:18:47,84992.35011336801,1658699,97
44504,04:cf:8c:89:18:47,84997.369929274,1658959,97
44505,04:cf:8c:89:18:47,84997.370760388,1658960,97
44506,04:cf:8c:89:18:47,85010.868566702,1659659,97
44507,04:cf:8c:89:18:47,85015.900806745,1659921,97
44518,04:cf:8c:89:18:47,85027.592305345,1660526,97
44526,04:cf:8c:89:18:47,85034.44821699601,1660881,97
44536,04:cf:8c:89:18:47,85052.97613147901,1661838,97
44537,04:cf:8c:89:18:47,85054.779385514,1661930,97
44538,04:cf:8c:89:18:47,85054.78050674302,1661931,97
44539,04:cf:8c:89:18:47,85054.781323175,1661932,97
44545,04:cf:8c:89:18:47,85066.4868499,1662540,97
44552,04:cf:8c:89:18:47,85071.546877821,1662801,97
44573,04:cf:8c:89:18:47,85083.237923495,1663406,97
44574,04:cf:8c:89:18:47,85083.239046806,1663407,97
44575,04:cf:8c:89:18:47,85083.239860267,1663408,97
44593,04:cf:8c:89:18:47,85101.767966508,1664366,97
44594,04:cf:8c:89:18:47,85101.76909344501,1664367,97
44601,04:cf:8c:89:18:47,85120.314417552,1665329,97
44604,04:cf:8c:89:18:47,85126.874844997,1665667,97
44631,04:cf:8c:89:18:47,85172.644858393,1668042,97
44632,04:cf:8c:89:18:47,85172.647230411,1668044,97
