,sa,timedifference,sequence no,length
36234,04:cf:8c:89:18:47,72001.21544375,1015281,97
36240,04:cf:8c:89:18:47,72008.02661741401,1015630,97
36241,04:cf:8c:89:18:47,72008.02861019301,1015632,97
36242,04:cf:8c:89:18:47,72008.029441306,1015633,97
36251,04:cf:8c:89:18:47,72019.77188501801,1016240,97
36252,04:cf:8c:89:18:47,72019.772715668,1016241,97
36264,04:cf:8c:89:18:47,72026.596571888,1016590,97
36265,04:cf:8c:89:18:47,72026.59780245801,1016591,97
36266,04:cf:8c:89:18:47,72026.59861862201,1016592,97
36267,04:cf:8c:89:18:47,72026.599446707,1016593,97
36268,04:cf:8c:89:18:47,72038.30217167301,1017198,97
36272,04:cf:8c:89:18:47,72056.83695422101,1018158,97
36273,04:cf:8c:89:18:47,72056.84292801701,1018160,97
36279,04:cf:8c:89:18:47,72075.372467172,1019119,97
36286,04:cf:8c:89:18:47,72082.218171852,1019470,97
36287,04:cf:8c:89:18:47,72082.219240059,1019471,97
36288,04:cf:8c:89:18:47,72082.22009083601,1019472,97
36289,04:cf:8c:89:18:47,72082.220904093,1019473,97
36296,04:cf:8c:89:18:47,72088.897632477,1019819,97
36297,04:cf:8c:89:18:47,72088.89845956,1019820,97
36319,04:cf:8c:89:18:47,72137.871464041,1022350,97
36320,04:cf:8c:89:18:47,72137.872574737,1022351,97
36334,04:cf:8c:89:18:47,72153.337379136,1023155,97
36352,04:cf:8c:89:18:47,72181.673071383,1024621,97
36404,04:cf:8c:89:18:47,72230.91746729,1027158,97
36405,04:cf:8c:89:18:47,72230.919423593,1027160,97
36406,04:cf:8c:89:18:47,72230.920276118,1027161,97
36409,04:cf:8c:89:18:47,72237.76434673101,1027510,97
36410,04:cf:8c:89:18:47,72237.765507371,1027511,97
36411,04:cf:8c:89:18:47,72237.766316917,1027512,97
36443,04:cf:8c:89:18:47,72311.98851414301,1031351,97
36448,04:cf:8c:89:18:47,72323.733205,1031958,97
36464,04:cf:8c:89:18:47,72342.313721934,1032919,97
36465,04:cf:8c:89:18:47,72342.31455312,1032920,97
36466,04:cf:8c:89:18:47,72344.11235213,1033012,97
36474,04:cf:8c:89:18:47,72367.70286517401,1034233,97
36483,04:cf:8c:89:18:47,72379.41606157101,1034839,97
36484,04:cf:8c:89:18:47,72379.41687672201,1034840,97
36489,04:cf:8c:89:18:47,72386.248696152,1035192,97
36490,04:cf:8c:89:18:47,72386.249548387,1035193,97
36503,04:cf:8c:89:18:47,72418.321861259,1036851,97
36507,04:cf:8c:89:18:47,72423.34598926101,1037111,97
36535,04:cf:8c:89:18:47,72453.591704952,1038678,97
36536,04:cf:8c:89:18:47,72457.336609345,1038874,97
36542,04:cf:8c:89:18:47,72475.890358815,1039834,97
36546,04:cf:8c:89:18:47,72479.003971182,1039990,97
36547,04:cf:8c:89:18:47,72479.00510251401,1039991,97
36550,04:cf:8c:89:18:47,72485.69526078801,1040339,97
36551,04:cf:8c:89:18:47,72485.696069469,1040340,97
36562,04:cf:8c:89:18:47,72494.463911187,1040795,97
36577,04:cf:8c:89:18:47,72522.828885989,1042258,97
36583,04:cf:8c:89:18:47,72531.598946987,1042714,97
36584,04:cf:8c:89:18:47,72531.60085899,1042716,97
36591,04:cf:8c:89:18:47,72543.45343706301,1043323,97
36592,04:cf:8c:89:18:47,72543.45512044801,1043325,97
36614,04:cf:8c:89:18:47,72578.486830691,1045140,97
