,sa,timedifference,sequence no,length
10151,04:cf:8c:89:18:47,16801.291687586,854104,97
10152,04:cf:8c:89:18:47,16801.292503006,854105,97
10158,04:cf:8c:89:18:47,16807.836212852,854445,97
10169,04:cf:8c:89:18:47,16816.587773805997,854901,97
10193,04:cf:8c:89:18:47,16872.177912085,857778,97
10194,04:cf:8c:89:18:47,16872.179028169998,857779,97
10195,04:cf:8c:89:18:47,16872.179841511,857780,97
10228,04:cf:8c:89:18:47,16900.517621247996,859242,97
10229,04:cf:8c:89:18:47,16900.518802694998,859243,97
10246,04:cf:8c:89:18:47,16909.282990280997,859698,97
10247,04:cf:8c:89:18:47,16919.06226263,860203,97
10248,04:cf:8c:89:18:47,16919.06310959,860204,97
10249,04:cf:8c:89:18:47,16921.136204969,860308,97
10273,04:cf:8c:89:18:47,16964.874558135998,862579,97
10288,04:cf:8c:89:18:47,16981.463180165996,863434,97
10289,04:cf:8c:89:18:47,16981.464307747996,863435,97
10292,04:cf:8c:89:18:47,16983.389268552,863538,97
10296,04:cf:8c:89:18:47,16993.184022523998,864043,97
10308,04:cf:8c:89:18:47,17005.048837804,864654,97
10309,04:cf:8c:89:18:47,17005.049962428,864655,97
10314,04:cf:8c:89:18:47,17011.733753958997,865003,97
10315,04:cf:8c:89:18:47,17011.734582112997,865004,97
10316,04:cf:8c:89:18:47,17011.735413046998,865005,97
10331,04:cf:8c:89:18:47,17030.275428619,865962,97
10332,04:cf:8c:89:18:47,17030.276597436998,865963,97
10333,04:cf:8c:89:18:47,17030.277420783998,865964,97
10334,04:cf:8c:89:18:47,17032.358045856,866066,97
10344,04:cf:8c:89:18:47,17048.786969162,866922,97
10345,04:cf:8c:89:18:47,17048.788156946997,866923,97
10369,04:cf:8c:89:18:47,17079.215255095998,868494,97
10370,04:cf:8c:89:18:47,17079.216343832,868495,97
10371,04:cf:8c:89:18:47,17079.217156786,868496,97
10372,04:cf:8c:89:18:47,17079.218027275998,868497,97
10408,04:cf:8c:89:18:47,17125.082625822,870868,97
10409,04:cf:8c:89:18:47,17125.083457303997,870869,97
10417,04:cf:8c:89:18:47,17141.531899757996,871723,97
10418,04:cf:8c:89:18:47,17143.617836693997,871829,97
10425,04:cf:8c:89:18:47,17153.396743201,872334,97
10426,04:cf:8c:89:18:47,17153.3978638,872335,97
10427,04:cf:8c:89:18:47,17157.152028372,872531,97
10431,04:cf:8c:89:18:47,17168.859167672996,873138,97
10432,04:cf:8c:89:18:47,17168.861086252,873140,97
10438,04:cf:8c:89:18:47,17178.637622447,873645,97
10455,04:cf:8c:89:18:47,17199.255404085998,874709,97
10461,04:cf:8c:89:18:47,17205.933287518998,875059,97
10462,04:cf:8c:89:18:47,17205.934118713998,875060,97
10476,04:cf:8c:89:18:47,17234.236799143997,876523,97
10483,04:cf:8c:89:18:47,17236.313012762,876629,97
10492,04:cf:8c:89:18:47,17246.100029530997,877134,97
10493,04:cf:8c:89:18:47,17246.101151082,877135,97
10494,04:cf:8c:89:18:47,17246.102821078,877137,97
10509,04:cf:8c:89:18:47,17264.617157940997,878097,97
10516,04:cf:8c:89:18:47,17283.114877965,879054,97
10524,04:cf:8c:89:18:47,17294.801521120997,879662,97
10532,04:cf:8c:89:18:47,17301.630933295997,880014,97
10533,04:cf:8c:89:18:47,17301.632022520997,880015,97
10534,04:cf:8c:89:18:47,17301.632851980998,880016,97
10543,04:cf:8c:89:18:47,17313.323040042997,880622,97
10544,04:cf:8c:89:18:47,17315.126019970998,880717,97
10554,04:cf:8c:89:18:47,17331.814806422,881583,97
10555,04:cf:8c:89:18:47,17331.815637040996,881584,97
10556,04:cf:8c:89:18:47,17331.816473855,881585,97
10559,04:cf:8c:89:18:47,17338.65788508,881935,97
10560,04:cf:8c:89:18:47,17338.658706063998,881936,97
10561,04:cf:8c:89:18:47,17338.659550181997,881937,97
10562,04:cf:8c:89:18:47,17350.338155127,882542,97
