,sa,timedifference,sequence no,length
42660,04:cf:8c:89:18:47,82208.894636366,1514598,97
42672,04:cf:8c:89:18:47,82220.593576372,1515209,97
42684,04:cf:8c:89:18:47,82227.42439759,1515559,97
42685,04:cf:8c:89:18:47,82239.129101333,1516169,97
42689,04:cf:8c:89:18:47,82245.97155482601,1516521,97
42705,04:cf:8c:89:18:47,82264.523853132,1517480,97
42706,04:cf:8c:89:18:47,82264.524673612,1517481,97
42708,04:cf:8c:89:18:47,82266.32481822101,1517570,97
42709,04:cf:8c:89:18:47,82276.231629183,1518086,97
42710,04:cf:8c:89:18:47,82276.23358432301,1518088,97
42734,04:cf:8c:89:18:47,82313.334651892,1520006,97
42738,04:cf:8c:89:18:47,82320.174124799,1520358,97
42739,04:cf:8c:89:18:47,82320.175249491,1520359,97
42747,04:cf:8c:89:18:47,82331.894393465,1520966,97
42748,04:cf:8c:89:18:47,82331.89564190201,1520967,97
42749,04:cf:8c:89:18:47,82331.89649712,1520968,97
42774,04:cf:8c:89:18:47,82368.97827029601,1522886,97
42789,04:cf:8c:89:18:47,82375.815057402,1523238,97
42790,04:cf:8c:89:18:47,82375.816147064,1523239,97
42791,04:cf:8c:89:18:47,82377.620518102,1523333,97
42794,04:cf:8c:89:18:47,82387.514620385,1523848,97
42812,04:cf:8c:89:18:47,82424.582727196,1525767,97
42815,04:cf:8c:89:18:47,82431.41949304,1526118,97
42816,04:cf:8c:89:18:47,82431.420589828,1526119,97
42817,04:cf:8c:89:18:47,82431.421410889,1526120,97
42818,04:cf:8c:89:18:47,82431.422239266,1526121,97
42838,04:cf:8c:89:18:47,82461.675709802,1527686,97
42839,04:cf:8c:89:18:47,82461.676840429,1527687,97
42851,04:cf:8c:89:18:47,82480.211238002,1528647,97
42852,04:cf:8c:89:18:47,82480.21202492701,1528648,97
42854,04:cf:8c:89:18:47,82482.01454319301,1528738,97
42855,04:cf:8c:89:18:47,82482.016499231,1528740,97
42858,04:cf:8c:89:18:47,82487.038819701,1529000,97
42859,04:cf:8c:89:18:47,82487.039600125,1529001,97
42875,04:cf:8c:89:18:47,82507.379288601,1530051,97
42883,04:cf:8c:89:18:47,82517.31440611601,1530567,97
42884,04:cf:8c:89:18:47,82517.31527182901,1530568,97
42885,04:cf:8c:89:18:47,82517.316124566,1530569,97
42895,04:cf:8c:89:18:47,82542.636076216,1531879,97
42896,04:cf:8c:89:18:47,82542.636906629,1531880,97
42897,04:cf:8c:89:18:47,82542.63776358501,1531881,97
42898,04:cf:8c:89:18:47,82544.436101422,1531972,97
42914,04:cf:8c:89:18:47,82560.87083489,1532826,97
42915,04:cf:8c:89:18:47,82560.87196365601,1532827,97
42932,04:cf:8c:89:18:47,82572.86021157101,1533446,97
42937,04:cf:8c:89:18:47,82591.385692889,1534407,97
42947,04:cf:8c:89:18:47,82609.91534340601,1535366,97
42948,04:cf:8c:89:18:47,82611.72318559601,1535458,97
42960,04:cf:8c:89:18:47,82628.45306467601,1536329,97
42961,04:cf:8c:89:18:47,82630.24825004101,1536420,97
42968,04:cf:8c:89:18:47,82646.98827634,1537287,97
42969,04:cf:8c:89:18:47,82646.98910696,1537288,97
42970,04:cf:8c:89:18:47,82646.98996047901,1537289,97
42978,04:cf:8c:89:18:47,82665.5499098,1538248,97
42987,04:cf:8c:89:18:47,82690.924340512,1539558,97
42988,04:cf:8c:89:18:47,82690.933739089,1539560,97
42998,04:cf:8c:89:18:47,82702.695669216,1540166,97
43006,04:cf:8c:89:18:47,82721.24383608601,1541126,97
43016,04:cf:8c:89:18:47,82739.78708079302,1542086,97
43017,04:cf:8c:89:18:47,82739.789015625,1542088,97
43018,04:cf:8c:89:18:47,82739.78986939401,1542089,97
43024,04:cf:8c:89:18:47,82746.607028189,1542440,97
43025,04:cf:8c:89:18:47,82746.60786659802,1542441,97
43032,04:cf:8c:89:18:47,82758.30719466401,1543049,97
43038,04:cf:8c:89:18:47,82776.859457433,1544009,97
43041,04:cf:8c:89:18:47,82783.68759285101,1544360,97
