7a:13:1a:97:23:dc,243.984368552,33394,NaN,94
7a:13:1a:97:23:dc,306.717275902,37491,NaN,94
7a:13:1a:97:23:dc,306.766224858,37493,NaN,94
7a:13:1a:97:23:dc,306.81424347,37495,NaN,94
7a:13:1a:97:23:dc,306.862655105,37497,NaN,94
7a:13:1a:97:23:dc,306.911650825,37499,NaN,94
7a:13:1a:97:23:dc,306.959772575,37501,NaN,94
7a:13:1a:97:23:dc,369.75020575900004,45696,NaN,94
7a:13:1a:97:23:dc,369.79833311199997,45698,NaN,94
7a:13:1a:97:23:dc,369.943752814,45704,NaN,94
7a:13:1a:97:23:dc,432.71714715300004,49801,NaN,94
7a:13:1a:97:23:dc,432.81426637199996,49805,NaN,94
7a:13:1a:97:23:dc,432.862533649,49807,NaN,94
7a:13:1a:97:23:dc,432.911558791,49809,NaN,94
7a:13:1a:97:23:dc,432.95968341300005,49811,NaN,94
7a:13:1a:97:23:dc,495.762173849,53910,NaN,94
7a:13:1a:97:23:dc,495.81022769199996,53912,NaN,94
7a:13:1a:97:23:dc,495.955740153,53918,NaN,94
