70:5d:cc:54:33:02,skn,0.0,1447.350298440,9,-83,2480
70:5d:cc:54:33:02,skn,7.373087,1454.723491998,9,-83,2480
70:5d:cc:54:33:02,skn,7.475292,1454.825710585,9,-83,2480
70:5d:cc:54:33:02,skn,14.7456,1462.096265950,9,-83,2480
70:5d:cc:54:33:02,skn,14.9504,1462.301061331,9,-87,2480
70:5d:cc:54:33:02,skn,22.2208,1469.571568894,9,-91,2480
70:5d:cc:54:33:02,skn,22.328342,1469.679016896,9,-89,2480
70:5d:cc:54:33:02,skn,29.7984,1477.149208174,9,-75,2480
70:5d:cc:54:33:02,skn,33.3824,1480.733259304,9,-89,2480
70:5d:cc:54:33:02,skn,33.4848,1480.835637218,9,-81,2480
70:5d:cc:54:33:02,skn,40.7552,1488.106285609,9,-89,2480
70:5d:cc:54:33:02,skn,40.8576,1488.208576664,9,-91,2480
70:5d:cc:54:33:02,skn,44.544,1491.895045229,9,-85,2480
70:5d:cc:54:33:02,skn,52.0192,1499.370343328,9,-91,2480
70:5d:cc:54:33:02,skn,55.502963,1502.854176731,9,-87,2480
70:5d:cc:54:33:02,skn,55.708079,1503.059299736,9,-87,2480
70:5d:cc:54:33:02,skn,59.394282,1506.745552177,9,-83,2480
