8a:68:c3:76:aa:e8,0.0,0,94
8a:68:c3:76:aa:e8,0.023661290000291046,1,94
8a:68:c3:76:aa:e8,0.04809228300018731,2,94
8a:68:c3:76:aa:e8,0.07266147500013176,3,94
8a:68:c3:76:aa:e8,0.09632744300051854,4,94
8a:68:c3:76:aa:e8,0.1690093170000182,7,94
8a:68:c3:76:aa:e8,0.19350892900047256,8,94
8a:68:c3:76:aa:e8,62.94950611100012,11,94
8a:68:c3:76:aa:e8,62.99993910100011,13,94
8a:68:c3:76:aa:e8,63.094926385000235,17,94
8a:68:c3:76:aa:e8,125.93063871400045,20,94
8a:68:c3:76:aa:e8,125.97957503700036,22,94
8a:68:c3:76:aa:e8,126.00328877300035,23,94
8a:68:c3:76:aa:e8,126.02771968500019,24,94
8a:68:c3:76:aa:e8,126.0522921050001,25,94
8a:68:c3:76:aa:e8,126.07597866800052,26,94
8a:68:c3:76:aa:e8,126.12499144700041,28,94
8a:68:c3:76:aa:e8,126.14858265500015,29,94
8a:68:c3:76:aa:e8,126.17314039600024,30,94
8a:68:c3:76:aa:e8,188.92753443400034,31,94
8a:68:c3:76:aa:e8,188.97653403700042,33,94
8a:68:c3:76:aa:e8,189.0245447960001,35,94
8a:68:c3:76:aa:e8,189.12188627900014,39,94
8a:68:c3:76:aa:e8,189.17001930400056,41,94
8a:68:c3:76:aa:e8,251.90202050000016,42,94
8a:68:c3:76:aa:e8,251.95093417099997,44,94
8a:68:c3:76:aa:e8,251.9991044330004,46,94
8a:68:c3:76:aa:e8,252.0236702580005,47,94
8a:68:c3:76:aa:e8,252.04726211200023,48,94
8a:68:c3:76:aa:e8,252.09639619600011,50,94
8a:68:c3:76:aa:e8,252.14448107099997,52,94
