00:f4:6f:9e:c6:eb,899.048893885,8184,149
00:f4:6f:9e:c6:eb,899.069292782,8185,149
00:f4:6f:9e:c6:eb,899.3074756699999,8196,149
00:f4:6f:9e:c6:eb,899.3279482920001,8197,149
00:f4:6f:9e:c6:eb,903.28581087,8241,149
00:f4:6f:9e:c6:eb,903.3061612299999,8242,149
00:f4:6f:9e:c6:eb,903.7100331570001,8259,149
00:f4:6f:9e:c6:eb,903.711408179,8260,149
00:f4:6f:9e:c6:eb,1018.715167156,12292,149
00:f4:6f:9e:c6:eb,1018.7238853649999,12293,149
00:f4:6f:9e:c6:eb,1020.7574339829999,12315,149
00:f4:6f:9e:c6:eb,1022.762427388,12334,149
00:f4:6f:9e:c6:eb,1022.7828855220001,12335,149
00:f4:6f:9e:c6:eb,1023.0313760599998,12346,149
00:f4:6f:9e:c6:eb,1023.1629977179999,12352,149
00:f4:6f:9e:c6:eb,1023.1836275679999,12353,149
00:f4:6f:9e:c6:eb,1023.3416192430001,12360,149
00:f4:6f:9e:c6:eb,1023.3619328179999,12361,149
