,sa,timedifference,sequence no,length
14925,a8:2b:b9:b9:de:42,26414.880707620003,4053,197
14964,a8:2b:b9:b9:de:42,26497.897076552,4192,197
14965,a8:2b:b9:b9:de:42,26497.897770395004,4193,197
14966,a8:2b:b9:b9:de:42,26497.898267722,4194,197
14967,a8:2b:b9:b9:de:42,26497.939307575998,4197,197
14987,a8:2b:b9:b9:de:42,26537.651105875997,4232,197
14990,a8:2b:b9:b9:de:42,26537.699443170997,4233,197
14991,a8:2b:b9:b9:de:42,26538.162849550998,4244,197
14992,a8:2b:b9:b9:de:42,26538.203115291,4245,197
15001,a8:2b:b9:b9:de:42,26576.712908030004,4293,197
15021,a8:2b:b9:b9:de:42,26613.308766160004,4311,197
15025,a8:2b:b9:b9:de:42,26632.846412017,4333,197
15026,a8:2b:b9:b9:de:42,26633.940918152,4347,197
15027,a8:2b:b9:b9:de:42,26633.981273297,4348,197
15038,a8:2b:b9:b9:de:42,26654.552694306,4367,197
15039,a8:2b:b9:b9:de:42,26654.593010395998,4368,197
15061,a8:2b:b9:b9:de:42,26709.899555448,4413,197
15062,a8:2b:b9:b9:de:42,26709.939903865998,4414,197
15069,a8:2b:b9:b9:de:42,26721.318790986,4425,197
15070,a8:2b:b9:b9:de:42,26721.364626744,4426,197
15071,a8:2b:b9:b9:de:42,26724.738122713,4445,197
15072,a8:2b:b9:b9:de:42,26724.778995768,4446,197
15095,a8:2b:b9:b9:de:42,26798.108767453,4503,197
15096,a8:2b:b9:b9:de:42,26798.110223020998,4504,197
15097,a8:2b:b9:b9:de:42,26798.112941212,4505,197
15098,a8:2b:b9:b9:de:42,26798.149218370003,4506,197
15099,a8:2b:b9:b9:de:42,26798.150005015003,4507,197
15100,a8:2b:b9:b9:de:42,26798.151046228002,4508,197
15101,a8:2b:b9:b9:de:42,26798.764190440004,4549,197
15102,a8:2b:b9:b9:de:42,26798.765028533002,4550,197
15135,a8:2b:b9:b9:de:42,26855.272351495,4582,197
15138,a8:2b:b9:b9:de:42,26876.04506427,4628,197
15153,a8:2b:b9:b9:de:42,26916.587545696,4674,197
15182,a8:2b:b9:b9:de:42,26987.889740052,4711,197
15183,a8:2b:b9:b9:de:42,26988.627827799002,4728,197
