,sa,timedifference,sequence no,length
16110,a8:2b:b9:b9:de:42,28911.839187874,6261,197
16127,a8:2b:b9:b9:de:42,28949.890911139002,6279,197
16128,a8:2b:b9:b9:de:42,28949.931203258002,6280,197
16151,a8:2b:b9:b9:de:42,28968.607527624,6283,197
16152,a8:2b:b9:b9:de:42,28968.647819815003,6284,197
16168,a8:2b:b9:b9:de:42,29006.171784056998,6294,197
16182,a8:2b:b9:b9:de:42,29043.035659942,6328,197
16226,a8:2b:b9:b9:de:42,29174.228652480997,6382,197
16227,a8:2b:b9:b9:de:42,29174.268969486,6383,197
16290,a8:2b:b9:b9:de:42,29287.376909814,6426,197
16301,a8:2b:b9:b9:de:42,29306.075295903,6430,197
16302,a8:2b:b9:b9:de:42,29306.115878069002,6431,197
16315,a8:2b:b9:b9:de:42,29353.733891869,6493,197
16316,a8:2b:b9:b9:de:42,29353.734678043,6494,197
16317,a8:2b:b9:b9:de:42,29353.735516265002,6495,197
16318,a8:2b:b9:b9:de:42,29354.207774433,6526,197
16319,a8:2b:b9:b9:de:42,29354.208378641,6527,197
16320,a8:2b:b9:b9:de:42,29354.208856133002,6528,197
16321,a8:2b:b9:b9:de:42,29354.249943173,6529,197
