,sa,timedifference,sequence no,length
16,a8:2b:b9:b9:de:42,0.0,0,197
17,a8:2b:b9:b9:de:42,0.0004977679999988993,1,197
18,a8:2b:b9:b9:de:42,0.0009989489999959744,2,197
19,a8:2b:b9:b9:de:42,0.0019553559999963,4,200
20,a8:2b:b9:b9:de:42,0.022889834999997305,5,197
21,a8:2b:b9:b9:de:42,0.02338902799999687,6,197
22,a8:2b:b9:b9:de:42,0.023858271999998237,7,197
23,a8:2b:b9:b9:de:42,0.024358017000000842,8,197
29,a8:2b:b9:b9:de:42,11.199168712999999,231,197
30,a8:2b:b9:b9:de:42,11.199669659999998,232,197
31,a8:2b:b9:b9:de:42,11.200147089999998,233,197
32,a8:2b:b9:b9:de:42,11.200647106999998,234,197
33,a8:2b:b9:b9:de:42,11.201125024999996,235,200
34,a8:2b:b9:b9:de:42,11.223081761,236,197
35,a8:2b:b9:b9:de:42,11.223582028,237,197
36,a8:2b:b9:b9:de:42,11.224081199999997,238,197
37,a8:2b:b9:b9:de:42,11.224581176000001,239,197
38,a8:2b:b9:b9:de:42,11.225030307,240,200
138,a8:2b:b9:b9:de:42,168.66126249200002,601,197
139,a8:2b:b9:b9:de:42,168.66175771399998,602,197
140,a8:2b:b9:b9:de:42,168.66408925000002,604,197
141,a8:2b:b9:b9:de:42,168.664566848,605,200
142,a8:2b:b9:b9:de:42,168.67161060200002,606,197
143,a8:2b:b9:b9:de:42,168.67211123700002,607,197
144,a8:2b:b9:b9:de:42,168.67258902700001,608,197
145,a8:2b:b9:b9:de:42,168.67308872,609,197
146,a8:2b:b9:b9:de:42,168.67358888500002,610,200
351,a8:2b:b9:b9:de:42,487.76144523199997,1004,197
352,a8:2b:b9:b9:de:42,487.761902293,1005,197
353,a8:2b:b9:b9:de:42,487.76242174600003,1006,197
354,a8:2b:b9:b9:de:42,487.76325102699997,1007,197
355,a8:2b:b9:b9:de:42,487.76372912799997,1008,200
356,a8:2b:b9:b9:de:42,487.787377048,1012,197
357,a8:2b:b9:b9:de:42,488.14058222999995,1070,197
358,a8:2b:b9:b9:de:42,488.14108173399995,1071,197
359,a8:2b:b9:b9:de:42,488.141566573,1072,197
360,a8:2b:b9:b9:de:42,488.142059374,1073,197
361,a8:2b:b9:b9:de:42,488.14259861499994,1074,200
362,a8:2b:b9:b9:de:42,488.163214951,1076,197
363,a8:2b:b9:b9:de:42,488.16371481699997,1077,197
364,a8:2b:b9:b9:de:42,488.16421490799996,1078,197
365,a8:2b:b9:b9:de:42,488.164696034,1079,200
