,sa,timedifference,sequence no,length
19351,a8:2b:b9:b9:de:42,36331.357551859,14850,200
19352,a8:2b:b9:b9:de:42,36331.372945754,14851,197
19353,a8:2b:b9:b9:de:42,36331.373409279004,14852,197
19354,a8:2b:b9:b9:de:42,36331.373907544,14853,197
19455,a8:2b:b9:b9:de:42,36560.508551233004,15202,197
19456,a8:2b:b9:b9:de:42,36560.509029705005,15203,197
19457,a8:2b:b9:b9:de:42,36560.509533094,15204,197
19458,a8:2b:b9:b9:de:42,36560.510029075005,15205,197
19459,a8:2b:b9:b9:de:42,36560.510492184,15206,200
19460,a8:2b:b9:b9:de:42,36560.529369892,15207,197
19461,a8:2b:b9:b9:de:42,36560.529856235,15208,197
19462,a8:2b:b9:b9:de:42,36560.530290525996,15209,197
19463,a8:2b:b9:b9:de:42,36560.530850452,15210,197
19464,a8:2b:b9:b9:de:42,36560.531321933,15211,200
19465,a8:2b:b9:b9:de:42,36560.830423390005,15266,197
19466,a8:2b:b9:b9:de:42,36560.830912471,15267,197
19467,a8:2b:b9:b9:de:42,36560.831389732,15268,197
19468,a8:2b:b9:b9:de:42,36560.832157265,15269,197
19469,a8:2b:b9:b9:de:42,36560.832657306,15270,200
19470,a8:2b:b9:b9:de:42,36560.851283015,15271,197
19471,a8:2b:b9:b9:de:42,36560.851758637,15272,197
19472,a8:2b:b9:b9:de:42,36560.852225942,15273,197
19473,a8:2b:b9:b9:de:42,36560.853200383004,15275,200
