,sa,timedifference,sequence no,length
28114,a8:2b:b9:b9:de:42,56315.292597453,37498,197
28115,a8:2b:b9:b9:de:42,56315.293075391,37499,197
28116,a8:2b:b9:b9:de:42,56315.293560523,37500,197
28117,a8:2b:b9:b9:de:42,56315.294067848,37501,197
28118,a8:2b:b9:b9:de:42,56315.294534836,37502,200
28119,a8:2b:b9:b9:de:42,56315.313427889,37503,197
28120,a8:2b:b9:b9:de:42,56315.313905313,37504,197
28121,a8:2b:b9:b9:de:42,56315.314405445,37505,197
28122,a8:2b:b9:b9:de:42,56315.314867944,37506,197
28123,a8:2b:b9:b9:de:42,56315.315346350995,37507,200
28124,a8:2b:b9:b9:de:42,56315.672755382,37564,197
28125,a8:2b:b9:b9:de:42,56315.673209598994,37565,197
28126,a8:2b:b9:b9:de:42,56315.673683328,37566,197
28127,a8:2b:b9:b9:de:42,56315.674207523996,37567,197
28128,a8:2b:b9:b9:de:42,56315.674685375,37568,200
28141,a8:2b:b9:b9:de:42,56338.397942598,37643,197
28142,a8:2b:b9:b9:de:42,56338.697251460006,37658,197
28143,a8:2b:b9:b9:de:42,56338.717543814,37659,197
28175,a8:2b:b9:b9:de:42,56382.181244192005,37700,197
28176,a8:2b:b9:b9:de:42,56382.201581715,37701,197
28177,a8:2b:b9:b9:de:42,56382.45631151,37712,197
28178,a8:2b:b9:b9:de:42,56382.47660255201,37713,197
28179,a8:2b:b9:b9:de:42,56382.838890903,37728,197
