,sa,timedifference,sequence no,length
27378,a8:2b:b9:b9:de:42,54909.170446546,35787,197
27379,a8:2b:b9:b9:de:42,54909.170888358,35788,197
27380,a8:2b:b9:b9:de:42,54909.171363257,35789,197
27381,a8:2b:b9:b9:de:42,54909.171885831,35790,197
27382,a8:2b:b9:b9:de:42,54909.17234146201,35791,200
27383,a8:2b:b9:b9:de:42,54909.191174750005,35792,197
27384,a8:2b:b9:b9:de:42,54909.191616536,35793,197
27385,a8:2b:b9:b9:de:42,54909.192092125006,35794,197
27386,a8:2b:b9:b9:de:42,54909.192627275006,35795,197
27387,a8:2b:b9:b9:de:42,54909.193094546,35796,200
27388,a8:2b:b9:b9:de:42,54909.496492520004,35851,197
27389,a8:2b:b9:b9:de:42,54909.49695161,35852,197
27390,a8:2b:b9:b9:de:42,54909.519450937005,35856,197
27391,a8:2b:b9:b9:de:42,54909.519894563,35857,197
27392,a8:2b:b9:b9:de:42,54909.520393301,35858,197
27393,a8:2b:b9:b9:de:42,54909.52411436201,35859,197
27394,a8:2b:b9:b9:de:42,54909.524540963,35860,200
27423,a8:2b:b9:b9:de:42,55001.117728045996,36117,197
27424,a8:2b:b9:b9:de:42,55001.118200388,36118,197
27425,a8:2b:b9:b9:de:42,55001.118677312006,36119,197
27426,a8:2b:b9:b9:de:42,55001.121680288,36120,197
27427,a8:2b:b9:b9:de:42,55001.122156289,36121,200
27428,a8:2b:b9:b9:de:42,55001.143972303995,36122,197
27429,a8:2b:b9:b9:de:42,55001.144449993,36123,197
27430,a8:2b:b9:b9:de:42,55001.14495,36124,197
27431,a8:2b:b9:b9:de:42,55001.149240988,36125,197
27432,a8:2b:b9:b9:de:42,55001.14972106201,36126,200
27436,a8:2b:b9:b9:de:42,55013.602998081,36181,197
27437,a8:2b:b9:b9:de:42,55013.628977834,36182,197
27438,a8:2b:b9:b9:de:42,55013.875691855006,36193,197
27439,a8:2b:b9:b9:de:42,55013.896002748996,36194,197
27440,a8:2b:b9:b9:de:42,55014.260440601,36209,197
27441,a8:2b:b9:b9:de:42,55014.280771942,36210,197
