,sa,timedifference,sequence no,length
15192,a8:2b:b9:b9:de:42,27009.532483495004,4748,197
15202,a8:2b:b9:b9:de:42,27030.839681063,4778,197
15203,a8:2b:b9:b9:de:42,27030.880982344002,4779,197
15204,a8:2b:b9:b9:de:42,27031.268895526,4788,197
15205,a8:2b:b9:b9:de:42,27031.309095918,4789,197
15221,a8:2b:b9:b9:de:42,27069.506382786,4806,197
15222,a8:2b:b9:b9:de:42,27069.548095933,4807,197
15231,a8:2b:b9:b9:de:42,27088.130259100002,4818,197
15236,a8:2b:b9:b9:de:42,27098.997327207,4861,197
15237,a8:2b:b9:b9:de:42,27098.999502337,4863,197
15238,a8:2b:b9:b9:de:42,27099.037782248,4864,197
15239,a8:2b:b9:b9:de:42,27099.038486323,4865,197
15240,a8:2b:b9:b9:de:42,27099.039544911,4866,197
15241,a8:2b:b9:b9:de:42,27099.639739838,4906,197
15242,a8:2b:b9:b9:de:42,27099.641864620004,4908,197
15255,a8:2b:b9:b9:de:42,27126.645018010004,4959,197
15256,a8:2b:b9:b9:de:42,27126.685394637,4960,197
15257,a8:2b:b9:b9:de:42,27127.081275222,4969,197
15264,a8:2b:b9:b9:de:42,27148.397879344,4999,197
15265,a8:2b:b9:b9:de:42,27148.820924206,5009,197
15266,a8:2b:b9:b9:de:42,27148.861219929,5010,197
15276,a8:2b:b9:b9:de:42,27169.127304067,5037,197
15277,a8:2b:b9:b9:de:42,27169.167596383002,5038,197
15286,a8:2b:b9:b9:de:42,27188.937994980002,5043,197
15287,a8:2b:b9:b9:de:42,27188.981151646,5044,197
15354,a8:2b:b9:b9:de:42,27320.801150867,5122,197
15355,a8:2b:b9:b9:de:42,27321.179379164,5131,197
15363,a8:2b:b9:b9:de:42,27340.134396174002,5141,197
15364,a8:2b:b9:b9:de:42,27340.178635846998,5142,197
15365,a8:2b:b9:b9:de:42,27341.311774364003,5157,197
15366,a8:2b:b9:b9:de:42,27341.352105986,5158,197
15395,a8:2b:b9:b9:de:42,27432.994249991,5197,197
15396,a8:2b:b9:b9:de:42,27433.034569948002,5198,197
15413,a8:2b:b9:b9:de:42,27469.392071485003,5225,197
15424,a8:2b:b9:b9:de:42,27490.126467008,5243,197
15425,a8:2b:b9:b9:de:42,27490.166831583,5244,197
15426,a8:2b:b9:b9:de:42,27490.548760170004,5253,197
15436,a8:2b:b9:b9:de:42,27510.735286221,5268,197
15437,a8:2b:b9:b9:de:42,27511.878323756,5283,197
15438,a8:2b:b9:b9:de:42,27511.918624531998,5284,197
15457,a8:2b:b9:b9:de:42,27550.979955900002,5317,197
15463,a8:2b:b9:b9:de:42,27570.355389838,5335,197
15464,a8:2b:b9:b9:de:42,27570.395704949,5336,197
15469,a8:2b:b9:b9:de:42,27589.167102110998,5341,197
