,sa,timedifference,sequence no,length
15751,a8:2b:b9:b9:de:42,28221.474657572,5803,197
15752,a8:2b:b9:b9:de:42,28221.475744287,5804,197
15753,a8:2b:b9:b9:de:42,28221.476689861,5805,197
15754,a8:2b:b9:b9:de:42,28221.985886266,5840,197
15755,a8:2b:b9:b9:de:42,28221.986613990997,5841,197
15765,a8:2b:b9:b9:de:42,28250.421301532,5877,197
15770,a8:2b:b9:b9:de:42,28253.850283373,5925,197
15801,a8:2b:b9:b9:de:42,28323.75195538,5945,197
15802,a8:2b:b9:b9:de:42,28323.792335230002,5946,197
15804,a8:2b:b9:b9:de:42,28324.759544180004,5957,197
15827,a8:2b:b9:b9:de:42,28364.060984123,5985,197
15828,a8:2b:b9:b9:de:42,28364.101236078,5986,197
15853,a8:2b:b9:b9:de:42,28401.614162662,5996,197
15861,a8:2b:b9:b9:de:42,28420.372418200997,6001,197
15862,a8:2b:b9:b9:de:42,28420.412747833,6002,197
15881,a8:2b:b9:b9:de:42,28458.234494317,6019,197
15882,a8:2b:b9:b9:de:42,28458.274785713,6020,197
15904,a8:2b:b9:b9:de:42,28478.722707946,6043,197
15905,a8:2b:b9:b9:de:42,28478.763059673,6044,197
15920,a8:2b:b9:b9:de:42,28516.242881399,6053,197
15921,a8:2b:b9:b9:de:42,28516.283222112,6054,197
15950,a8:2b:b9:b9:de:42,28575.334159557,6099,197
15967,a8:2b:b9:b9:de:42,28631.019742765002,6117,197
15968,a8:2b:b9:b9:de:42,28631.060055134003,6118,197
15987,a8:2b:b9:b9:de:42,28649.722797997,6121,197
15990,a8:2b:b9:b9:de:42,28650.700926293,6144,197
16043,a8:2b:b9:b9:de:42,28761.614492384,6175,197
16053,a8:2b:b9:b9:de:42,28781.088161353,6197,197
16054,a8:2b:b9:b9:de:42,28781.12841932,6198,197
