,sa,timedifference,sequence no,length
21660,a8:2b:b9:b9:de:42,41432.672093714,20438,197
21661,a8:2b:b9:b9:de:42,41432.672541190004,20439,197
21662,a8:2b:b9:b9:de:42,41432.673019671,20440,197
21663,a8:2b:b9:b9:de:42,41432.673519042,20441,197
21664,a8:2b:b9:b9:de:42,41432.673982198,20442,200
21665,a8:2b:b9:b9:de:42,41432.692774078,20443,197
21666,a8:2b:b9:b9:de:42,41432.693252648,20444,197
21667,a8:2b:b9:b9:de:42,41432.693752292,20445,197
21668,a8:2b:b9:b9:de:42,41432.694708219,20447,200
21769,a8:2b:b9:b9:de:42,41733.571984988004,20791,197
21770,a8:2b:b9:b9:de:42,41733.572483728,20792,197
21771,a8:2b:b9:b9:de:42,41733.572983483,20793,197
21772,a8:2b:b9:b9:de:42,41733.573462860004,20794,197
21773,a8:2b:b9:b9:de:42,41733.573938725,20795,200
