,sa,timedifference,sequence no,length
19017,a8:2b:b9:b9:de:42,35557.321538217,13970,197
19049,a8:2b:b9:b9:de:42,35632.545048916,14047,197
19050,a8:2b:b9:b9:de:42,35632.565408147,14048,197
19070,a8:2b:b9:b9:de:42,35672.882748889,14129,197
19071,a8:2b:b9:b9:de:42,35672.883244394005,14130,197
19072,a8:2b:b9:b9:de:42,35672.883715028,14131,197
19073,a8:2b:b9:b9:de:42,35672.884209658,14132,197
19074,a8:2b:b9:b9:de:42,35672.903583893,14134,197
19075,a8:2b:b9:b9:de:42,35672.904061942,14135,197
19076,a8:2b:b9:b9:de:42,35672.904539964,14136,197
19077,a8:2b:b9:b9:de:42,35672.905061879,14137,197
19078,a8:2b:b9:b9:de:42,35672.905543922,14138,200
19079,a8:2b:b9:b9:de:42,35673.201544862,14189,197
19080,a8:2b:b9:b9:de:42,35673.202022130004,14190,197
19081,a8:2b:b9:b9:de:42,35673.202500765,14191,197
19082,a8:2b:b9:b9:de:42,35673.203022549,14192,197
19083,a8:2b:b9:b9:de:42,35673.203500554,14193,200
19084,a8:2b:b9:b9:de:42,35673.223213537,14194,197
19085,a8:2b:b9:b9:de:42,35673.223700509,14195,197
19086,a8:2b:b9:b9:de:42,35673.224191715,14196,197
19087,a8:2b:b9:b9:de:42,35673.225150023,14198,200
