,sa,timedifference,sequence no,length
255,f8:e6:1a:f1:d6:49,1231.0580040090001,3422,157
256,f8:e6:1a:f1:d6:49,1231.0766620040001,3424,157
257,f8:e6:1a:f1:d6:49,1231.077979101,3425,157
258,f8:e6:1a:f1:d6:49,1231.111124817,3428,157
259,f8:e6:1a:f1:d6:49,1231.122600942,3429,157
260,f8:e6:1a:f1:d6:49,1231.1238997970001,3430,157
261,f8:e6:1a:f1:d6:49,1231.356657238,3444,157
262,f8:e6:1a:f1:d6:49,1231.506154032,3455,157
263,f8:e6:1a:f1:d6:49,1231.514050062,3458,157
264,f8:e6:1a:f1:d6:49,1231.659033617,3466,157
265,f8:e6:1a:f1:d6:49,1231.782278996,3475,157
266,f8:e6:1a:f1:d6:49,1231.8027292259999,3477,157
267,f8:e6:1a:f1:d6:49,1231.804029625,3478,157
268,f8:e6:1a:f1:d6:49,1231.9305759650001,3488,157
275,f8:e6:1a:f1:d6:49,1291.211206552,3674,157
276,f8:e6:1a:f1:d6:49,1291.239007151,3678,157
277,f8:e6:1a:f1:d6:49,1291.240305871,3679,157
278,f8:e6:1a:f1:d6:49,1291.249282271,3680,157
279,f8:e6:1a:f1:d6:49,1291.250581362,3681,157
280,f8:e6:1a:f1:d6:49,1291.473463531,3696,157
281,f8:e6:1a:f1:d6:49,1291.493064283,3698,157
282,f8:e6:1a:f1:d6:49,1291.530830137,3700,157
283,f8:e6:1a:f1:d6:49,1291.6669386550002,3712,157
284,f8:e6:1a:f1:d6:49,1291.778737759,3719,157
285,f8:e6:1a:f1:d6:49,1291.78003472,3720,157
286,f8:e6:1a:f1:d6:49,1291.824831655,3725,157
301,f8:e6:1a:f1:d6:49,1459.88761655,4040,157
302,f8:e6:1a:f1:d6:49,1459.889048318,4041,157
303,f8:e6:1a:f1:d6:49,1459.907472863,4042,157
304,f8:e6:1a:f1:d6:49,1460.031736114,4051,157
305,f8:e6:1a:f1:d6:49,1460.033122672,4052,157
306,f8:e6:1a:f1:d6:49,1460.047444194,4053,157
307,f8:e6:1a:f1:d6:49,1460.048746152,4054,157
308,f8:e6:1a:f1:d6:49,1460.1272961860002,4057,157
309,f8:e6:1a:f1:d6:49,1460.128603767,4058,157
310,f8:e6:1a:f1:d6:49,1460.148240056,4059,157
311,f8:e6:1a:f1:d6:49,1460.149574203,4060,157
312,f8:e6:1a:f1:d6:49,1460.1782976490001,4062,157
313,f8:e6:1a:f1:d6:49,1460.321223309,4072,157
314,f8:e6:1a:f1:d6:49,1460.322518291,4073,157
315,f8:e6:1a:f1:d6:49,1460.4158463469998,4078,157
316,f8:e6:1a:f1:d6:49,1460.4391010400002,4080,157
317,f8:e6:1a:f1:d6:49,1460.4403971240001,4081,157
318,f8:e6:1a:f1:d6:49,1460.4853966219998,4086,157
319,f8:e6:1a:f1:d6:49,1460.5832499260002,4091,157
320,f8:e6:1a:f1:d6:49,1460.629101818,4097,157
321,f8:e6:1a:f1:d6:49,1460.706796331,4100,157
322,f8:e6:1a:f1:d6:49,1460.70805573,4101,157
323,f8:e6:1a:f1:d6:49,1460.7272639060002,4102,157
324,f8:e6:1a:f1:d6:49,1460.7285571979999,4103,157
349,f8:e6:1a:f1:d6:49,1759.909077816,4763,157
350,f8:e6:1a:f1:d6:49,1760.1967965210001,4786,157
351,f8:e6:1a:f1:d6:49,1760.216997299,4787,157
352,f8:e6:1a:f1:d6:49,1760.340253779,4797,157
353,f8:e6:1a:f1:d6:49,1760.360891823,4799,157
354,f8:e6:1a:f1:d6:49,1760.390102449,4802,157
355,f8:e6:1a:f1:d6:49,1760.491283626,4807,157
356,f8:e6:1a:f1:d6:49,1760.532086489,4812,157
357,f8:e6:1a:f1:d6:49,1760.547406869,4814,157
358,f8:e6:1a:f1:d6:49,1760.54869516,4815,157
359,f8:e6:1a:f1:d6:49,1760.79381609,4832,157
