,sa,timedifference,sequence no,length
527,ac:36:13:5b:00:45,1913.9982552069998,28643,159
528,ac:36:13:5b:00:45,1914.0184162550001,28644,159
535,ac:36:13:5b:00:45,1941.123906543,28679,159
536,ac:36:13:5b:00:45,1941.1641212109998,28680,159
537,ac:36:13:5b:00:45,1941.5778743259998,28690,159
554,ac:36:13:5b:00:45,1946.090844884,28738,157
591,ac:36:13:5b:00:45,2353.0017037420002,32733,159
592,ac:36:13:5b:00:45,2353.0219350680004,32734,159
593,ac:36:13:5b:00:45,2353.2590787840004,32745,159
594,ac:36:13:5b:00:45,2353.2793277450005,32746,159
598,ac:36:13:5b:00:45,2364.7054478940004,32765,159
599,ac:36:13:5b:00:45,2364.745587284,32766,159
614,ac:36:13:5b:00:45,2370.546016152,32848,157
615,ac:36:13:5b:00:45,2370.589234687,32850,157
616,ac:36:13:5b:00:45,2370.701389068,32855,157
