,sa,timedifference,sequence no,length
773,ac:36:13:5b:00:45,3207.652170241,45031,159
776,ac:36:13:5b:00:45,3220.5403309520007,45062,159
777,ac:36:13:5b:00:45,3220.5805591060002,45063,159
778,ac:36:13:5b:00:45,3221.1198850870005,45076,159
779,ac:36:13:5b:00:45,3221.160144789,45077,159
809,ac:36:13:5b:00:45,3225.2722930150003,45107,157
810,ac:36:13:5b:00:45,3225.2921337700004,45109,157
811,ac:36:13:5b:00:45,3225.496624533,45119,157
812,ac:36:13:5b:00:45,3225.748698049,45130,157
813,ac:36:13:5b:00:45,3225.7916070220003,45132,157
814,ac:36:13:5b:00:45,3225.912508166,45138,157
815,ac:36:13:5b:00:45,3226.016982009,45143,157
869,ac:36:13:5b:00:45,3467.1691819320004,49127,159
872,ac:36:13:5b:00:45,3480.710156639,49161,159
873,ac:36:13:5b:00:45,3481.166549181,49172,159
874,ac:36:13:5b:00:45,3481.2067922700003,49173,159
886,ac:36:13:5b:00:45,3485.5994762180003,49216,157
887,ac:36:13:5b:00:45,3485.6705293850005,49219,157
888,ac:36:13:5b:00:45,3485.9597652870007,49233,157
