,sa,timedifference,sequence no,length
35192,ac:fd:ce:b0:da:79,70213.15244416,25391,94
35226,ac:fd:ce:b0:da:79,70280.90434260199,25415,94
35227,ac:fd:ce:b0:da:79,70280.905197936,25416,94
35228,ac:fd:ce:b0:da:79,70281.07327363899,25427,94
35229,ac:fd:ce:b0:da:79,70281.076299003,25428,94
35277,ac:fd:ce:b0:da:79,70354.890410347,25452,94
35278,ac:fd:ce:b0:da:79,70354.91391213199,25453,94
35279,ac:fd:ce:b0:da:79,70354.914765682,25454,94
35280,ac:fd:ce:b0:da:79,70355.082812596,25465,94
35313,ac:fd:ce:b0:da:79,70422.946612034,25489,94
35314,ac:fd:ce:b0:da:79,70422.973449999,25491,94
35315,ac:fd:ce:b0:da:79,70422.974359624,25492,94
35316,ac:fd:ce:b0:da:79,70423.001908915,25493,94
35317,ac:fd:ce:b0:da:79,70423.27861518199,25501,94
35318,ac:fd:ce:b0:da:79,70423.27960043,25502,94
35359,ac:fd:ce:b0:da:79,70504.995415023,25522,94
35376,ac:fd:ce:b0:da:79,70526.43597252399,25536,94
35417,ac:fd:ce:b0:da:79,70594.46104051199,25569,94
35418,ac:fd:ce:b0:da:79,70594.46192924,25570,94
35419,ac:fd:ce:b0:da:79,70594.50543031399,25571,94
35420,ac:fd:ce:b0:da:79,70594.506360075,25572,94
35421,ac:fd:ce:b0:da:79,70594.527975335,25573,94
35515,ac:fd:ce:b0:da:79,70768.480409866,25636,94
35516,ac:fd:ce:b0:da:79,70768.52951381699,25638,94
35530,ac:fd:ce:b0:da:79,70799.800783703,25645,94
35531,ac:fd:ce:b0:da:79,70799.981808182,25656,94
35532,ac:fd:ce:b0:da:79,70799.984910904,25657,94
