,sa,timedifference,sequence no,length
30302,ac:fd:ce:b0:da:79,60653.522676811,21654,94
30303,ac:fd:ce:b0:da:79,60656.67834287699,21670,94
30304,ac:fd:ce:b0:da:79,60656.82379374199,21676,94
30305,ac:fd:ce:b0:da:79,60656.84833557,21677,94
30306,ac:fd:ce:b0:da:79,60658.00839848,21683,94
30315,ac:fd:ce:b0:da:79,60691.26731439,21698,94
30316,ac:fd:ce:b0:da:79,60691.26823878699,21699,94
30340,ac:fd:ce:b0:da:79,60754.008424028,21738,94
30344,ac:fd:ce:b0:da:79,60767.957617798,21760,94
30345,ac:fd:ce:b0:da:79,60777.565631720994,21814,94
30346,ac:fd:ce:b0:da:79,60777.590633811,21815,94
30363,ac:fd:ce:b0:da:79,60809.255211305994,21850,94
30364,ac:fd:ce:b0:da:79,60812.40901835699,21866,94
30365,ac:fd:ce:b0:da:79,60812.554434248,21872,94
30445,ac:fd:ce:b0:da:79,60950.231731689,21968,94
30446,ac:fd:ce:b0:da:79,60953.531387063995,21990,94
30447,ac:fd:ce:b0:da:79,60953.555819780995,21991,94
30448,ac:fd:ce:b0:da:79,60953.581472991995,21992,94
30485,ac:fd:ce:b0:da:79,61003.77088500699,22037,94
30486,ac:fd:ce:b0:da:79,61003.771825436,22038,94
30487,ac:fd:ce:b0:da:79,61004.134428755,22050,94
30528,ac:fd:ce:b0:da:79,61087.086947935,22089,94
30557,ac:fd:ce:b0:da:79,61160.069677185,22112,94
30558,ac:fd:ce:b0:da:79,61160.070537648,22113,94
30559,ac:fd:ce:b0:da:79,61160.098275173994,22114,94
