,sa,timedifference,sequence no,length
5127,ac:fd:ce:b0:da:79,8549.474864357,2384,94
5128,ac:fd:ce:b0:da:79,8549.475774393,2385,94
5172,ac:fd:ce:b0:da:79,8617.37292696,2411,94
5173,ac:fd:ce:b0:da:79,8617.396481882,2412,94
5174,ac:fd:ce:b0:da:79,8617.509989168,2421,94
5175,ac:fd:ce:b0:da:79,8617.841090536002,2432,94
5176,ac:fd:ce:b0:da:79,8617.842016539002,2433,94
5209,ac:fd:ce:b0:da:79,8685.378443360001,2458,94
5210,ac:fd:ce:b0:da:79,8685.379309755,2459,94
5242,ac:fd:ce:b0:da:79,8753.238161878,2488,94
5243,ac:fd:ce:b0:da:79,8753.431955428001,2500,94
5244,ac:fd:ce:b0:da:79,8753.434955191,2501,94
5245,ac:fd:ce:b0:da:79,8753.456286985001,2502,94
5324,ac:fd:ce:b0:da:79,8889.171856772,2552,94
5325,ac:fd:ce:b0:da:79,8889.17279573,2553,94
5326,ac:fd:ce:b0:da:79,8889.349670755,2564,94
5327,ac:fd:ce:b0:da:79,8889.378355325001,2566,94
5328,ac:fd:ce:b0:da:79,8889.379251298,2567,94
5358,ac:fd:ce:b0:da:79,8946.862964263,2585,94
5359,ac:fd:ce:b0:da:79,8946.915509265002,2587,94
