,sa,timedifference,sequence no,length
25181,ac:fd:ce:b0:da:79,49866.546726196,16348,94
25182,ac:fd:ce:b0:da:79,49866.54760066699,16349,94
25183,ac:fd:ce:b0:da:79,49866.73735936699,16360,94
25184,ac:fd:ce:b0:da:79,49866.741441713,16361,94
25234,ac:fd:ce:b0:da:79,50002.825720276,16422,94
25235,ac:fd:ce:b0:da:79,50002.826628906994,16423,94
25256,ac:fd:ce:b0:da:79,50037.92982778199,16455,94
25280,ac:fd:ce:b0:da:79,50071.075498713995,16464,94
25281,ac:fd:ce:b0:da:79,50071.07639397199,16465,94
25282,ac:fd:ce:b0:da:79,50071.243951995,16476,94
25283,ac:fd:ce:b0:da:79,50071.245226390995,16477,94
25343,ac:fd:ce:b0:da:79,50207.5853547,16540,94
25344,ac:fd:ce:b0:da:79,50207.586312575004,16541,94
25365,ac:fd:ce:b0:da:79,50275.466356865996,16564,94
25366,ac:fd:ce:b0:da:79,50275.491467593,16566,94
25367,ac:fd:ce:b0:da:79,50275.492422756,16567,94
25368,ac:fd:ce:b0:da:79,50275.796509802996,16578,94
25369,ac:fd:ce:b0:da:79,50275.79735473699,16579,94
25393,ac:fd:ce:b0:da:79,50343.576603341,16590,94
25394,ac:fd:ce:b0:da:79,50343.577856625,16591,94
25395,ac:fd:ce:b0:da:79,50343.744535376994,16602,94
25396,ac:fd:ce:b0:da:79,50343.745408992996,16603,94
25408,ac:fd:ce:b0:da:79,50354.059065395995,16620,94
