,sa,timedifference,sequence no,length
12591,ac:fd:ce:b0:da:79,21221.818460428,5525,94
12592,ac:fd:ce:b0:da:79,21221.985427042,5536,94
12593,ac:fd:ce:b0:da:79,21221.988712789,5537,94
12625,ac:fd:ce:b0:da:79,21289.605007723,5551,94
12626,ac:fd:ce:b0:da:79,21289.628441905,5552,94
12627,ac:fd:ce:b0:da:79,21289.629360551,5553,94
12628,ac:fd:ce:b0:da:79,21289.764184398,5560,94
12629,ac:fd:ce:b0:da:79,21289.765127676,5561,94
12630,ac:fd:ce:b0:da:79,21289.791069633,5562,94
12631,ac:fd:ce:b0:da:79,21289.791964475,5563,94
12632,ac:fd:ce:b0:da:79,21290.126913853,5572,94
12633,ac:fd:ce:b0:da:79,21290.127825947002,5573,94
12660,ac:fd:ce:b0:da:79,21357.667416332002,5588,94
12661,ac:fd:ce:b0:da:79,21357.668240014,5589,94
12723,ac:fd:ce:b0:da:79,21516.779947569,5618,94
12724,ac:fd:ce:b0:da:79,21516.829632729,5620,94
12765,ac:fd:ce:b0:da:79,21597.116413705,5661,94
