,sa,timedifference,sequence no,length
45065,ac:fd:ce:b0:da:79,85805.69541857699,30355,94
45066,ac:fd:ce:b0:da:79,85805.696235834,30356,94
45164,ac:fd:ce:b0:da:79,85957.969404045,30385,94
45193,ac:fd:ce:b0:da:79,86008.634184488,30426,94
45194,ac:fd:ce:b0:da:79,86008.686510446,30428,94
45221,ac:fd:ce:b0:da:79,86050.911385133,30437,94
45222,ac:fd:ce:b0:da:79,86050.912292471,30438,94
45255,ac:fd:ce:b0:da:79,86118.82796555001,30464,94
45256,ac:fd:ce:b0:da:79,86118.976659653,30473,94
45257,ac:fd:ce:b0:da:79,86119.005630245,30475,94
45258,ac:fd:ce:b0:da:79,86119.006522226,30476,94
45259,ac:fd:ce:b0:da:79,86119.037742071,30477,94
45260,ac:fd:ce:b0:da:79,86119.33931939,30485,94
45261,ac:fd:ce:b0:da:79,86119.34018223001,30486,94
45296,ac:fd:ce:b0:da:79,86186.734655624,30499,94
45297,ac:fd:ce:b0:da:79,86186.790220229,30501,94
45298,ac:fd:ce:b0:da:79,86186.791072061,30502,94
45299,ac:fd:ce:b0:da:79,86186.810884653,30503,94
45300,ac:fd:ce:b0:da:79,86186.811736123,30504,94
