,sa,timedifference,sequence no,length
38244,ac:fd:ce:b0:da:79,75006.753811176,27520,94
38245,ac:fd:ce:b0:da:79,75006.782402235,27522,94
38246,ac:fd:ce:b0:da:79,75006.78547806699,27523,94
38247,ac:fd:ce:b0:da:79,75006.83102984399,27524,94
38248,ac:fd:ce:b0:da:79,75006.831866896,27525,94
38249,ac:fd:ce:b0:da:79,75020.680547715,27553,94
38250,ac:fd:ce:b0:da:79,75020.732050329,27555,94
38287,ac:fd:ce:b0:da:79,75074.773372339,27564,94
38288,ac:fd:ce:b0:da:79,75074.77417848501,27565,94
38332,ac:fd:ce:b0:da:79,75142.659701142,27590,94
38333,ac:fd:ce:b0:da:79,75142.660597792,27591,94
38334,ac:fd:ce:b0:da:79,75142.851382118,27604,94
38335,ac:fd:ce:b0:da:79,75143.097848643,27612,94
38336,ac:fd:ce:b0:da:79,75143.09872083,27613,94
38370,ac:fd:ce:b0:da:79,75210.770898331,27627,94
38371,ac:fd:ce:b0:da:79,75210.820046989,27628,94
38372,ac:fd:ce:b0:da:79,75210.82091114,27629,94
38373,ac:fd:ce:b0:da:79,75210.84264127,27630,94
38374,ac:fd:ce:b0:da:79,75210.843575465,27631,94
