,sa,timedifference,sequence no,length
22475,ac:fd:ce:b0:da:79,43277.19933762,12785,94
22476,ac:fd:ce:b0:da:79,43289.246827676,12834,94
22477,ac:fd:ce:b0:da:79,43289.367782773996,12839,94
22497,ac:fd:ce:b0:da:79,43313.395231796,12861,94
22498,ac:fd:ce:b0:da:79,43313.396606487,12862,94
22499,ac:fd:ce:b0:da:79,43313.422672567,12863,94
22500,ac:fd:ce:b0:da:79,43313.42544514,12864,94
22562,ac:fd:ce:b0:da:79,43512.15838412399,12937,94
22563,ac:fd:ce:b0:da:79,43512.159336906996,12938,94
22585,ac:fd:ce:b0:da:79,43579.987983781,12963,94
22586,ac:fd:ce:b0:da:79,43579.988991807,12964,94
22611,ac:fd:ce:b0:da:79,43647.900907343,12999,94
22612,ac:fd:ce:b0:da:79,43647.901839385995,13000,94
22613,ac:fd:ce:b0:da:79,43647.928254898994,13001,94
22614,ac:fd:ce:b0:da:79,43647.929188824,13002,94
22615,ac:fd:ce:b0:da:79,43648.116567031,13013,94
22616,ac:fd:ce:b0:da:79,43648.119919082,13014,94
22639,ac:fd:ce:b0:da:79,43715.720777131995,13031,94
22640,ac:fd:ce:b0:da:79,43715.721662801996,13032,94
22641,ac:fd:ce:b0:da:79,43715.74600386,13034,94
22673,ac:fd:ce:b0:da:79,43783.798268603,13079,94
22674,ac:fd:ce:b0:da:79,43783.799111573,13080,94
