,sa,timedifference,sequence no,length
27555,ac:fd:ce:b0:da:79,55206.830520415,19308,94
27556,ac:fd:ce:b0:da:79,55206.879208665996,19310,94
27560,ac:fd:ce:b0:da:79,55222.273877894,19316,94
27561,ac:fd:ce:b0:da:79,55229.56746970899,19320,94
27562,ac:fd:ce:b0:da:79,55229.76318384,19328,94
27563,ac:fd:ce:b0:da:79,55229.787199041995,19329,94
27578,ac:fd:ce:b0:da:79,55255.140228705,19340,94
27659,ac:fd:ce:b0:da:79,55382.656461891995,19426,94
27678,ac:fd:ce:b0:da:79,55435.475388759,19442,94
27679,ac:fd:ce:b0:da:79,55435.47631472199,19443,94
27680,ac:fd:ce:b0:da:79,55440.917193773996,19462,94
27681,ac:fd:ce:b0:da:79,55440.96673739,19464,94
27711,ac:fd:ce:b0:da:79,55503.28098767,19483,94
27712,ac:fd:ce:b0:da:79,55503.28187524399,19484,94
27713,ac:fd:ce:b0:da:79,55503.448948688,19495,94
27714,ac:fd:ce:b0:da:79,55503.449824803,19496,94
27715,ac:fd:ce:b0:da:79,55503.477414283996,19497,94
27727,ac:fd:ce:b0:da:79,55543.791241495004,19523,94
27728,ac:fd:ce:b0:da:79,55543.814936331,19524,94
27770,ac:fd:ce:b0:da:79,55638.987207358,19576,94
27771,ac:fd:ce:b0:da:79,55638.988071490996,19577,94
