,sa,timedifference,sequence no,length
23947,ac:fd:ce:b0:da:79,46855.881970006,14683,94
23948,ac:fd:ce:b0:da:79,46855.908925245,14684,94
23949,ac:fd:ce:b0:da:79,46855.909858848994,14685,94
23950,ac:fd:ce:b0:da:79,46856.07703897,14696,94
23951,ac:fd:ce:b0:da:79,46856.080073335004,14697,94
23980,ac:fd:ce:b0:da:79,46923.70005442399,14712,94
23981,ac:fd:ce:b0:da:79,46923.700935302,14713,94
23982,ac:fd:ce:b0:da:79,46923.856806867996,14722,94
23983,ac:fd:ce:b0:da:79,46923.85768701899,14723,94
23984,ac:fd:ce:b0:da:79,46924.19162397,14732,94
23985,ac:fd:ce:b0:da:79,46924.192501246,14733,94
24101,ac:fd:ce:b0:da:79,47156.506248271,14744,94
24102,ac:fd:ce:b0:da:79,47156.551373389,14746,94
24103,ac:fd:ce:b0:da:79,47167.907099628,14758,94
24104,ac:fd:ce:b0:da:79,47167.907966943,14759,94
24168,ac:fd:ce:b0:da:79,47332.732535958,14861,94
24176,ac:fd:ce:b0:da:79,47371.863178146,14876,94
24177,ac:fd:ce:b0:da:79,47371.891487575995,14878,94
24178,ac:fd:ce:b0:da:79,47371.892443055,14879,94
