,sa,timedifference,sequence no,length
44689,ac:fd:ce:b0:da:79,85257.24494263,30095,94
44781,ac:fd:ce:b0:da:79,85385.94146331899,30137,94
44782,ac:fd:ce:b0:da:79,85385.970142254,30139,94
44783,ac:fd:ce:b0:da:79,85385.971003751,30140,94
44784,ac:fd:ce:b0:da:79,85385.997969277,30142,94
44821,ac:fd:ce:b0:da:79,85454.137604662,30177,94
44822,ac:fd:ce:b0:da:79,85454.166108745,30179,94
44823,ac:fd:ce:b0:da:79,85454.167076396,30180,94
44824,ac:fd:ce:b0:da:79,85454.33586169001,30191,94
44825,ac:fd:ce:b0:da:79,85454.338880828,30192,94
44865,ac:fd:ce:b0:da:79,85521.936029454,30206,94
44866,ac:fd:ce:b0:da:79,85522.085721013,30215,94
44867,ac:fd:ce:b0:da:79,85522.112571026,30217,94
44868,ac:fd:ce:b0:da:79,85522.113446024,30218,94
44869,ac:fd:ce:b0:da:79,85522.141012525,30219,94
44870,ac:fd:ce:b0:da:79,85522.448382761,30227,94
44871,ac:fd:ce:b0:da:79,85522.44927232,30228,94
44914,ac:fd:ce:b0:da:79,85598.19182891899,30249,94
44915,ac:fd:ce:b0:da:79,85598.19263742899,30250,94
44916,ac:fd:ce:b0:da:79,85598.360050353,30261,94
44917,ac:fd:ce:b0:da:79,85598.362696821,30262,94
44918,ac:fd:ce:b0:da:79,85598.384116218,30263,94
44919,ac:fd:ce:b0:da:79,85598.387431008,30264,94
45013,ac:fd:ce:b0:da:79,85737.922619254,30329,94
45014,ac:fd:ce:b0:da:79,85737.923559945,30330,94
45015,ac:fd:ce:b0:da:79,85737.981878723,30331,94
45016,ac:fd:ce:b0:da:79,85737.98267804799,30332,94
